feature,gain_sum,gain_mean
AATS1i,146.96077075600624,29.392154151201247
AATSC0c,146.90087786130607,29.380175572261216
EState_VSA2,145.82230182550848,29.164460365101696
ATSC7i,145.23615622520447,29.047231245040894
RotRatio,145.12466171570122,29.024932343140243
MATS4dv,144.31378021463752,28.862756042927504
EState_VSA8,144.24997464194894,28.849994928389787
MINaaNH,143.92477219644934,28.78495443928987
JGI2,143.79008470661938,28.758016941323877
SMR_VSA7,143.5664856620133,28.71329713240266
IC1,143.18268212676048,28.636536425352098
SpMAD_Dzare,142.73605797998607,28.547211595997215
MATS3dv,142.63833875767887,28.527667751535773
GATS1are,141.3791369087994,28.275827381759882
complex_pde,141.23055296950042,28.246110593900084
ZMIC3,140.9241388645023,28.184827772900462
BIC1,140.6857266575098,28.137145331501962
GATS8c,140.6581701003015,28.1316340200603
SsCH3,140.5798447150737,28.115968943014742
ATS3d,139.98954174481332,27.997908348962664
BIC4,139.776371832937,27.9552743665874
VSA_EState5,138.8807940343395,27.776158806867898
TIC1,137.755389964208,27.551077992841602
MATS2d,137.5259485784918,27.50518971569836
ATS8pe,136.7658518254757,27.35317036509514
AXp-6d,135.78450733609498,27.156901467218994
Xc-6dv,134.91920036450028,26.98384007290006
Xp-6dv,134.65305300615728,26.930610601231457
GATS1c,134.41020859777927,26.882041719555854
MDEC-33,134.1954440549016,26.83908881098032
EState_VSA4,134.01634838804603,26.803269677609205
ATSC7c,133.85251882113516,26.770503764227033
JGI8,133.15600863285363,26.631201726570726
GATS4s,133.0610578134656,26.61221156269312
ATSC6d,132.99827238358557,26.599654476717113
ATSC1m,132.94846318289638,26.589692636579276
TIC0,132.84984741732478,26.569969483464956
ATSC7p,132.6527871377766,26.530557427555323
ATSC2Z,132.53571547567844,26.50714309513569
AXp-5d,131.56453952006996,26.31290790401399
SaaCH,129.60013725049794,25.92002745009959
AATS6i,129.4372333586216,25.88744667172432
ATSC2d,128.71007059141994,25.742014118283986
GATS4v,128.24933864735067,25.649867729470134
MINsssCH,127.98510053940117,25.597020107880233
GATS8p,127.66185104101896,25.532370208203794
ATSC8Z,127.28366778604686,25.456733557209372
ATSC2pe,127.1316028740257,25.42632057480514
SpMAD_Dzi,126.47384800389409,25.294769600778817
GATS7are,126.10619972273707,25.221239944547413
ATSC2i,125.76811919361353,25.153623838722705
MAXaaNH,125.5139989387244,25.10279978774488
AATSC1c,125.3523398116231,25.07046796232462
ZMIC5,124.87348653376102,24.974697306752205
ATS0p,124.74400022812188,24.948800045624374
MAXaaN,124.67466935887933,24.934933871775865
BCUTi-1l,123.43187467940152,24.686374935880302
ATSC0i,123.36450050584972,24.672900101169944
ATSC8c,123.07337699085474,24.61467539817095
AETA_eta_R,122.73489766567945,24.54697953313589
SpMAD_DzZ,122.16497866995633,24.432995733991266
ensemble_diff_affinity,122.113456370309,24.422691274061798
SpDiam_A,121.93160553090274,24.38632110618055
ptm,121.3674581721425,24.273491634428503
AATS8p,121.08539975807071,24.217079951614142
SaaN,120.85733481682837,24.171466963365674
GATS6se,120.231973990798,24.0463947981596
GATS5pe,119.75226556323469,23.950453112646937
MPC10,119.3970779851079,23.87941559702158
ensemble_diff_prob,119.30764743871987,23.861529487743972
EState_VSA1,119.0825946033001,23.81651892066002
BCUTv-1l,118.10883308202028,23.621766616404056
Xc-6d,117.61898077651858,23.523796155303717
GATS2s,117.44912494532764,23.48982498906553
GATS5i,116.94750166963786,23.38950033392757
MATS2pe,116.23318501189351,23.2466370023787
GATS3p,115.94096766784787,23.188193533569574
GATS5s,115.42265711911023,23.084531423822046
AMID_h,115.4090896397829,23.081817927956582
ATS3v,114.62556739710271,22.925113479420542
AATS4i,114.58281123638153,22.916562247276307
SMR_VSA3,114.28804820775986,22.85760964155197
BCUTm-1l,114.03273353539407,22.806546707078816
Xp-4d,113.98057954013348,22.796115908026696
GATS4dv,113.89689729548991,22.77937945909798
GGI8,113.64554448146373,22.729108896292747
AATSC1d,113.58524996042252,22.717049992084505
GATS3dv,113.53704140521586,22.707408281043172
GATS7dv,113.50009635463357,22.700019270926713
SpMAD_Dt,113.45618989691138,22.691237979382276
GGI6,113.41982009448111,22.683964018896223
SpMAD_Dzv,112.78520269319415,22.55704053863883
MINaaaC,112.58093286305666,22.516186572611332
MATS1i,112.57254619523883,22.514509239047765
ATSC2se,112.49045624490827,22.498091248981655
SlogP_VSA3,112.45040738210082,22.490081476420166
AATS8i,112.43148031644523,22.486296063289046
GATS5m,112.34356286935508,22.468712573871017
GATS5dv,112.29967839643359,22.45993567928672
ATSC4i,111.98947164416313,22.397894328832628
ZMIC1,111.64333822391927,22.328667644783856
MATS1s,111.33820430748165,22.26764086149633
AATS3s,111.03227028623223,22.206454057246447
SpMAD_Dzp,110.5093416813761,22.10186833627522
ATSC0p,110.29984277300537,22.059968554601074
AXp-1d,109.32774866744876,21.86554973348975
MATS4d,109.1314875986427,21.82629751972854
GATS5se,108.97476574592292,21.794953149184586
JGI10,108.7705428507179,21.75410857014358
JGI9,108.61242700181901,21.7224854003638
AATS5i,108.3930452093482,21.67860904186964
MATS2are,107.90949326753616,21.58189865350723
MDEN-22,107.67877551820129,21.53575510364026
ATS4v,107.57070298865438,21.514140597730876
GATS6Z,106.9224364142865,21.3844872828573
MATS8se,106.78231072798371,21.356462145596744
ATSC3c,106.67063301615417,21.334126603230835
ATS4p,105.70928171277046,21.141856342554092
ATSC1pe,105.56152127310634,21.112304254621268
ATSC6c,105.32146520540118,21.064293041080237
BCUTc-1l,105.10072131454945,21.020144262909888
ATSC8dv,104.40108202025294,20.88021640405059
MATS5v,104.35140900500119,20.87028180100024
GATS8dv,104.2454666364938,20.84909332729876
BCUTi-1h,104.1468136291951,20.82936272583902
GATS2c,102.8361275754869,20.56722551509738
SpMax_A,102.71951844543219,20.543903689086438
ATSC2p,102.68352007493377,20.536704014986753
PEOE_VSA3,102.61652583815157,20.523305167630316
SlogP_VSA10,102.51508210599422,20.503016421198843
MATS2se,102.12675063312054,20.425350126624107
ATS0Z,101.82006509974599,20.364013019949198
GATS2d,101.53460189327598,20.306920378655196
GATS1i,101.50964691117406,20.30192938223481
ATS6dv,101.49015402793884,20.298030805587768
GATS5v,101.43915822915733,20.287831645831467
ATSC1c,100.9874035641551,20.19748071283102
JGI6,100.98312252014875,20.19662450402975
ATSC2c,100.68248172290623,20.136496344581246
MATS7c,99.9061399679631,19.98122799359262
MDEC-23,99.73904852755368,19.947809705510736
AXp-2dv,99.6134457141161,19.92268914282322
nHRing,99.17863186448812,19.835726372897625
MATS8i,98.81941448897123,19.763882897794247
GATS8pe,98.6326881237328,19.726537624746562
ATS5p,98.5148333646357,19.70296667292714
AETA_eta_FL,98.38915566727519,19.677831133455037
ATSC4v,98.27930007502437,19.655860015004873
GATS7i,98.15865465439856,19.631730930879712
MWC06,98.11128287762403,19.62225657552481
Xch-7dv,96.67985635064542,19.335971270129086
MATS7se,96.45059098955244,19.290118197910488
ATSC7se,96.44100100919604,19.28820020183921
AATS3v,95.88524199277163,19.177048398554327
ATS8m,95.55612731631845,19.11122546326369
AATS6se,95.28026183322072,19.056052366644145
MINssNH,94.9998599588871,18.99997199177742
AATS5pe,94.8827952183783,18.97655904367566
GATS2p,94.68734304979444,18.937468609958888
GATS3i,94.62559537217021,18.925119074434043
SIC3,94.55506404861808,18.911012809723616
GATS3se,94.41274196282029,18.882548392564058
IC4,94.3383490536362,18.86766981072724
MATS6s,94.27175605110824,18.854351210221648
MDEO-11,94.05282085761428,18.810564171522856
MATS2s,93.9855105150491,18.79710210300982
MATS3i,93.43377607874572,18.686755215749145
SpMAD_A,93.22318242676556,18.64463648535311
ATSC6dv,93.12164258211851,18.624328516423702
ATSC7m,93.01444325223565,18.60288865044713
GATS4i,92.96095784381032,18.592191568762065
AATS0s,92.94928114488721,18.589856228977442
GATS6are,92.85875337012112,18.571750674024223
MATS8dv,92.7732708863914,18.55465417727828
SM1_Dzi,92.57830157317221,18.51566031463444
MID_h,92.47497639618814,18.494995279237628
ATS7s,92.46161209791899,18.492322419583797
ATS6are,92.32466632500291,18.46493326500058
ATSC1dv,92.25517329573631,18.45103465914726
AATS5se,92.2230354771018,18.44460709542036
ATS0i,92.1084888279438,18.42169776558876
MATS3se,92.07660714909434,18.415321429818867
ATSC0se,92.03201134502888,18.406402269005774
AATSC0d,91.89807227812707,18.379614455625415
MAXdsCH,91.78849358484149,18.357698716968297
AETA_eta_BR,91.77533646300435,18.35506729260087
ATSC4s,91.57394635118544,18.31478927023709
AATSC7d,91.26161134243011,18.252322268486022
ATSC5p,90.64463587477803,18.128927174955606
CIC0,90.62481465190649,18.124962930381297
ATSC8p,90.33721354976296,18.067442709952594
GATS7v,90.15893024392426,18.031786048784852
AATS7i,89.89565624669194,17.979131249338387
AATSC4dv,89.7218217998743,17.944364359974863
GATS8i,89.63120273128152,17.926240546256302
GATS6i,89.38759980350733,17.877519960701466
nC,89.38550114631653,17.877100229263306
ATS6i,89.2631076388061,17.852621527761222
MATS5s,88.8851563744247,17.77703127488494
ATS4m,88.63308387435973,17.726616774871946
ETA_eta_BR,88.58625804260373,17.717251608520748
Xpc-5d,88.50558905303478,17.701117810606956
MATS1c,88.31983328983188,17.663966657966377
BCUTp-1l,88.04803715273738,17.609607430547477
MATS2c,87.53822442516685,17.50764488503337
Xp-3dv,87.53577706962824,17.50715541392565
MDEC-13,87.18680326640606,17.43736065328121
TIC2,87.16075875610113,17.432151751220225
ATS8p,87.04774751141667,17.409549502283333
MINsssN,86.68832322582603,17.337664645165205
GATS7pe,86.22412316128612,17.244824632257224
ECIndex,85.9367645047605,17.1873529009521
AMID_C,85.91893958300352,17.183787916600703
MATS6c,85.75553002394736,17.151106004789472
AMID,85.66299654170871,17.132599308341742
GATS6p,85.6439496781677,17.12878993563354
GATS5Z,85.47550639510155,17.09510127902031
ATSC1Z,85.3403155747801,17.068063114956022
MW,85.12874823249876,17.025749646499754
SaaNH,84.10584768280387,16.821169536560774
BCUTdv-1h,84.02201015502214,16.80440203100443
EState_VSA5,83.91794504970312,16.783589009940624
GGI7,83.89907610788941,16.779815221577884
AATSC8Z,83.75018367171288,16.750036734342576
ATSC1p,83.21316328272223,16.642632656544446
MINsCH3,83.16350571997464,16.63270114399493
ATSC5se,82.8350236788392,16.567004735767842
AATS8s,82.39730030298233,16.479460060596466
SM1_Dzv,82.16587233357131,16.433174466714263
Xp-0dv,82.16373539529741,16.43274707905948
AATSC4s,82.08654342219234,16.417308684438467
AATS5v,82.03047327883542,16.406094655767085
ATSC4dv,81.6505229678005,16.3301045935601
ATS2d,81.59119440615177,16.318238881230354
MATS6d,81.43317689746618,16.286635379493237
AATS5Z,81.14072726853192,16.228145453706382
SRW10,80.84614226594567,16.169228453189135
MATS8d,80.80706732533872,16.161413465067746
ETA_eta_B,80.68779969401658,16.137559938803314
AATSC2are,80.60902842879295,16.12180568575859
ATS1dv,80.21416696719825,16.04283339343965
ATSC6p,80.06959350965917,16.013918701931836
GATS2pe,80.04074554890394,16.00814910978079
SpDiam_D,79.41685804724693,15.883371609449387
MATS1d,78.87347718887031,15.774695437774062
MDEC-22,78.65736469998956,15.73147293999791
ATSC4Z,78.51892088726163,15.703784177452325
GATS4Z,78.35511781089008,15.671023562178016
AXp-4d,78.22972987219691,15.645945974439382
BCUTs-1h,78.16839995980263,15.633679991960525
ATS8Z,77.97490746900439,15.594981493800878
AATSC2se,77.73876747488976,15.54775349497795
ATS3Z,77.60188167542219,15.520376335084439
ATSC8i,77.52801702730358,15.505603405460715
MAXssCH2,77.42237238585949,15.484474477171897
MDEC-12,77.37271374464035,15.47454274892807
SpDiam_DzZ,77.06979524716735,15.413959049433469
MATS8c,76.89459119178355,15.37891823835671
ATSC7pe,76.81743609532714,15.363487219065428
AATSC3p,76.79179242998362,15.358358485996723
ATS8s,76.71425399556756,15.342850799113512
MDEN-23,76.10604425519705,15.22120885103941
AATSC2pe,76.0682419296354,15.213648385927081
AATS1s,75.9532274492085,15.1906454898417
AATS3i,75.51942990813404,15.103885981626808
AATSC6d,75.48415357619524,15.096830715239047
AATSC7c,75.33437572419643,15.066875144839287
Xp-3d,74.73500284552574,14.947000569105148
AATS8d,74.62687886506319,14.925375773012638
ATSC2are,74.50867737084627,14.901735474169254
SMR,74.42993646301329,14.885987292602659
ATS5i,74.3102498408407,14.86204996816814
GATS3d,73.9349630381912,14.78699260763824
ETA_epsilon_4,73.41853106208146,14.683706212416292
SpAD_Dt,73.4133808799088,14.68267617598176
VE1_A,73.23613435588777,14.647226871177555
MATS3s,72.72548647597432,14.545097295194864
ETA_shape_p,72.53850235976279,14.507700471952557
GATS7d,72.40059758163989,14.480119516327978
GATS5are,72.3893272895366,14.477865457907319
BCUTc-1h,72.36117548123002,14.472235096246004
GGI10,72.33168681524694,14.466337363049387
GATS8are,72.24466505274177,14.448933010548354
MATS2dv,71.88197063840926,14.376394127681852
ATSC3i,71.72185862995684,14.344371725991369
fMF,71.67171018198133,14.334342036396265
ATS8v,71.62220996245742,14.324441992491483
AATSC0s,71.57321598939598,14.314643197879196
MATS7are,71.4734775070101,14.294695501402021
ATSC7dv,71.40576980635524,14.281153961271048
AATSC8dv,71.1794126201421,14.23588252402842
MATS7Z,70.97374793887138,14.194749587774277
EState_VSA6,70.93380502797663,14.186761005595326
MIC1,70.7906513158232,14.15813026316464
ATS2dv,70.74938753433526,14.149877506867051
ATSC2v,70.6438537016511,14.12877074033022
MATS4se,70.535166522488,14.1070333044976
ATSC1s,70.52117529511452,14.104235059022903
ETA_dEpsilon_C,70.38984994404018,14.077969988808036
SlogP_VSA1,70.0407054014504,14.008141080290079
MAXsCH3,70.00403178855777,14.000806357711554
ATS4se,69.95761916041374,13.991523832082748
ATS0dv,69.90157165750861,13.980314331501722
SssNH,69.624381352216,13.924876270443201
complex_plddt,69.5859593655914,13.91719187311828
ATSC3p,69.49064630642533,13.898129261285067
SpAbs_Dzp,69.21505096554756,13.843010193109512
MATS3Z,69.13419165462255,13.826838330924511
ATSC4c,69.10058616660535,13.82011723332107
ATS4dv,68.94076714478433,13.788153428956866
Xc-3d,68.93080732412636,13.786161464825273
AATSC2s,68.91782715916634,13.783565431833267
AATS4p,68.88968849182129,13.777937698364259
Xpc-4dv,68.8088397923857,13.76176795847714
piPC6,68.60297841392457,13.720595682784914
ATSC1v,68.57124620117247,13.714249240234494
AXp-7d,68.54135246016085,13.70827049203217
MATS4c,68.1322075650096,13.626441513001918
BCUTpe-1l,67.95300361700356,13.590600723400712
ATSC0m,67.92863175272942,13.585726350545883
MATS1dv,67.52122412249446,13.504244824498892
ATSC6v,67.42945528030396,13.48589105606079
CIC4,67.10991376824677,13.421982753649354
AATS5are,66.9353539943695,13.387070798873902
MATS1v,66.78386557847261,13.356773115694523
piPC7,66.47749784588814,13.295499569177627
AMID_O,66.35495310090482,13.270990620180964
MATS5se,66.19046719372272,13.238093438744546
GATS3Z,66.01204444468021,13.202408888936043
BCUTZ-1l,65.8731599394232,13.174631987884641
MATS4i,65.79381458461285,13.15876291692257
AATSC6c,65.76821260899305,13.153642521798611
PEOE_VSA12,65.5576836746186,13.111536734923721
GATS6dv,65.35822912491858,13.071645824983715
MID_O,65.26565651223063,13.053131302446127
BCUTse-1l,64.85557950660586,12.971115901321173
ATS5dv,64.72316160798073,12.944632321596146
AATS8v,64.66461293958127,12.932922587916256
Xch-6dv,64.23724513500929,12.847449027001858
MINaasC,64.16712217964232,12.833424435928464
MATS3c,64.12294675037265,12.824589350074529
AETA_eta_L,64.0047959331423,12.80095918662846
SpAD_Dzp,63.897436790168285,12.779487358033657
ATSC3s,63.640080804005265,12.728016160801053
MATS8v,63.60214880108833,12.720429760217666
AATS5p,63.44611472636461,12.689222945272922
AXp-5dv,63.18957104533911,12.637914209067821
AETA_beta_ns_d,63.12080173380673,12.624160346761347
AXp-2d,63.05462762340903,12.610925524681807
FCSP3,62.90384291112423,12.580768582224845
AATSC3i,62.88145217206329,12.576290434412659
AATSC3pe,62.513567082583904,12.50271341651678
AATS6pe,62.41814772039652,12.483629544079303
AATSC8d,62.39700967725366,12.479401935450733
GATS5p,62.15891060419381,12.431782120838761
BCUTse-1h,61.93231303989887,12.386462607979775
ATSC5dv,61.84841905720532,12.369683811441064
ATS5pe,61.83097831532359,12.366195663064719
AATS1are,61.73485574871302,12.346971149742604
MATS3v,61.730112943798304,12.346022588759661
MATS3are,61.720050632953644,12.344010126590728
AATS5m,61.551400784403086,12.310280156880617
GATS7Z,61.5019663348794,12.30039326697588
AATS7d,61.374937100335956,12.274987420067191
MATS1Z,61.06674333661795,12.21334866732359
VR3_A,61.053195621818304,12.210639124363661
AATSC4i,60.83818249963224,12.167636499926449
GGI9,60.58331651799381,12.116663303598761
GATS6pe,60.52555613219738,12.105111226439476
ATSC8pe,60.503792226314545,12.100758445262908
AATSC5dv,60.50221271440387,12.100442542880774
GATS8Z,59.97256911173463,11.994513822346926
GATS2Z,59.945540418848395,11.989108083769679
AATS6dv,59.89342479966581,11.978684959933162
AATS3d,59.841408643871546,11.96828172877431
AATS5d,59.65783694013953,11.931567388027906
AATSC8c,59.59587454609573,11.919174909219146
ATSC5s,59.54669499024749,11.909338998049497
GATS2v,59.48841588944197,11.897683177888393
GATS6v,59.367607394233346,11.87352147884667
MIC2,59.291730508208275,11.858346101641654
bpol,59.233956607058644,11.846791321411729
Xpc-4d,59.158576818183064,11.831715363636613
SMR_VSA9,59.01786066778004,11.803572133556008
piPC4,58.782489974051714,11.756497994810342
