feature,src,gain,gain_frac,cum_gain,split
mordred:ETA_shape_p,mordred,4.929264068603516,0.00011795936205989976,0.9814829393075329,7
mordred:AATSC0Z,mordred,4.915437042713165,0.00011762847551567907,0.9816005677830486,4
mordred:MINsCH3,mordred,4.908693104982376,0.00011746709024976027,0.9817180348732983,6
mordred:SM1_Dzpe,mordred,4.87893009185791,0.00011675484882948329,0.9818347897221278,2
mordred:Xp-2d,mordred,4.876838028430939,0.00011670478487190263,0.9819514945069997,4
mordred:AATSC3s,mordred,4.868133991956711,0.00011649649361877509,0.9820679910006185,5
mordred:MATS1Z,mordred,4.829783052206039,0.0001155787395028613,0.9821835697401213,4
mordred:ATS0p,mordred,4.8234100341796875,0.00011542623050145214,0.9822989959706228,2
mordred:GATS2se,mordred,4.792975962162018,0.00011469793035966111,0.9824136939009824,4
mordred:AATSC7se,mordred,4.7869400680065155,0.00011455348887425175,0.9825282473898567,4
mordred:AATS6se,mordred,4.7753220200538635,0.00011427546410101933,0.9826425228539577,3
mordred:ATSC8v,mordred,4.753619134426117,0.00011375610492125577,0.982756278958879,6
mordred:piPC1,mordred,4.745220184326172,0.00011355511451336246,0.9828698340733923,1
mordred:BCUTpe-1l,mordred,4.703200995922089,0.00011254957766456779,0.982982383651057,5
mordred:GATS2p,mordred,4.69842404127121,0.00011243526313092455,0.9830948189141878,6
mordred:AATS2are,mordred,4.67994824051857,0.0001119931294493049,0.9832068120436371,2
mordred:AATS4are,mordred,4.674539923667908,0.00011186370615271476,0.9833186757497898,3
mordred:AMID_X,mordred,4.674229979515076,0.00011185628905879701,0.9834305320388486,3
mordred:MATS1p,mordred,4.648025006055832,0.00011122919302396747,0.9835417612318725,5
mordred:Mm,mordred,4.645307958126068,0.00011116417292441092,0.983652925404797,2
mordred:AATS8pe,mordred,4.642778843641281,0.00011110365015122411,0.9837640290549482,3
mordred:MATS8are,mordred,4.620636940002441,0.00011057378508583532,0.983874602840034,2
mordred:nG12FHRing,mordred,4.606229901313782,0.00011022901859143891,0.9839848318586255,3
mordred:SRW09,mordred,4.602559953927994,0.0001101411952071779,0.9840949730538326,5
mordred:SRW08,mordred,4.5835418701171875,0.0001096860844639306,0.9842046591382966,2
mordred:MDEC-13,mordred,4.565716028213501,0.00010925950457089289,0.9843139186428674,5
mordred:AATSC2m,mordred,4.559326022863388,0.00010910658905568247,0.9844230252319232,5
mordred:AATSC4i,mordred,4.558252960443497,0.00010908091022072066,0.9845321061421439,4
mordred:AATS5dv,mordred,4.555021017789841,0.00010900356847389324,0.9846411097106178,6
mordred:ATSC2v,mordred,4.544505000114441,0.0001087519157486311,0.9847498616263665,2
mordred:ATSC8are,mordred,4.535100102424622,0.00010852685259188203,0.9848583884789583,2
mordred:MATS2p,mordred,4.52926903963089,0.00010838731280709735,0.9849667757917654,3
mordred:CIC0,mordred,4.518948942422867,0.00010814034854100977,0.9850749161403064,3
mordred:ATS4pe,mordred,4.505549907684326,0.00010781970400503454,0.9851827358443115,1
mordred:GATS1p,mordred,4.47905296087265,0.00010718562092509805,0.9852899214652365,6
mordred:ATSC4pe,mordred,4.385409832000732,0.0001049447014715469,0.9853948661667081,1
mordred:ATSC6Z,mordred,4.379269003868103,0.0001047977488719371,0.9854996639155801,3
mordred:MPC6,mordred,4.372740030288696,0.00010464150778855952,0.9856043054233686,2
mordred:AATS5pe,mordred,4.361520051956177,0.00010437300898873667,0.9857086784323573,2
mordred:AATSC0s,mordred,4.334243953227997,0.00010372028047578232,0.9858123987128331,3
mordred:Xc-3d,mordred,4.3298021256923676,0.00010361398567493765,0.985916012698508,4
mordred:AETA_dBeta,mordred,4.3144519329071045,0.00010324664910638593,0.9860192593476145,3
mordred:VR2_Dzpe,mordred,4.294670104980469,0.00010277326164527032,0.9861220326092598,1
mordred:ETA_eta_L,mordred,4.21402508020401,0.00010084339228880249,0.9862228760015486,3
mordred:MINsF,mordred,4.204460024833679,0.00010061449649140782,0.98632349049804,4
mordred:AATSC0d,mordred,4.192792057991028,0.0001003352771381454,0.9864238257751782,5
mordred:BCUTv-1l,mordred,4.179505944252014,0.00010001733484917541,0.9865238431100274,3
mordred:GATS5are,mordred,4.173526048660278,9.987423343294599e-05,0.9866237173434603,5
mordred:MDEO-12,mordred,4.171400099992752,9.982335858730913e-05,0.9867235407020476,5
mordred:ATSC5pe,mordred,4.164601057767868,9.96606546476736e-05,0.9868232013566953,5
mordred:MATS3pe,mordred,4.142116039991379,9.912257871668142e-05,0.986922323935412,6
mordred:AATS1p,mordred,4.125892072916031,9.873433236192059e-05,0.987021058267774,3
mordred:MDEC-22,mordred,4.12420392036438,9.869393416144256e-05,0.9871197522019354,4
mordred:TIC1,mordred,4.097202092409134,9.804776906342331e-05,0.9872177999709988,3
mordred:JGI10,mordred,4.0840649753808975,9.773339232839965e-05,0.9873155333633272,6
mordred:ATSC6m,mordred,4.083104908466339,9.771041752339834e-05,0.9874132437808506,3
mordred:MATS2v,mordred,4.053722023963928,9.700727274090224e-05,0.9875102510535915,4
mordred:ATSC5are,mordred,4.053675979375839,9.700617087454619e-05,0.987607257224466,4
mordred:AATS2v,mordred,4.047812044620514,9.686584444989695e-05,0.9877041230689159,3
mordred:AATSC7pe,mordred,4.040011882781982,9.667918329690706e-05,0.9878008022522128,4
mordred:piPC4,mordred,4.014979004859924,9.608013600118247e-05,0.9878968823882139,3
mordred:PEOE_VSA13,mordred,3.9815200567245483,9.527944930184678e-05,0.9879921618375158,3
mordred:ATS4i,mordred,3.962668925523758,9.482833380476555e-05,0.9880869901713206,3
rdkit:NOCount,rdkit,3.942471981048584,9.434501243007488e-05,0.9881813351837507,3
mordred:GATS8se,mordred,3.9328899681568146,9.411571083206108e-05,0.9882754508945828,3
mordred:MATS2s,mordred,3.9294789135456085,9.403408286076771e-05,0.9883694849774436,2
rdkit:Chi1n,rdkit,3.9227560460567474,9.38732018145989e-05,0.9884633581792582,3
mordred:ETA_dEpsilon_A,mordred,3.909290075302124,9.355095547161029e-05,0.9885569091347298,1
mordred:AATS2s,mordred,3.877621978521347,9.279312459829497e-05,0.9886497022593281,5
mordred:AATSC0dv,mordred,3.829868882894516,9.165037293838599e-05,0.9887413526322665,3
mordred:n6ARing,mordred,3.8185698986053467,9.137998349279622e-05,0.9888327326157593,1
mordred:AATSC6dv,mordred,3.8060489296913147,9.10803514412536e-05,0.9889238129672006,4
mordred:GGI2,mordred,3.785099983215332,9.057903434244497e-05,0.989014392001543,1
mordred:ETA_psi_1,mordred,3.77092507481575,9.02398228234837e-05,0.9891046318243665,4
mordred:SaasN,mordred,3.767582058906555,9.015982304694172e-05,0.9891947916474134,3
mordred:AATSC3pe,mordred,3.746614933013916,8.965807090704753e-05,0.9892844497183204,6
mordred:MDEO-11,mordred,3.7441959977149963,8.960018476811207e-05,0.9893740499030885,3
mordred:EState_VSA6,mordred,3.732326030731201,8.931613146652516e-05,0.9894633660345551,4
mordred:TIC4,mordred,3.6915959119796753,8.834144259660729e-05,0.9895517074771517,3
mordred:AATS0p,mordred,3.679825007915497,8.805975991234563e-05,0.989639767237064,3
mordred:MATS6s,mordred,3.641429901123047,8.714094886054856e-05,0.9897269081859246,2
mordred:SpAD_Dt,mordred,3.6254449784755707,8.67584229394718e-05,0.989813666608864,3
mordred:AATS2pe,mordred,3.6071430146694183,8.632044924908505e-05,0.9898999870581131,3
mordred:SM1_Dzse,mordred,3.575873017311096,8.55721450623614e-05,0.9899855592031754,5
mordred:MATS4pe,mordred,3.550890028476715,8.497429163348473e-05,0.9900705334948089,3
mordred:BCUTZ-1h,mordred,3.543153941631317,8.478916382202591e-05,0.9901553226586309,4
mordred:AATSC8m,mordred,3.5424370765686035,8.477200893961268e-05,0.9902400946675706,2
mordred:BCUTare-1h,mordred,3.541529893875122,8.475029967626107e-05,0.9903248449672468,1
mordred:AATSC4pe,mordred,3.5397829413414,8.470849436748501e-05,0.9904095534616143,4
mordred:ATSC0are,mordred,3.537726044654846,8.465927196479117e-05,0.9904942127335791,3
mordred:ATSC3se,mordred,3.5342299938201904,8.45756099981273e-05,0.9905787883435772,2
mordred:TIC0,mordred,3.5276601314544678,8.441839042889827e-05,0.9906632067340061,2
mordred:MWC03,mordred,3.507271885871887,8.39304911382597e-05,0.9907471372251444,2
mordred:AATSC1v,mordred,3.466325044631958,8.295061600805626e-05,0.9908300878411525,3
mordred:SsssCH,mordred,3.4562818706035614,8.271027863011136e-05,0.9909127981197826,3
rdkit:MinAbsPartialCharge,rdkit,3.4502509236335754,8.256595553293182e-05,0.9909953640753155,2
mordred:n7Ring,mordred,3.4482200145721436,8.251735502503572e-05,0.9910778814303406,2
mordred:AATS7pe,mordred,3.430941015481949,8.21038613104881e-05,0.9911599852916511,4
mordred:AATSC4d,mordred,3.4175170361995697,8.178261984108892e-05,0.9912417679114921,5
mordred:AATSC6p,mordred,3.372546076774597,8.070644587045922e-05,0.9913224743573625,3
mordred:Xch-5d,mordred,3.3182919323444366,7.940812137880736e-05,0.9914018824787414,4
mordred:IC4,mordred,3.299899995326996,7.896799459163814e-05,0.991480850473333,3
mordred:MW,mordred,3.2548230588436127,7.788928454543424e-05,0.9915587397578784,4
mordred:MINssssC,mordred,3.231800079345703,7.733833496421999e-05,0.9916360780928427,1
mordred:EState_VSA10,mordred,3.1981729865074158,7.65336244914339e-05,0.9917126117173342,4
mordred:GATS8are,mordred,3.1931069791316986,7.641239280453026e-05,0.9917890241101387,2
mordred:ATS0m,mordred,3.178576946258545,7.60646830075763e-05,0.9918650887931463,3
mordred:GATS6m,mordred,3.170425057411194,7.586960487935398e-05,0.9919409583980257,5
mordred:AATSC8p,mordred,3.1520619690418243,7.543016845246479e-05,0.9920163885664781,4
mordred:AATS7dv,mordred,3.1452260315418243,7.52665815933802e-05,0.9920916551480715,3
mordred:AATSC8c,mordred,3.1377530694007874,7.50877504667483e-05,0.9921667428985382,4
mordred:VSA_EState9,mordred,3.118302971124649,7.4622301435671e-05,0.9922413651999739,5
mordred:VE1_DzZ,mordred,3.1086699962615967,7.43917802962534e-05,0.9923157569802701,1
mordred:AATSC2se,mordred,3.0586779713630676,7.319545011733813e-05,0.9923889524303874,4
mordred:SpDiam_Dzi,mordred,3.054450035095215,7.309427382447883e-05,0.9924620467042119,1
mordred:AATSC8are,mordred,3.038170099258423,7.270468811372015e-05,0.9925347513923256,1
mordred:AATSC1m,mordred,3.02501904964447,7.238997796606126e-05,0.9926071413702917,3
mordred:VE3_A,mordred,3.017589032649994,7.221217453484623e-05,0.9926793535448265,4
mordred:ATS6are,mordred,2.976867914199829,7.123770104592481e-05,0.9927505912458724,2
mordred:ATS1v,mordred,2.9508010745048523,7.061391061016343e-05,0.9928212051564825,2
mordred:MATS3p,mordred,2.9369120001792908,7.028153922079497e-05,0.9928914866957034,3
mordred:ATSC0se,mordred,2.9351100027561188,7.023841666466638e-05,0.992961725112368,4
mordred:AATSC6v,mordred,2.9220060408115387,6.99248333447373e-05,0.9930316499457128,3
mordred:MAXssssC,mordred,2.9195879697799683,6.986696788808295e-05,0.9931015169136009,4
mordred:SpAD_Dzse,mordred,2.91552397608757,6.976971480999688e-05,0.9931712866284109,5
mordred:GATS1i,mordred,2.91388201713562,6.973042204178546e-05,0.9932410170504528,4
mordred:AATS1pe,mordred,2.8692760169506073,6.866298169924391e-05,0.993309680032152,3
mordred:GATS1Z,mordred,2.8015899658203125,6.704322603175229e-05,0.9933767232581838,1
mordred:GATS8m,mordred,2.7789169549942017,6.650065134802614e-05,0.9934432239095319,4
mordred:nBondsA,mordred,2.7776800394058228,6.647105143783742e-05,0.9935096949609697,2
mordred:PEOE_VSA11,mordred,2.7764039635658264,6.644051440635949e-05,0.9935761354753762,3
mordred:Kier2,mordred,2.7732019424438477,6.636388869436797e-05,0.9936424993640706,2
mordred:GGI1,mordred,2.7715499997138977,6.632435701015054e-05,0.9937088237210807,3
mordred:ATS2s,mordred,2.76350998878479,6.613195616755967e-05,0.9937749556772483,1
mordred:ATS7are,mordred,2.762734979391098,6.611340986685474e-05,0.9938410690871151,5
mordred:ATS4d,mordred,2.749840021133423,6.580482809304538e-05,0.9939068739152082,1
mordred:SaaO,mordred,2.745150089263916,6.569259605115599e-05,0.9939725665112593,1
mordred:MATS6are,mordred,2.7112039625644684,6.488025096390936e-05,0.9940374467622233,4
mordred:ATS2pe,mordred,2.7084160149097443,6.481353420411914e-05,0.9941022602964273,4
mordred:LogEE_D,mordred,2.6988699436187744,6.458509270372693e-05,0.994166845389131,1
mordred:ETA_eta_R,mordred,2.6969119906425476,6.453823806562992e-05,0.9942313836271967,2
mordred:MINaasN,mordred,2.687673032283783,6.431714590685528e-05,0.9942957007731035,3
mordred:Mpe,mordred,2.667708992958069,6.383939805033455e-05,0.9943595401711538,3
mordred:ATS7Z,mordred,2.662968099117279,6.372594646704137e-05,0.9944232661176209,3
mordred:MATS3m,mordred,2.6525769531726837,6.347728197480955e-05,0.9944867433995956,3
mordred:SIC0,mordred,2.6513470709323883,6.34478503755982e-05,0.9945501912499712,4
mordred:nG12FARing,mordred,2.6510179936885834,6.343997541876745e-05,0.99461363122539,4
mordred:ATS2v,mordred,2.638497054576874,6.314034408040693e-05,0.9946767715694704,2
mordred:piPC7,mordred,2.618432104587555,6.266018138927028e-05,0.9947394317508597,3
mordred:MATS6p,mordred,2.5839360058307648,6.183467523941228e-05,0.9948012664260991,4
mordred:MATS7m,mordred,2.5834290385246277,6.182254329858199e-05,0.9948630889693977,2
mordred:MPC5,mordred,2.575629949569702,6.163590782014797e-05,0.9949247248772178,1
mordred:ATS5se,mordred,2.5692899227142334,6.14841883113318e-05,0.9949862090655291,1
mordred:ATSC1m,mordred,2.5363659262657166,6.0696303230825306e-05,0.99504690536876,2
mordred:AATS1v,mordred,2.4971190094947815,5.975710800803234e-05,0.9951066624767679,5
mordred:AATSC2i,mordred,2.448877990245819,5.8602680130659744e-05,0.9951652651568986,3
mordred:PEOE_VSA12,mordred,2.44569993019104,5.852662781708264e-05,0.9952237917847158,1
mordred:AATS3are,mordred,2.435015022754669,5.827093348881743e-05,0.9952820627182046,2
mordred:SssssC,mordred,2.4336800575256348,5.823898720949512e-05,0.9953403017054141,2
mordred:AXp-0d,mordred,2.430983006954193,5.817444565513269e-05,0.9953984761510692,4
mordred:MINaaO,mordred,2.396557003259659,5.735061690959148e-05,0.9954558267679788,3
mordred:BCUTse-1h,mordred,2.3812950253486633,5.698539136007789e-05,0.995512812159339,5
mordred:AATSC2s,mordred,2.3729879558086395,5.678659969262193e-05,0.9955695987590316,3
mordred:ETA_dBeta,mordred,2.3716459572315216,5.675448510232225e-05,0.995626353244134,4
mordred:ETA_alpha,mordred,2.3466310501098633,5.615586785540847e-05,0.9956825091119894,2
mordred:n5ARing,mordred,2.3122019171714783,5.533196422574597e-05,0.9957378410762151,2
rdkit:PEOE_VSA14,rdkit,2.3046509623527527,5.5151266701538805e-05,0.9957929923429166,2
mordred:piPC2,mordred,2.2591490149497986,5.4062385965300185e-05,0.9958470547288819,4
mordred:AATS6p,mordred,2.2430779933929443,5.367779966111492e-05,0.995900732528543,3
mordred:ETA_beta,mordred,2.2253160178661346,5.325274811733354e-05,0.9959539852766603,5
mordred:ATSC4m,mordred,2.171021044254303,5.1953446566194446e-05,0.9960059387232265,3
rdkit:BalabanJ,rdkit,2.1646410524845123,5.180077068017215e-05,0.9960577394939066,3
rdkit:Kappa2,rdkit,2.132768988609314,5.103805878851326e-05,0.9961087775526951,2
mordred:ATSC1s,mordred,2.120676964521408,5.074869156704354e-05,0.9961595262442622,3
mordred:ATS0i,mordred,2.1026101112365723,5.0316344170302674e-05,0.9962098425884325,1
mordred:MATS7are,mordred,2.0506399869918823,4.907267724218573e-05,0.9962589152656747,2
mordred:MDEC-24,mordred,2.0221570134162903,4.839106770660699e-05,0.9963073063333813,3
mordred:ATSC8se,mordred,2.018321007490158,4.829927047164312e-05,0.996355605603853,3
mordred:SpMAD_Dzm,mordred,1.9999420046806335,4.785945320550854e-05,0.9964034650570585,2
mordred:MATS5are,mordred,1.9935149550437927,4.7705651204938536e-05,0.9964511707082634,2
mordred:AATS6m,mordred,1.9842900037765503,4.7484894241754405e-05,0.9964986556025052,1
mordred:JGI5,mordred,1.9816409945487976,4.7421502336949224e-05,0.9965460771048421,4
mordred:AATS1se,mordred,1.9277600049972534,4.613210759846509e-05,0.9965922092124406,1
mordred:Xp-3dv,mordred,1.9079859852790833,4.565890699106163e-05,0.9966378681194317,3
mordred:MATS6i,mordred,1.8832600116729736,4.5067204044679835e-05,0.9966829353234764,1
mordred:MINsssCH,mordred,1.8804169595241547,4.4999168611172876e-05,0.9967279344920876,3
mordred:AATS0v,mordred,1.8503409624099731,4.427943735240318e-05,0.99677221392944,3
mordred:NsCH3,mordred,1.8010799884796143,4.3100601530584306e-05,0.9968153145309706,1
mordred:AATS7v,mordred,1.7814760208129883,4.2631470340286106e-05,0.996857946001311,2
rdkit:AvgIpc,rdkit,1.7804799973964691,4.260763508107213e-05,0.9969005536363921,4
mordred:ATS3i,mordred,1.7778830230236053,4.2545488392226604e-05,0.9969430991247843,3
mordred:GATS1v,mordred,1.7730840146541595,4.243064610382384e-05,0.9969855297708882,3
mordred:SssO,mordred,1.745216965675354,4.176377590286032e-05,0.997027293546791,2
mordred:ATSC3Z,mordred,1.7427150309085846,4.170390355175554e-05,0.9970689974503427,2
rdkit:NHOHCount,rdkit,1.73670694231987,4.1560127465252446e-05,0.997110557577808,2
mordred:AATS3v,mordred,1.7255030274391174,4.129201307058554e-05,0.9971518495908785,2
mordred:SsCl,mordred,1.7209999561309814,4.118425268051002e-05,0.9971930338435591,1
mordred:AATSC1are,mordred,1.6926000118255615,4.05046300702827e-05,0.9972335384736294,1
mordred:C2SP2,mordred,1.686337023973465,4.035475413721436e-05,0.9972738932277666,2
mordred:VR2_Dzi,mordred,1.6795299649238586,4.019185835159192e-05,0.9973140850861182,2
mordred:Si,mordred,1.6635929942131042,3.981047994052609e-05,0.9973538955660587,2
mordred:NdssC,mordred,1.6616249680519104,3.976338424687676e-05,0.9973936589503055,2
mordred:FCSP3,mordred,1.6514699459075928,3.952037029648249e-05,0.997433179320602,1
mordred:AATSC4m,mordred,1.6367299556732178,3.916763613158136e-05,0.9974723469567336,1
mordred:Xp-1d,mordred,1.6270520091056824,3.893603880036358e-05,0.9975112829955339,2
mordred:ETA_dPsi_A,mordred,1.6207799911499023,3.878594677311667e-05,0.997550068942307,1
mordred:AXp-7dv,mordred,1.614943027496338,3.86462657782747e-05,0.9975887152080853,2
mordred:StN,mordred,1.5825400352478027,3.7870848547371117e-05,0.9976265860566327,1
mordred:GATS4m,mordred,1.5810129940509796,3.7834305809366115e-05,0.9976644203624421,3
mordred:AETA_alpha,mordred,1.5308910310268402,3.6634866156462236e-05,0.9977010552285985,2
mordred:AATSC6Z,mordred,1.5148299932479858,3.6250518768282983e-05,0.9977373057473669,1
mordred:MAXsCl,mordred,1.5065169930458069,3.605158517758763e-05,0.9977733573325445,2
mordred:GATS4Z,mordred,1.4678050130605698,3.5125191217032815e-05,0.9978084825237615,2
mordred:AATS3m,mordred,1.4517300128936768,3.47405097030362e-05,0.9978432230334646,1
mordred:ETA_eta_F,mordred,1.439862996339798,3.445652700647794e-05,0.9978776795604711,4
rdkit:fr_NH1,rdkit,1.4163600206375122,3.3894090914240665e-05,0.9979115736513854,1
mordred:AATS5m,mordred,1.4158600568771362,3.3882126571205636e-05,0.9979454557779566,1
mordred:AATSC5Z,mordred,1.3636449873447418,3.263259799934734e-05,0.9979780883759559,2
rdkit:Ipc,rdkit,1.3614799976348877,3.258078888514969e-05,0.998010669164841,1
mordred:nBondsS,mordred,1.3402899503707886,3.207370214309158e-05,0.9980427428669841,1
mordred:MAXsNH2,mordred,1.3365890383720398,3.198513776262091e-05,0.9980747280047467,2
mordred:AETA_eta_FL,mordred,1.3181670308113098,3.154429137470524e-05,0.9981062722961215,2
mordred:AATS6v,mordred,1.3110870122909546,3.137486355416042e-05,0.9981376471596757,3
mordred:nAtom,mordred,1.3046200275421143,3.12201058895664e-05,0.9981688672655652,1
mordred:AATS6pe,mordred,1.265220046043396,3.0277247763469424e-05,0.9981991445133287,1
rdkit:Chi2n,rdkit,1.2623200416564941,3.020784943895508e-05,0.9982293523627677,1
rdkit:fr_pyridine,rdkit,1.2066800594329834,2.887636126612345e-05,0.9982582287240338,1
mordred:AATSC3v,mordred,1.20510995388031,2.8838787979973146e-05,0.9982870675120138,1
mordred:AATSC4c,mordred,1.188689947128296,2.8445850313309333e-05,0.9983155133623272,1
mordred:StsC,mordred,1.1696900129318237,2.7991173897965476e-05,0.9983435045362251,3
mordred:ATSC3m,mordred,1.1696029901504517,2.7989091406211643e-05,0.9983714936276313,2
mordred:AATSC0i,mordred,1.16525399684906,2.788501816763178e-05,0.998399378645799,3
mordred:AATSC2v,mordred,1.1572720110416412,2.7694005890604176e-05,0.9984270726516896,2
rdkit:fr_aniline,rdkit,1.1568700075149536,2.7684385777156423e-05,0.9984547570374668,1
mordred:ATS2se,mordred,1.1538499593734741,2.761211475511316e-05,0.9984823691522219,1
mordred:VR1_D,mordred,1.147279977798462,2.74548923331557e-05,0.998509824044555,1
mordred:NssCH2,mordred,1.145169973373413,2.7404399039946347e-05,0.9985372284435949,1
mordred:MATS8m,mordred,1.1332999467849731,2.712034431199522e-05,0.9985643487879069,1
mordred:SM1_DzZ,mordred,1.130620002746582,2.7056212124162484e-05,0.9985914050000311,1
rdkit:Chi0v,rdkit,1.1187000274658203,2.6770962102999228e-05,0.9986181759621341,1
rdkit:fr_amide,rdkit,1.1060400009155273,2.646800234374311e-05,0.9986446439644778,1
mordred:AATSC6m,mordred,1.099660038948059,2.631532717090292e-05,0.9986709592916487,1
mordred:AATSC2p,mordred,1.099564015865326,2.631302929815263e-05,0.9986972723209468,2
mordred:VE2_Dzare,mordred,1.093250036239624,2.6161933110498394e-05,0.9987234342540573,1
mordred:TIC5,mordred,1.0769699811935425,2.5772344547011293e-05,0.9987492065986043,1
mordred:C3SP3,mordred,1.0717099905014038,2.5646470757770078e-05,0.9987748530693621,1
mordred:AATSC5s,mordred,1.0714900493621826,2.56412074738169e-05,0.9988004942768359,1
mordred:Xp-5d,mordred,1.07081800699234,2.56251252172933e-05,0.9988261194020532,2
mordred:MAXsOH,mordred,1.0580300390720367,2.5319103767249783e-05,0.9988514385058205,2
mordred:nSpiro,mordred,1.051200032234192,2.515565883140459e-05,0.9988765941646519,1
mordred:AATS2p,mordred,1.038496971130371,2.4851669237185275e-05,0.9989014458338891,2
mordred:ABC,mordred,1.0317000150680542,2.468901522029727e-05,0.9989261348491094,1
mordred:naRing,mordred,1.023632973432541,2.449596752153493e-05,0.9989506308166309,2
mordred:AATS7d,mordred,1.0045499801635742,2.4039303467657533e-05,0.9989746701200986,1
mordred:IC0,mordred,0.9893250167369843,2.367496369032143e-05,0.9989983450837888,2
mordred:AATSC7dv,mordred,0.9541079699993134,2.283220495210146e-05,0.999021177288741,2
mordred:ETA_epsilon_1,mordred,0.929295003414154,2.2238420227147943e-05,0.9990434157089682,2
mordred:n5AHRing,mordred,0.9291660189628601,2.2235333574986782e-05,0.9990656510425432,1
mordred:SpDiam_Dzpe,mordred,0.928551971912384,2.222063917084433e-05,0.999087871681714,1
mordred:SpAD_Dzv,mordred,0.9271200001239777,2.2186371483762182e-05,0.9991100580531977,2
mordred:SpAD_Dzm,mordred,0.9217060208320618,2.2056812682571636e-05,0.9991321148658803,1
mordred:AATS1m,mordred,0.9159910082817078,2.1920050028913467e-05,0.9991540349159092,1
mordred:VE2_Dzv,mordred,0.8663199841976166,2.0731401534477816e-05,0.9991747663174436,2
mordred:AETA_eta_B,mordred,0.8616000413894653,2.0618451318206187e-05,0.9991953847687618,2
mordred:LogEE_Dzp,mordred,0.8595150113105774,2.05685556716029e-05,0.9992159533244334,1
mordred:MID,mordred,0.8580920100212097,2.0534502652335103e-05,0.9992364878270857,1
mordred:MATS5dv,mordred,0.830280989408493,1.9868973233733638e-05,0.9992563568003194,2
mordred:MATS8p,mordred,0.8254259824752808,1.9752790876150926e-05,0.9992761095911956,1
mordred:Kier1,mordred,0.8179759979248047,1.957450961292389e-05,0.9992956841008085,1
mordred:AATS4pe,mordred,0.8101040124893188,1.9386129691054988e-05,0.9993150702304996,1
mordred:MIC0,mordred,0.8060010075569153,1.9287943057590234e-05,0.9993343581735572,1
mordred:ATS1i,mordred,0.7946940064430237,1.901736176601356e-05,0.9993533755353232,1
mordred:AATSC7Z,mordred,0.7714589834213257,1.846133789410461e-05,0.9993718368732173,1
mordred:SsF,mordred,0.7589420080184937,1.8161801408964382e-05,0.9993899986746263,1
mordred:ATSC6are,mordred,0.7586729824542999,1.815536351408019e-05,0.9994081540381404,2
mordred:VE1_Dzpe,mordred,0.7461410164833069,1.78554682983399e-05,0.9994260095064388,1
mordred:SRW04,mordred,0.7365279793739319,1.7625424277752205e-05,0.9994436349307165,1
mordred:n10FRing,mordred,0.7163910269737244,1.7143538538643894e-05,0.9994607784692552,1
mordred:ATS0d,mordred,0.7058870196342468,1.6892173225771072e-05,0.9994776706424809,1
rdkit:SlogP_VSA12,rdkit,0.7022340297698975,1.680475564212922e-05,0.9994944753981231,1
mordred:VE1_Dt,mordred,0.6681609749794006,1.598937311228685e-05,0.9995104647712354,1
rdkit:fr_Ar_N,rdkit,0.6474179923534393,1.5492984815023e-05,0.9995259577560505,2
mordred:MAXaaO,mordred,0.6469420194625854,1.548159458358449e-05,0.999541439350634,1
mordred:nG12FAHRing,mordred,0.6367629766464233,1.5238005808411595e-05,0.9995566773564424,2
mordred:MAXssO,mordred,0.6304810047149658,1.5087675578340789e-05,0.9995717650320207,1
mordred:Xc-6d,mordred,0.6278859972953796,1.502557595951436e-05,0.9995867906079803,1
mordred:MAXdsCH,mordred,0.6213659942150116,1.4869549543951136e-05,0.9996016601575243,2
mordred:ETA_beta_s,mordred,0.616811990737915,1.476057032565394e-05,0.99961642072785,1
rdkit:fr_Ndealkylation2,rdkit,0.6150789856910706,1.4719098786104167e-05,0.9996311398266361,1
mordred:MAXaasN,mordred,0.6097639799118042,1.459190846269255e-05,0.9996457317350987,1
mordred:MATS1v,mordred,0.6014350056648254,1.4392592606387597e-05,0.9996601243277051,1
mordred:GATS8pe,mordred,0.5902209877967834,1.412423644298625e-05,0.9996742485641481,2
mordred:C4SP3,mordred,0.5619789958000183,1.3448393697928566e-05,0.999687696957846,1
mordred:AATSC3m,mordred,0.5347909927368164,1.2797773351283905e-05,0.9997004947311973,1
mordred:nBondsKS,mordred,0.5193600058555603,1.2428503346038815e-05,0.9997129232345433,1
mordred:NaaN,mordred,0.5160179734230042,1.2348527104506374e-05,0.9997252717616478,1
mordred:ATS8d,mordred,0.5149790048599243,1.232366414987552e-05,0.9997375954257977,1
mordred:VR2_Dt,mordred,0.5074769854545593,1.214413767068883e-05,0.9997497395634684,1
mordred:Mp,mordred,0.5038859844207764,1.2058203505830528e-05,0.9997617977669742,1
mordred:ATS0se,mordred,0.4842739999294281,1.158888046954542e-05,0.9997733866474438,1
mordred:Spe,mordred,0.4686479866504669,1.1214943400589004e-05,0.9997846015908444,1
mordred:SIC4,mordred,0.4628410041332245,1.107597986694716e-05,0.9997956775707113,1
mordred:ATS7se,mordred,0.4595879912376404,1.0998133900369752e-05,0.9998066757046117,1
mordred:ATS3Z,mordred,0.44323301315307617,1.0606752397064455e-05,0.9998172824570087,1
mordred:nAHRing,mordred,0.43504300713539124,1.0410762108926665e-05,0.9998276932191177,1
mordred:AATSC8v,mordred,0.42770400643348694,1.0235136735867874e-05,0.9998379283558535,1
mordred:LogEE_DzZ,mordred,0.41728198528289795,9.985733386972721e-06,0.9998479140892405,1
