compound,qha,template_pdb,template_ccd,mcs_atoms,mcs_coverage,source,template_rmsd,skipped,error
x03006-1,28,6XP9,QCG,11.0,0.39285714285714285,boltz_model_3,9.40694907101357,,
x03006-1,28,6XP9,QCG,11.0,0.39285714285714285,boltz_model_4,10.3054590532157,,
x03006-1,28,6XP9,QCG,11.0,0.39285714285714285,gnina_refined,9.974341936139558,,
x03006-1,28,6XP9,QCG,11.0,0.39285714285714285,template_transferred,,,pdb_missing
x03015-1,29,6S41,KUB,8.0,0.27586206896551724,boltz_model_0,8.602895245612494,,
x03015-1,29,6S41,KUB,8.0,0.27586206896551724,boltz_model_1,8.75178031333934,,
x03015-1,29,6S41,KUB,8.0,0.27586206896551724,boltz_model_2,8.723531632864931,,
x03015-1,29,6S41,KUB,8.0,0.27586206896551724,boltz_model_3,8.939057283291271,,
x03015-1,29,6S41,KUB,8.0,0.27586206896551724,boltz_model_4,8.661546937448067,,
x03015-1,29,6S41,KUB,8.0,0.27586206896551724,gnina_refined,8.970873086465359,,
x03015-1,29,6S41,KUB,8.0,0.27586206896551724,template_transferred,0.01186758583439028,,
x03026-1,22,6BNS,XGH,10.0,0.45454545454545453,boltz_model_0,5.423971751188583,,
x03026-1,22,6BNS,XGH,10.0,0.45454545454545453,boltz_model_1,5.675504859893085,,
x03026-1,22,6BNS,XGH,10.0,0.45454545454545453,boltz_model_2,5.474346340861335,,
x03026-1,22,6BNS,XGH,10.0,0.45454545454545453,boltz_model_3,6.141725078137437,,
x03026-1,22,6BNS,XGH,10.0,0.45454545454545453,boltz_model_4,5.9935050190964985,,
x03026-1,22,6BNS,XGH,10.0,0.45454545454545453,gnina_refined,4.968097898879122,,
x03026-1,22,6BNS,XGH,10.0,0.45454545454545453,template_transferred,0.07675754352277094,,
x03030-1,25,9BEQ,AP1,11.0,0.44,boltz_model_0,5.8936981593363855,,
x03030-1,25,9BEQ,AP1,11.0,0.44,boltz_model_1,6.108871628914125,,
x03030-1,25,9BEQ,AP1,11.0,0.44,boltz_model_2,6.026898893269842,,
x03030-1,25,9BEQ,AP1,11.0,0.44,boltz_model_3,5.938114666110903,,
x03030-1,25,9BEQ,AP1,11.0,0.44,boltz_model_4,6.024409603548747,,
x03030-1,25,9BEQ,AP1,11.0,0.44,gnina_refined,6.103904164186992,,
x03030-1,25,9BEQ,AP1,11.0,0.44,template_transferred,0.0637814458733324,,
x03033-1,25,4NY9,2Q4,9.0,0.36,boltz_model_0,1.6759232106886262,,
x03033-1,25,4NY9,2Q4,9.0,0.36,boltz_model_1,1.8928081227534115,,
x03033-1,25,4NY9,2Q4,9.0,0.36,boltz_model_2,2.0061470552287552,,
x03033-1,25,4NY9,2Q4,9.0,0.36,boltz_model_3,1.86262409157959,,
x03033-1,25,4NY9,2Q4,9.0,0.36,boltz_model_4,1.997380320135598,,
x03033-1,25,4NY9,2Q4,9.0,0.36,gnina_refined,1.6824178043083708,,
x03033-1,25,4NY9,2Q4,9.0,0.36,template_transferred,0.45147177908652253,,
x03037-1,21,7RIO,5YX,10.0,0.47619047619047616,boltz_model_0,3.4439153743471547,,
x03037-1,21,7RIO,5YX,10.0,0.47619047619047616,boltz_model_1,2.595750808741949,,
x03037-1,21,7RIO,5YX,10.0,0.47619047619047616,boltz_model_2,3.466471562972054,,
x03037-1,21,7RIO,5YX,10.0,0.47619047619047616,boltz_model_3,3.755809103922361,,
x03037-1,21,7RIO,5YX,10.0,0.47619047619047616,boltz_model_4,4.263879293905322,,
x03037-1,21,7RIO,5YX,10.0,0.47619047619047616,gnina_refined,3.686033891890538,,
x03037-1,21,7RIO,5YX,10.0,0.47619047619047616,template_transferred,0.03717982081271323,,
x03039-1,20,,,,,,,mcs_below_threshold,
x03051-1,23,2O9I,444,9.0,0.391304347826087,boltz_model_0,3.784711283301199,,
x03051-1,23,2O9I,444,9.0,0.391304347826087,boltz_model_1,3.761111614545016,,
x03051-1,23,2O9I,444,9.0,0.391304347826087,boltz_model_2,4.093231101085522,,
x03051-1,23,2O9I,444,9.0,0.391304347826087,boltz_model_3,3.6655835872149187,,
x03051-1,23,2O9I,444,9.0,0.391304347826087,boltz_model_4,3.6446647668889294,,
x03051-1,23,2O9I,444,9.0,0.391304347826087,gnina_refined,3.6498123404788747,,
x03051-1,23,2O9I,444,9.0,0.391304347826087,template_transferred,0.25018962837750186,,
x03055-1,25,2O9I,444,12.0,0.48,boltz_model_0,7.9263974224466285,,
x03055-1,25,2O9I,444,12.0,0.48,boltz_model_1,7.979415144893779,,
x03055-1,25,2O9I,444,12.0,0.48,boltz_model_2,8.10599814764789,,
x03055-1,25,2O9I,444,12.0,0.48,boltz_model_3,8.103768329259895,,
x03055-1,25,2O9I,444,12.0,0.48,boltz_model_4,7.869795240488056,,
x03055-1,25,2O9I,444,12.0,0.48,gnina_refined,8.213202971341442,,
x03055-1,25,2O9I,444,12.0,0.48,template_transferred,0.10372719081320927,,
x03059-1,26,,,,,,,mcs_below_threshold,
x03063-1,22,,,,,,,mcs_below_threshold,
x03065-1,21,7AXD,S6W,8.0,0.38095238095238093,boltz_model_0,3.0887745548031282,,
x03065-1,21,7AXD,S6W,8.0,0.38095238095238093,boltz_model_1,3.266941065844179,,
x03065-1,21,7AXD,S6W,8.0,0.38095238095238093,boltz_model_2,3.188950571096523,,
x03065-1,21,7AXD,S6W,8.0,0.38095238095238093,boltz_model_3,3.177469112379707,,
x03065-1,21,7AXD,S6W,8.0,0.38095238095238093,boltz_model_4,3.1519544394909076,,
x03065-1,21,7AXD,S6W,8.0,0.38095238095238093,gnina_refined,2.929198451115432,,
x03065-1,21,7AXD,S6W,8.0,0.38095238095238093,template_transferred,0.03846331906483969,,
x03080-1,21,,,,,,,mcs_below_threshold,
x03094-1,32,6DUP,HCJ,11.0,0.34375,boltz_model_0,3.05487529519091,,
x03094-1,32,6DUP,HCJ,11.0,0.34375,boltz_model_1,3.7599245767350635,,
x03094-1,32,6DUP,HCJ,11.0,0.34375,boltz_model_2,3.58199264139262,,
x03094-1,32,6DUP,HCJ,11.0,0.34375,boltz_model_3,3.5525974820732427,,
x03094-1,32,6DUP,HCJ,11.0,0.34375,boltz_model_4,3.794631669789404,,
x03094-1,32,6DUP,HCJ,11.0,0.34375,gnina_refined,3.2305586882138715,,
x03094-1,32,6DUP,HCJ,11.0,0.34375,template_transferred,0.03933120860332349,,
x03096-1,24,5X0R,4WH,8.0,0.3333333333333333,boltz_model_0,4.4243292002829815,,
x03096-1,24,5X0R,4WH,8.0,0.3333333333333333,boltz_model_1,5.407042939702184,,
x03096-1,24,5X0R,4WH,8.0,0.3333333333333333,boltz_model_2,5.420600234561063,,
x03096-1,24,5X0R,4WH,8.0,0.3333333333333333,boltz_model_3,5.874365735365436,,
x03096-1,24,5X0R,4WH,8.0,0.3333333333333333,boltz_model_4,5.952976741653464,,
x03096-1,24,5X0R,4WH,8.0,0.3333333333333333,gnina_refined,5.918592476695139,,
x03096-1,24,5X0R,4WH,8.0,0.3333333333333333,template_transferred,0.052275586764185714,,
x03117-1,29,6TFI,N6H,9.0,0.3103448275862069,boltz_model_0,5.107651762943583,,
x03117-1,29,6TFI,N6H,9.0,0.3103448275862069,boltz_model_1,5.121658901673209,,
x03117-1,29,6TFI,N6H,9.0,0.3103448275862069,boltz_model_2,4.991569961107709,,
x03117-1,29,6TFI,N6H,9.0,0.3103448275862069,boltz_model_3,5.180974265620801,,
x03117-1,29,6TFI,N6H,9.0,0.3103448275862069,boltz_model_4,5.075329775350307,,
x03117-1,29,6TFI,N6H,9.0,0.3103448275862069,gnina_refined,5.124306554156025,,
x03117-1,29,6TFI,N6H,9.0,0.3103448275862069,template_transferred,0.03711526309396222,,
x03123-1,28,2O9I,444,11.0,0.39285714285714285,boltz_model_0,8.068751464317513,,
x03123-1,28,2O9I,444,11.0,0.39285714285714285,boltz_model_1,7.794401299152466,,
x03123-1,28,2O9I,444,11.0,0.39285714285714285,boltz_model_2,8.095019319921681,,
x03123-1,28,2O9I,444,11.0,0.39285714285714285,boltz_model_3,7.9092325257631275,,
x03123-1,28,2O9I,444,11.0,0.39285714285714285,boltz_model_4,7.664849429685765,,
x03123-1,28,2O9I,444,11.0,0.39285714285714285,gnina_refined,8.076796219550845,,
x03123-1,28,2O9I,444,11.0,0.39285714285714285,template_transferred,0.08773195318228884,,
x03145-1,27,2O9I,444,10.0,0.37037037037037035,boltz_model_0,4.383319727692988,,
x03145-1,27,2O9I,444,10.0,0.37037037037037035,boltz_model_1,5.971548222224686,,
x03145-1,27,2O9I,444,10.0,0.37037037037037035,boltz_model_2,4.232067843633003,,
x03145-1,27,2O9I,444,10.0,0.37037037037037035,boltz_model_3,5.502197034636832,,
x03145-1,27,2O9I,444,10.0,0.37037037037037035,boltz_model_4,5.0898525010511575,,
x03145-1,27,2O9I,444,10.0,0.37037037037037035,gnina_refined,4.735856101886592,,
x03145-1,27,2O9I,444,10.0,0.37037037037037035,template_transferred,0.10892411316544148,,
x03147-1,29,2O9I,444,10.0,0.3448275862068966,boltz_model_0,6.053659513211565,,
x03147-1,29,2O9I,444,10.0,0.3448275862068966,boltz_model_1,6.007819931580882,,
x03147-1,29,2O9I,444,10.0,0.3448275862068966,boltz_model_2,6.191080032191629,,
x03147-1,29,2O9I,444,10.0,0.3448275862068966,boltz_model_3,6.184988903600217,,
x03147-1,29,2O9I,444,10.0,0.3448275862068966,boltz_model_4,5.939656304800811,,
x03147-1,29,2O9I,444,10.0,0.3448275862068966,gnina_refined,5.61960254658091,,
x03147-1,29,2O9I,444,10.0,0.3448275862068966,template_transferred,0.2908414979113964,,
x03152-1,25,6TFI,N6H,9.0,0.36,boltz_model_0,4.859030314309879,,
x03152-1,25,6TFI,N6H,9.0,0.36,boltz_model_1,4.7935727913469615,,
x03152-1,25,6TFI,N6H,9.0,0.36,boltz_model_2,4.7018483368923585,,
x03152-1,25,6TFI,N6H,9.0,0.36,boltz_model_3,4.8524901329649355,,
x03152-1,25,6TFI,N6H,9.0,0.36,boltz_model_4,4.42648234711401,,
x03152-1,25,6TFI,N6H,9.0,0.36,gnina_refined,4.971565791241014,,
x03152-1,25,6TFI,N6H,9.0,0.36,template_transferred,0.04629172248961952,,
x03161-1,23,1NRL,SRL,12.0,0.5217391304347826,boltz_model_0,2.54666685896065,,
x03161-1,23,1NRL,SRL,12.0,0.5217391304347826,boltz_model_1,2.5150436380701167,,
x03161-1,23,1NRL,SRL,12.0,0.5217391304347826,boltz_model_2,2.523148371359373,,
x03161-1,23,1NRL,SRL,12.0,0.5217391304347826,boltz_model_3,2.51346653793965,,
x03161-1,23,1NRL,SRL,12.0,0.5217391304347826,boltz_model_4,2.1582367581303874,,
x03161-1,23,1NRL,SRL,12.0,0.5217391304347826,gnina_refined,2.5506116197141693,,
x03161-1,23,1NRL,SRL,12.0,0.5217391304347826,template_transferred,0.09264417654913491,,
x03172-1,20,7AXD,S6W,8.0,0.4,boltz_model_0,3.066655610653845,,
x03172-1,20,7AXD,S6W,8.0,0.4,boltz_model_1,2.562469023438444,,
x03172-1,20,7AXD,S6W,8.0,0.4,boltz_model_2,2.9700826609567392,,
x03172-1,20,7AXD,S6W,8.0,0.4,boltz_model_3,3.0925393956011282,,
x03172-1,20,7AXD,S6W,8.0,0.4,boltz_model_4,2.4492153874840414,,
x03172-1,20,7AXD,S6W,8.0,0.4,gnina_refined,3.2753711356497113,,
x03172-1,20,7AXD,S6W,8.0,0.4,template_transferred,0.03855460027851316,,
x03179-1,23,6S41,KUB,9.0,0.391304347826087,boltz_model_0,4.033531962998034,,
x03179-1,23,6S41,KUB,9.0,0.391304347826087,boltz_model_1,3.918708010687232,,
x03179-1,23,6S41,KUB,9.0,0.391304347826087,boltz_model_2,4.0194774185655024,,
x03179-1,23,6S41,KUB,9.0,0.391304347826087,boltz_model_3,3.9590744139916816,,
x03179-1,23,6S41,KUB,9.0,0.391304347826087,boltz_model_4,4.35678061952403,,
x03179-1,23,6S41,KUB,9.0,0.391304347826087,gnina_refined,4.0149980661183395,,
x03179-1,23,6S41,KUB,9.0,0.391304347826087,template_transferred,0.049168942358362715,,
x03191-1,28,7AXC,27H,9.0,0.32142857142857145,boltz_model_0,7.434978094561341,,
x03191-1,28,7AXC,27H,9.0,0.32142857142857145,boltz_model_1,7.556582936359712,,
x03191-1,28,7AXC,27H,9.0,0.32142857142857145,boltz_model_2,7.598914968232494,,
x03191-1,28,7AXC,27H,9.0,0.32142857142857145,boltz_model_3,7.56372457092353,,
x03191-1,28,7AXC,27H,9.0,0.32142857142857145,boltz_model_4,7.056589210924836,,
x03191-1,28,7AXC,27H,9.0,0.32142857142857145,gnina_refined,7.658151567397526,,
x03191-1,28,7AXC,27H,9.0,0.32142857142857145,template_transferred,0.050413815113488906,,
x03194-1,25,5A86,D7E,13.0,0.52,boltz_model_0,3.2901221907424665,,
x03194-1,25,5A86,D7E,13.0,0.52,boltz_model_1,3.472060728162908,,
x03194-1,25,5A86,D7E,13.0,0.52,boltz_model_2,3.5000800234614164,,
x03194-1,25,5A86,D7E,13.0,0.52,boltz_model_3,3.5567100883328173,,
x03194-1,25,5A86,D7E,13.0,0.52,boltz_model_4,3.227577800348439,,
x03194-1,25,5A86,D7E,13.0,0.52,gnina_refined,3.6493469268989824,,
x03194-1,25,5A86,D7E,13.0,0.52,template_transferred,0.04501987969294736,,
x03204-1,19,5A86,D7E,12.0,0.631578947368421,boltz_model_0,3.973761761595619,,
x03204-1,19,5A86,D7E,12.0,0.631578947368421,boltz_model_1,4.032417525969819,,
x03204-1,19,5A86,D7E,12.0,0.631578947368421,boltz_model_2,3.848147971929882,,
x03204-1,19,5A86,D7E,12.0,0.631578947368421,boltz_model_3,3.7715375600137584,,
x03204-1,19,5A86,D7E,12.0,0.631578947368421,boltz_model_4,4.43578945822674,,
x03204-1,19,5A86,D7E,12.0,0.631578947368421,gnina_refined,3.9635460599490906,,
x03204-1,19,5A86,D7E,12.0,0.631578947368421,template_transferred,0.0706929501661306,,
x03219-1,24,2O9I,444,11.0,0.4583333333333333,boltz_model_0,5.115131145784898,,
x03219-1,24,2O9I,444,11.0,0.4583333333333333,boltz_model_1,5.1019042169284745,,
x03219-1,24,2O9I,444,11.0,0.4583333333333333,boltz_model_2,5.122111147664542,,
x03219-1,24,2O9I,444,11.0,0.4583333333333333,boltz_model_3,5.144950977479384,,
x03219-1,24,2O9I,444,11.0,0.4583333333333333,boltz_model_4,5.145064832266258,,
x03219-1,24,2O9I,444,11.0,0.4583333333333333,gnina_refined,4.8258127790516205,,
x03219-1,24,2O9I,444,11.0,0.4583333333333333,template_transferred,0.08714369828722972,,
x03220-1,30,2O9I,444,16.0,0.5333333333333333,boltz_model_0,4.988295573750362,,
x03220-1,30,2O9I,444,16.0,0.5333333333333333,boltz_model_1,4.982748443801683,,
x03220-1,30,2O9I,444,16.0,0.5333333333333333,boltz_model_2,4.50000797838151,,
x03220-1,30,2O9I,444,16.0,0.5333333333333333,boltz_model_3,5.62291653334814,,
x03220-1,30,2O9I,444,16.0,0.5333333333333333,boltz_model_4,5.441036208426151,,
x03220-1,30,2O9I,444,16.0,0.5333333333333333,gnina_refined,5.383519564857267,,
x03220-1,30,2O9I,444,16.0,0.5333333333333333,template_transferred,0.10972993113959655,,
x03223-1,24,,,,,,,mcs_below_threshold,
x03234-1,25,2O9I,444,11.0,0.44,boltz_model_0,6.520373450701814,,
x03234-1,25,2O9I,444,11.0,0.44,boltz_model_1,6.6267090549640155,,
x03234-1,25,2O9I,444,11.0,0.44,boltz_model_2,6.4668209117265185,,
x03234-1,25,2O9I,444,11.0,0.44,boltz_model_3,6.60195279072345,,
x03234-1,25,2O9I,444,11.0,0.44,boltz_model_4,6.620187921104328,,
x03234-1,25,2O9I,444,11.0,0.44,gnina_refined,6.745292796185237,,
x03234-1,25,2O9I,444,11.0,0.44,template_transferred,0.09237307689267771,,
x03244-1,21,8EQZ,WQB,13.0,0.6190476190476191,boltz_model_0,6.871172575205882,,
x03244-1,21,8EQZ,WQB,13.0,0.6190476190476191,boltz_model_1,6.940410858177633,,
x03244-1,21,8EQZ,WQB,13.0,0.6190476190476191,boltz_model_2,7.3797457485647415,,
x03244-1,21,8EQZ,WQB,13.0,0.6190476190476191,boltz_model_3,6.632662517329769,,
x03244-1,21,8EQZ,WQB,13.0,0.6190476190476191,boltz_model_4,6.6432725430325,,
x03244-1,21,8EQZ,WQB,13.0,0.6190476190476191,gnina_refined,6.983378846446315,,
x03244-1,21,8EQZ,WQB,13.0,0.6190476190476191,template_transferred,0.0663387705172041,,
x03250-1,26,9FZG,A1IHA,12.0,0.46153846153846156,boltz_model_0,2.7336453527091225,,
x03250-1,26,9FZG,A1IHA,12.0,0.46153846153846156,boltz_model_1,2.6580825195217863,,
x03250-1,26,9FZG,A1IHA,12.0,0.46153846153846156,boltz_model_2,3.0359015353843106,,
x03250-1,26,9FZG,A1IHA,12.0,0.46153846153846156,boltz_model_3,2.855385555824733,,
x03250-1,26,9FZG,A1IHA,12.0,0.46153846153846156,boltz_model_4,3.240518920269032,,
x03250-1,26,9FZG,A1IHA,12.0,0.46153846153846156,gnina_refined,2.4722408676193433,,
x03250-1,26,9FZG,A1IHA,12.0,0.46153846153846156,template_transferred,0.06347876260354543,,
x03252-1,24,,,,,,,mcs_below_threshold,
x03259-1,23,6HJ2,P06,8.0,0.34782608695652173,boltz_model_0,5.674801855823778,,
x03259-1,23,6HJ2,P06,8.0,0.34782608695652173,boltz_model_1,5.517057724141064,,
x03259-1,23,6HJ2,P06,8.0,0.34782608695652173,boltz_model_2,5.617039284171864,,
x03259-1,23,6HJ2,P06,8.0,0.34782608695652173,boltz_model_3,5.588950987191539,,
x03259-1,23,6HJ2,P06,8.0,0.34782608695652173,boltz_model_4,5.479745870845767,,
x03259-1,23,6HJ2,P06,8.0,0.34782608695652173,gnina_refined,5.761818248203823,,
x03259-1,23,6HJ2,P06,8.0,0.34782608695652173,template_transferred,0.06911773839619566,,
x03260-1,29,6DUP,HCJ,11.0,0.3793103448275862,boltz_model_0,3.280642942456839,,
x03260-1,29,6DUP,HCJ,11.0,0.3793103448275862,boltz_model_1,3.399012127852474,,
x03260-1,29,6DUP,HCJ,11.0,0.3793103448275862,boltz_model_2,3.3322803669225345,,
x03260-1,29,6DUP,HCJ,11.0,0.3793103448275862,boltz_model_3,3.504708883068643,,
x03260-1,29,6DUP,HCJ,11.0,0.3793103448275862,boltz_model_4,3.2294993726867647,,
x03260-1,29,6DUP,HCJ,11.0,0.3793103448275862,gnina_refined,3.1437574095573715,,
x03260-1,29,6DUP,HCJ,11.0,0.3793103448275862,template_transferred,0.03923207673573198,,
x03264-1,23,,,,,,,mcs_below_threshold,
x03271-1,26,6HJ2,P06,8.0,0.3076923076923077,boltz_model_0,6.041145542461265,,
x03271-1,26,6HJ2,P06,8.0,0.3076923076923077,boltz_model_1,6.047363237490746,,
x03271-1,26,6HJ2,P06,8.0,0.3076923076923077,boltz_model_2,6.262955621884568,,
x03271-1,26,6HJ2,P06,8.0,0.3076923076923077,boltz_model_3,6.088050104903577,,
x03271-1,26,6HJ2,P06,8.0,0.3076923076923077,boltz_model_4,6.318804779353547,,
x03271-1,26,6HJ2,P06,8.0,0.3076923076923077,gnina_refined,5.994333982366935,,
x03271-1,26,6HJ2,P06,8.0,0.3076923076923077,template_transferred,0.06901145761994569,,
x03273-1,19,9FZG,A1IHA,18.0,0.9473684210526315,boltz_model_0,7.104959773055984,,
x03273-1,19,9FZG,A1IHA,18.0,0.9473684210526315,boltz_model_1,7.453891424093587,,
x03273-1,19,9FZG,A1IHA,18.0,0.9473684210526315,boltz_model_2,7.289333725287173,,
x03273-1,19,9FZG,A1IHA,18.0,0.9473684210526315,boltz_model_3,8.23414917713125,,
x03273-1,19,9FZG,A1IHA,18.0,0.9473684210526315,boltz_model_4,8.427510311174666,,
x03273-1,19,9FZG,A1IHA,18.0,0.9473684210526315,gnina_refined,7.213995019052782,,
x03273-1,19,9FZG,A1IHA,18.0,0.9473684210526315,template_transferred,0.05696634662167165,,
x03279-1,20,8EQZ,WQB,8.0,0.4,boltz_model_0,6.763393954590111,,
x03279-1,20,8EQZ,WQB,8.0,0.4,boltz_model_1,6.740489387079346,,
x03279-1,20,8EQZ,WQB,8.0,0.4,boltz_model_2,6.601696354397092,,
x03279-1,20,8EQZ,WQB,8.0,0.4,boltz_model_3,6.6593241485141785,,
x03279-1,20,8EQZ,WQB,8.0,0.4,boltz_model_4,6.921056773474476,,
x03279-1,20,8EQZ,WQB,8.0,0.4,gnina_refined,6.943266649151765,,
x03279-1,20,8EQZ,WQB,8.0,0.4,template_transferred,0.07381752960557314,,
x03282-1,18,,,,,,,mcs_below_threshold,
x03297-1,28,7AXD,S6W,11.0,0.39285714285714285,boltz_model_0,2.8439924260081386,,
x03297-1,28,7AXD,S6W,11.0,0.39285714285714285,boltz_model_1,0.9678553739709554,,
x03297-1,28,7AXD,S6W,11.0,0.39285714285714285,boltz_model_2,3.3422018632977877,,
x03297-1,28,7AXD,S6W,11.0,0.39285714285714285,boltz_model_3,1.641859327943138,,
x03297-1,28,7AXD,S6W,11.0,0.39285714285714285,boltz_model_4,4.231087608798825,,
x03297-1,28,7AXD,S6W,11.0,0.39285714285714285,gnina_refined,2.875423394249213,,
x03297-1,28,7AXD,S6W,11.0,0.39285714285714285,template_transferred,0.06798773783724434,,
x03306-1,22,,,,,,,mcs_below_threshold,
x03319-1,25,6TFI,N6H,9.0,0.36,boltz_model_0,5.380539926293543,,
x03319-1,25,6TFI,N6H,9.0,0.36,boltz_model_1,5.373984765828438,,
x03319-1,25,6TFI,N6H,9.0,0.36,boltz_model_2,5.698444663912136,,
x03319-1,25,6TFI,N6H,9.0,0.36,boltz_model_3,5.3015399889112,,
x03319-1,25,6TFI,N6H,9.0,0.36,boltz_model_4,5.6214446684632,,
x03319-1,25,6TFI,N6H,9.0,0.36,gnina_refined,5.356739612211141,,
x03319-1,25,6TFI,N6H,9.0,0.36,template_transferred,0.04636938349556531,,
x03325-1,21,5A86,D7E,12.0,0.5714285714285714,boltz_model_0,7.193793848993534,,
x03325-1,21,5A86,D7E,12.0,0.5714285714285714,boltz_model_1,7.507600244760918,,
x03325-1,21,5A86,D7E,12.0,0.5714285714285714,boltz_model_2,7.214413100594396,,
x03325-1,21,5A86,D7E,12.0,0.5714285714285714,boltz_model_3,7.294946033408048,,
x03325-1,21,5A86,D7E,12.0,0.5714285714285714,boltz_model_4,7.477357009082174,,
x03325-1,21,5A86,D7E,12.0,0.5714285714285714,gnina_refined,6.756723633208989,,
x03325-1,21,5A86,D7E,12.0,0.5714285714285714,template_transferred,0.07185611414356012,,
x03331-1,24,6XP9,QCG,11.0,0.4583333333333333,boltz_model_0,5.497899261591352,,
x03331-1,24,6XP9,QCG,11.0,0.4583333333333333,boltz_model_1,5.203004670077035,,
x03331-1,24,6XP9,QCG,11.0,0.4583333333333333,boltz_model_2,5.553590075633564,,
x03331-1,24,6XP9,QCG,11.0,0.4583333333333333,boltz_model_3,5.610957811592912,,
x03331-1,24,6XP9,QCG,11.0,0.4583333333333333,boltz_model_4,4.420965680234329,,
x03331-1,24,6XP9,QCG,11.0,0.4583333333333333,gnina_refined,5.262147681368841,,
x03331-1,24,6XP9,QCG,11.0,0.4583333333333333,template_transferred,0.03771296006223606,,
x03363-1,27,9BEQ,AP1,11.0,0.4074074074074074,boltz_model_0,3.7700549827327205,,
x03363-1,27,9BEQ,AP1,11.0,0.4074074074074074,boltz_model_1,3.985441725153171,,
x03363-1,27,9BEQ,AP1,11.0,0.4074074074074074,boltz_model_2,3.936545543612194,,
x03363-1,27,9BEQ,AP1,11.0,0.4074074074074074,boltz_model_3,4.18417656155387,,
x03363-1,27,9BEQ,AP1,11.0,0.4074074074074074,boltz_model_4,4.09761968190021,,
x03363-1,27,9BEQ,AP1,11.0,0.4074074074074074,gnina_refined,3.95549580272638,,
x03363-1,27,9BEQ,AP1,11.0,0.4074074074074074,template_transferred,0.316056777399891,,
x03365-1,25,,,,,,,mcs_below_threshold,
x03371-1,25,2O9I,444,12.0,0.48,boltz_model_0,2.685472274490636,,
x03371-1,25,2O9I,444,12.0,0.48,boltz_model_1,4.054607594583368,,
x03371-1,25,2O9I,444,12.0,0.48,boltz_model_2,3.9723817178056775,,
x03371-1,25,2O9I,444,12.0,0.48,boltz_model_3,4.010670266878617,,
x03371-1,25,2O9I,444,12.0,0.48,boltz_model_4,3.5898957699453735,,
x03371-1,25,2O9I,444,12.0,0.48,gnina_refined,2.969908769805259,,
x03371-1,25,2O9I,444,12.0,0.48,template_transferred,0.09867771622980186,,
x03385-1,23,1NRL,SRL,12.0,0.5217391304347826,boltz_model_0,2.408619645274643,,
x03385-1,23,1NRL,SRL,12.0,0.5217391304347826,boltz_model_1,2.705471907391047,,
x03385-1,23,1NRL,SRL,12.0,0.5217391304347826,boltz_model_2,2.459745826100095,,
x03385-1,23,1NRL,SRL,12.0,0.5217391304347826,boltz_model_3,2.6083458946530977,,
x03385-1,23,1NRL,SRL,12.0,0.5217391304347826,boltz_model_4,2.6263369726574886,,
x03385-1,23,1NRL,SRL,12.0,0.5217391304347826,gnina_refined,2.5675181013925776,,
x03385-1,23,1NRL,SRL,12.0,0.5217391304347826,template_transferred,0.09261683455525029,,
x03387-1,21,,,,,,,mcs_below_threshold,
x03400-1,22,6HJ2,P06,10.0,0.45454545454545453,boltz_model_0,3.8638618266720934,,
x03400-1,22,6HJ2,P06,10.0,0.45454545454545453,boltz_model_1,4.121491524443221,,
x03400-1,22,6HJ2,P06,10.0,0.45454545454545453,boltz_model_2,3.9865173113690044,,
x03400-1,22,6HJ2,P06,10.0,0.45454545454545453,boltz_model_3,4.046407477171598,,
x03400-1,22,6HJ2,P06,10.0,0.45454545454545453,boltz_model_4,3.8707870938288016,,
x03400-1,22,6HJ2,P06,10.0,0.45454545454545453,gnina_refined,3.9570300483749725,,
x03400-1,22,6HJ2,P06,10.0,0.45454545454545453,template_transferred,0.024961113550178066,,
x03401-1,24,,,,,,,mcs_below_threshold,
x03405-1,26,4NY9,2Q4,8.0,0.3076923076923077,boltz_model_0,2.5601902106794,,
x03405-1,26,4NY9,2Q4,8.0,0.3076923076923077,boltz_model_1,2.3815450382445245,,
x03405-1,26,4NY9,2Q4,8.0,0.3076923076923077,boltz_model_2,2.7512334957134983,,
x03405-1,26,4NY9,2Q4,8.0,0.3076923076923077,boltz_model_3,2.6903818372434753,,
x03405-1,26,4NY9,2Q4,8.0,0.3076923076923077,boltz_model_4,2.0066944375209426,,
x03405-1,26,4NY9,2Q4,8.0,0.3076923076923077,gnina_refined,2.7112374620672086,,
x03405-1,26,4NY9,2Q4,8.0,0.3076923076923077,template_transferred,0.06699817163442273,,
x03406-1,21,5A86,D7E,13.0,0.6190476190476191,boltz_model_0,4.69429615874384,,
x03406-1,21,5A86,D7E,13.0,0.6190476190476191,boltz_model_1,3.407829659730688,,
x03406-1,21,5A86,D7E,13.0,0.6190476190476191,boltz_model_2,4.9205329677353244,,
x03406-1,21,5A86,D7E,13.0,0.6190476190476191,boltz_model_3,2.817820211418753,,
x03406-1,21,5A86,D7E,13.0,0.6190476190476191,boltz_model_4,3.7524206794713444,,
x03406-1,21,5A86,D7E,13.0,0.6190476190476191,gnina_refined,4.762795503556149,,
x03406-1,21,5A86,D7E,13.0,0.6190476190476191,template_transferred,0.21291278814746845,,
x03420-1,26,8SVO,WSO,10.0,0.38461538461538464,boltz_model_0,3.6707611551451023,,
x03420-1,26,8SVO,WSO,10.0,0.38461538461538464,boltz_model_1,3.6138819484875646,,
x03420-1,26,8SVO,WSO,10.0,0.38461538461538464,boltz_model_2,3.583455447301077,,
