feature,family,gain_mean,gain_std,nonzero_folds,rank,gain_share_pct
mordred.piPC3,mordred,12.457410811446607,3.1150835024793944,5,1389,0.01360713774208426
mordred.ATSC7dv,mordred,12.454016158357263,5.480720406534484,5,1390,0.013603429787608612
d3_whim.56,d3_whim,12.43870956003666,10.977020740360155,4,1391,0.013586710503411944
mordred.AATS5are,mordred,12.426658403500914,6.533801002802267,5,1392,0.013573547114212109
mordred.ATSC0pe,mordred,12.425455376692117,9.152155808707633,5,1393,0.013572233056921837
d3_getaway.94,d3_getaway,12.410749451443554,2.343747864892015,5,1394,0.013556169883481482
mordred.MATS4pe,mordred,12.408250229805708,5.450576759521509,5,1395,0.013553440002161127
mordred.AETA_beta,mordred,12.404545026086272,5.5769152441872345,5,1396,0.01354939283552787
boltz_tier1.pae_protein_ligand_std,boltz_tier1,12.39954953044653,6.761699795918786,5,1397,0.013543936292568119
d3_autocorr3d.25,d3_autocorr3d,12.391701889038085,9.481222532802471,5,1398,0.013535364371868749
mordred.piPC6,mordred,12.36978834271431,6.0924498994086065,5,1399,0.013511428367207878
mordred.ATSC5v,mordred,12.352987842448055,5.069444702085784,5,1400,0.01349307730495915
jazzy_pose.sdc,jazzy_pose,12.350725021027028,4.838543488772099,5,1401,0.013490605641848114
mordred.TpiPC10,mordred,12.334681984782218,9.782241146404088,5,1402,0.013473081951950709
d3_getaway.234,d3_getaway,12.306845338642598,2.154663009149835,5,1403,0.013442676189145533
d3_morse.111,d3_morse,12.304242023266852,6.0897812796125175,5,1404,0.013439832607004747
mordred.AATS6d,mordred,12.298958136606961,4.0461708061385355,5,1405,0.01343406105666552
d3_morse.191,d3_morse,12.279985203966499,4.44502195525318,5,1406,0.013413337062593428
mordred.AATSC7dv,mordred,12.274855353310704,4.451512211275458,5,1407,0.013407733764642814
mordred.MATS4m,mordred,12.263860367797315,7.945706535683186,5,1408,0.013395724023243308
d3_morse.25,d3_morse,12.253239987790584,5.682425459188679,5,1409,0.013384123460669575
d3_morse.10,d3_morse,12.252076491340995,6.188332384397476,5,1410,0.01338285258209845
mordred.SssCH2,mordred,12.250974922813475,9.585263674058808,5,1411,0.013381649346938817
mordred.MPC5,mordred,12.248838897049428,15.272950748526434,4,1412,0.013379316181786607
d3_rdf.46,d3_rdf,12.245715714618564,5.158354924887091,5,1413,0.013375904752704459
d3_morse.146,d3_morse,12.230014873109758,4.360381788037167,5,1414,0.013358754839587629
d3_rdf.27,d3_rdf,12.20205911770463,17.058519503846302,5,1415,0.013328218974612217
d3_rdf.45,d3_rdf,12.194720033556223,5.263513651946853,5,1416,0.013320202547248647
mordred.ATSC5se,mordred,12.177825717441738,3.8602941534362807,5,1417,0.013301749010642398
mordred.ATSC5m,mordred,12.177552503347396,2.828066570268549,5,1418,0.013301450580906793
rdkit.Chi3n,rdkit,12.162816034257412,8.8678917070498,5,1419,0.013285354044654241
d3_morse.31,d3_morse,12.15934487078339,2.0647864499381203,5,1420,0.013281562518450984
mordred.VR3_A,mordred,12.148977499455214,8.882155290094229,5,1421,0.013270238315386557
d3_rdf.81,d3_rdf,12.14809846393764,8.855694768346856,5,1422,0.013269278151388687
mordred.PEOE_VSA3,mordred,12.144406527653336,4.811054454576463,5,1423,0.013265245476676752
d3_rdf.96,d3_rdf,12.111999902129174,6.7568975709436545,5,1424,0.013229847959171892
jazzy_pose.dgp,jazzy_pose,12.107609356567263,7.263910612047584,5,1425,0.013225052198710261
boltz_tier1.plddt_pocket_max,boltz_tier1,12.107040745764971,5.452952559933915,5,1426,0.013224431109334184
d3_autocorr3d.39,d3_autocorr3d,12.098756239190697,10.767963401402929,5,1427,0.01321538200404356
mordred.ATSC4are,mordred,12.09636384807527,11.528851609600187,5,1428,0.013212768812913132
mordred.TIC3,mordred,12.077146798744797,11.779203625100713,5,1429,0.01319177817198509
mordred.ATSC6se,mordred,12.065997952967882,10.132864408920447,5,1430,0.013179600370157096
d3_getaway.41,d3_getaway,12.06216701399535,7.2268520279439805,5,1431,0.013175415863836337
d3_rdf.139,d3_rdf,12.059843549504876,11.99447860652004,5,1432,0.01317287796074883
mordred.ATS8m,mordred,12.05485530756414,7.568811043319069,5,1433,0.01316742934095088
d3_getaway.79,d3_getaway,12.045904312841595,7.1031948407839725,5,1434,0.013157652235582691
d3_morse.112,d3_morse,12.04568542111665,5.460860553838204,5,1435,0.013157413141769617
mordred.MATS7are,mordred,12.040069704502821,7.05432288328782,5,1436,0.013151279136024645
mordred.ATS0dv,mordred,12.034098002314568,5.1950950459064735,5,1437,0.013144756289868238
d3_getaway.238,d3_getaway,12.03362531196326,7.141569815496207,5,1438,0.013144239973691707
mordred.n9FaHRing,mordred,12.013773226737976,10.461165374350347,5,1439,0.013122555687750058
d3_morse.58,d3_morse,11.95892033856362,2.464018978015017,5,1440,0.013062640283478907
d3_morse.142,d3_morse,11.928197483345865,5.825978939132966,5,1441,0.013029081935833027
mordred.MWC09,mordred,11.916563867032528,11.501997756026498,5,1442,0.013016374622731598
d3_rdf.174,d3_rdf,11.914336362853646,13.076340469426523,4,1443,0.01301394153638309
d3_morse.47,d3_morse,11.904866253212095,7.311420314469073,5,1444,0.013003597405626253
d3_rdf.87,d3_rdf,11.904359099268913,10.423983008215705,4,1445,0.013003043445123083
mordred.ETA_eta_L,mordred,11.903727714531124,9.206859606333571,5,1446,0.013002353788241295
d3_morse.68,d3_morse,11.90030136220157,6.962332652979334,5,1447,0.012998611208919894
mordred.SpMAD_A,mordred,11.893756256252527,5.51429121587393,5,1448,0.012991462038074266
d3_morse.14,d3_morse,11.889366112090647,4.924508996698182,5,1449,0.012986666716058925
d3_getaway.198,d3_getaway,11.88674523551017,6.988040274521573,5,1450,0.012983803951944027
d3_autocorr3d.78,d3_autocorr3d,11.86777476966381,4.539459831753598,5,1451,0.012963082652332897
d3_mordred3d.WNSA5,d3_mordred3d,11.864568733423948,8.889094367164722,5,1452,0.012959580722647648
d3_getaway.271,d3_getaway,11.859417153615505,4.292598133941258,5,1453,0.012953953690104223
mordred.ATS2s,mordred,11.85931968204677,5.169796848963158,5,1454,0.01295384722263022
d3_morse.87,d3_morse,11.851107102818787,6.560108084523707,5,1455,0.012944876683048253
d3_getaway.117,d3_getaway,11.790577785484492,4.965161645753598,5,1456,0.012878760957166812
d3_getaway.242,d3_getaway,11.77368436306715,11.136864489162354,5,1457,0.012860308396739345
mordred.AETA_eta_FL,mordred,11.772211896441878,3.666138161129335,5,1458,0.012858700032329279
mordred.MATS3are,mordred,11.765523712523281,9.428746847986863,5,1459,0.012851394578475167
d3_rdf.14,d3_rdf,11.753382339328528,6.697687040841014,5,1460,0.012838132646285593
d3_getaway.51,d3_getaway,11.75085456352681,3.457980952137949,5,1461,0.012835371575463118
mordred.GATS2are,mordred,11.74315403625369,6.5011996166023005,5,1462,0.012826960346446273
mordred.MATS2i,mordred,11.739512436836957,10.074598194093836,5,1463,0.012822982654322685
mordred.ATSC6m,mordred,11.729353233613073,3.3075715070147664,5,1464,0.01281188583173976
mordred.BCUTse-1h,mordred,11.72342451699078,6.312978918575591,5,1465,0.012805409938399293
d3_getaway.18,d3_getaway,11.720004853606223,5.811304989906441,5,1466,0.012801674665363064
mordred.ATSC7m,mordred,11.696750233322382,13.25688712054878,5,1467,0.012776273815529057
mordred.AATS1are,mordred,11.66004224792123,4.641513203433151,5,1468,0.01273617795442693
mordred.ATS6are,mordred,11.624334084987641,6.570872102813855,5,1469,0.012697174192015267
d3_whim.45,d3_whim,11.622999327257276,4.611876041248188,5,1470,0.012695716246013141
d3_whim.12,d3_whim,11.617349546216428,5.435661687702995,5,1471,0.012689545031946347
d3_rdf.9,d3_rdf,11.605148064903915,3.7133452085974565,5,1472,0.012676217444104076
mordred.AATSC6Z,mordred,11.60417542718351,6.3081834847605505,5,1473,0.012675155039111976
d3_getaway.263,d3_getaway,11.601807757094502,6.378769749224801,5,1474,0.012672568850575966
d3_getaway.108,d3_getaway,11.60162131357938,5.69927348285014,5,1475,0.012672365199702622
mordred.GATS6dv,mordred,11.56625650357455,6.041448214094514,5,1476,0.012633736479156919
mordred.MATS2p,mordred,11.551623016223312,6.004144782826625,5,1477,0.012617752429096343
d3_morse.80,d3_morse,11.538251145370305,3.0993840652109563,5,1478,0.012603146433410702
d3_morse.86,d3_morse,11.522491690143942,6.1210205898659815,5,1479,0.012585932496963468
mordred.MATS8Z,mordred,11.51610807608813,3.084982869378518,5,1480,0.012578959722519045
rdkit.PEOE_VSA9,rdkit,11.51077870875597,2.601310212365826,5,1481,0.012573138493977698
d3_getaway.109,d3_getaway,11.491127559356391,7.507127782679952,5,1482,0.012551673688753113
d3_morse.125,d3_morse,11.48637322857976,3.0436287596327563,5,1483,0.012546480568390606
d3_getaway.249,d3_getaway,11.47996429745108,8.341602375876873,5,1484,0.012539480140294636
mordred.MATS5pe,mordred,11.47621516417712,4.233286963876577,5,1485,0.012535384989733708
mordred.AATSC0Z,mordred,11.47427081745118,7.923422049964851,5,1486,0.012533261194177898
d3_rdf.43,d3_rdf,11.4683424718678,7.138325899561498,5,1487,0.012526785706120492
mordred.ETA_eta_B,mordred,11.467149225063622,5.958594791664177,5,1488,0.012525482331456969
d3_rdf.126,d3_rdf,11.455649880319834,5.417918448831244,5,1489,0.012512921682198403
d3_rdf.65,d3_rdf,11.453055042214691,10.821411285835712,5,1490,0.012510087359717632
d3_whim.34,d3_whim,11.436447279900312,10.681780367986994,5,1491,0.012491946823708987
d3_rdf.198,d3_rdf,11.42342781201005,4.713197978284809,5,1492,0.012477725755174529
d3_getaway.36,d3_getaway,11.4112829413265,3.8436562010025375,5,1493,0.012464460002703799
d3_whim.23,d3_whim,11.40454395674169,4.782517940539906,5,1494,0.01245709905965751
d3_morse.28,d3_morse,11.397061327286064,3.5508262142703413,5,1495,0.012448925838815975
d3_whim.37,d3_whim,11.392528884112835,5.720963474267222,5,1496,0.012443975084642431
mordred.GATS6m,mordred,11.380339430458843,4.6985751677892065,5,1497,0.012430660634522653
mordred.ATS0are,mordred,11.366594471037388,10.919811548934623,5,1498,0.012415647116951629
mordred.ATS5are,mordred,11.36308007966727,5.871889787576166,5,1499,0.012411808373237018
mordred.AATSC8p,mordred,11.353318306058645,6.635386737627905,5,1500,0.012401145660084975
mordred.AATS0i,mordred,11.352864403277636,7.666954202971453,5,1501,0.012400649865432602
mordred.MATS3se,mordred,11.350192693062127,4.823630605383782,5,1502,0.01239773157611393
mordred.AATS2are,mordred,11.333972160331905,6.228788860910546,5,1503,0.012380014008117593
d3_morse.103,d3_morse,11.331961816176772,6.814480573283886,5,1504,0.01237781812405774
mordred.AATSC2m,mordred,11.330129947140813,4.850570269493818,5,1505,0.012375817187051243
d3_usrcat.56,d3_usrcat,11.322773786634206,4.409837528558692,5,1506,0.012367782107307844
mordred.AATS7d,mordred,11.32000700030476,3.2399542245614947,5,1507,0.012364759967052734
d3_getaway.71,d3_getaway,11.31347352489829,2.8592979136666785,5,1508,0.012357623500162788
mordred.AATSC1are,mordred,11.300688425078988,6.205503397031574,5,1509,0.012343658430139754
rdkit.Chi2n,rdkit,11.300422690063716,6.1886649742742,5,1510,0.01234336816974693
d3_rdf.166,d3_rdf,11.283479150943458,4.195130727171797,5,1511,0.012324860867215341
d3_rdf.141,d3_rdf,11.273386156000196,7.60628064596423,5,1512,0.012313836363447917
d3_getaway.70,d3_getaway,11.269456250965595,11.326474904218298,5,1513,0.012309543757229138
d3_rdf.163,d3_rdf,11.253709237650037,11.67880826579747,5,1514,0.012292343410989103
mordred.piPC7,mordred,11.253197519294918,5.015891040312574,5,1515,0.012291784464812513
d3_morse.30,d3_morse,11.235327848419548,5.037354701346353,5,1516,0.012272265555410933
mordred.ATSC1v,mordred,11.230399691313504,5.7962974787520976,5,1517,0.012266882565833763
mordred.CIC5,mordred,11.206783580593765,5.666955185616119,5,1518,0.012241086862668822
d3_whim.105,d3_whim,11.195276976190508,2.8795322615441084,5,1519,0.012228518283737883
d3_getaway.214,d3_getaway,11.190861673280597,2.915152525635061,5,1520,0.012223695481008044
d3_getaway.6,d3_getaway,11.189225920662285,6.219658009311844,5,1521,0.012221908760514816
d3_getaway.15,d3_getaway,11.188894621282817,3.947156867702911,5,1522,0.012221546884651643
d3_rdf.20,d3_rdf,11.180606558173896,3.5302622470325913,5,1523,0.012212493894584515
d3_morse.106,d3_morse,11.167103276774288,4.879580780609792,5,1524,0.012197744360130233
d3_getaway.104,d3_getaway,11.162862103432417,6.71646636188043,5,1525,0.012193111757840368
mordred.ATSC2v,mordred,11.15708375070244,9.793911574439699,5,1526,0.012186800105867961
d3_getaway.183,d3_getaway,11.156379922479392,4.128402109742961,5,1527,0.01218603131950274
d3_morse.66,d3_morse,11.155058026872576,9.580603503998583,5,1528,0.012184587422703088
boltz_tier1.plddt_res306,boltz_tier1,11.141132486239076,3.3853298473576885,5,1529,0.012169376657609038
mordred.AATSC4p,mordred,11.132884132862092,5.440673237373887,5,1530,0.01216036704218856
d3_morse.57,d3_morse,11.130616734921933,4.0170652685419554,5,1531,0.012157890380179509
mordred.GATS6i,mordred,11.128402246534824,5.743678439262997,5,1532,0.012155471510884138
d3_rdf.16,d3_rdf,11.124566646292806,5.439815042636561,5,1533,0.012151281913093177
d3_scalar.pmi2,d3_scalar,11.121519239246846,6.270787835804264,5,1534,0.012147953252903817
d3_morse.95,d3_morse,11.119568461365997,6.198126205753508,5,1535,0.012145822432645042
mordred.ATSC3Z,mordred,11.109273746982216,7.372091230154997,5,1536,0.012134577592223883
d3_morse.147,d3_morse,11.102347719855606,5.183672188378566,5,1537,0.012127012343991836
mordred.GATS8are,mordred,11.09305597320199,6.009913642952232,5,1538,0.01211686303780823
d3_rdf.78,d3_rdf,11.065499485842883,10.770040358518989,5,1539,0.01208676329036803
mordred.GATS5dv,mordred,11.064857899211347,3.583186498729423,5,1540,0.01208606249003312
mordred.AATS7Z,mordred,11.054918751865625,5.872747674162569,5,1541,0.012075206032859222
mordred.ATSC0m,mordred,11.048373625800014,7.624033037222409,4,1542,0.01206805684004042
mordred.AATS5v,mordred,11.034205142781138,4.876350371727106,5,1543,0.012052580710774691
mordred.ATSC4m,mordred,11.02784916833043,8.081146654522753,5,1544,0.012045638126866607
mordred.AXp-2dv,mordred,11.009824895113706,3.648528854557121,5,1545,0.012025950346470414
mordred.GATS8se,mordred,10.985198351368307,5.809612851327934,5,1546,0.011999050954780833
d3_getaway.127,d3_getaway,10.98176049925387,6.385643417168516,5,1547,0.011995295814329409
mordred.ATS8se,mordred,10.976765075325966,11.666576547497492,5,1548,0.011989839349699969
mordred.Xp-5d,mordred,10.962801231164486,7.672222634584355,5,1549,0.011974586745945447
d3_getaway.78,d3_getaway,10.947975655458867,8.440115310022682,5,1550,0.01195839287919533
mordred.AATS3are,mordred,10.900936976447701,5.90464933101525,5,1551,0.011907012877829196
d3_rdf.92,d3_rdf,10.900099640153348,8.028481686470261,5,1552,0.011906098261584603
mordred.AATS2pe,mordred,10.886436769738793,5.373147065837063,5,1553,0.011891174409229002
d3_getaway.216,d3_getaway,10.885248276405036,11.027610930787283,5,1554,0.01188987622674608
mordred.AATS5d,mordred,10.871304282173515,7.448702064770927,5,1555,0.01187464530492332
mordred.ATS3se,mordred,10.870827554166317,11.967280707054403,5,1556,0.011874124578445111
d3_getaway.157,d3_getaway,10.863697365112603,4.24233723964125,5,1557,0.011866336325649287
mordred.JGI9,mordred,10.861182364076376,4.721423010008637,5,1558,0.011863589208608723
mordred.MATS8pe,mordred,10.855911913514138,6.639990543910691,5,1559,0.01185783233441964
mordred.ATS3i,mordred,10.84409057572484,5.481705374433121,5,1560,0.01184491997453769
d3_getaway.64,d3_getaway,10.843155498802663,6.343524207483645,5,1561,0.01184389859692784
mordred.MATS4p,mordred,10.842677623406052,11.217528400124234,5,1562,0.011843376617164659
d3_getaway.61,d3_getaway,10.839989604987204,4.921802870286846,5,1563,0.011840440514516031
d3_getaway.105,d3_getaway,10.821783463656903,2.8234742433810336,5,1564,0.011820554080923777
d3_morse.116,d3_morse,10.814007661119103,10.160248613837082,4,1565,0.011812060629291767
mordred.SpMAD_Dzpe,mordred,10.796217074990272,9.34853212632098,5,1566,0.011792628103574227
mordred.AATSC3m,mordred,10.794053640589118,9.64933353744303,5,1567,0.011790265000170313
mordred.SRW06,mordred,10.787169280648232,8.179803804748607,5,1568,0.011782745264697221
d3_rdf.164,d3_rdf,10.77012012284249,5.5565768856800215,5,1569,0.011764122595656228
d3_whim.100,d3_whim,10.758525558747351,3.854518462418826,5,1570,0.01175145793900406
d3_rdf.64,d3_rdf,10.755948265828192,6.216191961318575,5,1571,0.01174864278100024
mordred.ATSC7are,mordred,10.70316247753799,7.574761221304134,5,1572,0.011690985254652207
d3_autocorr3d.18,d3_autocorr3d,10.699420395679772,6.6966463930021485,5,1573,0.011686897806300568
mordred.Diameter,mordred,10.696398615464568,12.813210450596332,5,1574,0.011683597138109006
d3_morse.100,d3_morse,10.649503554776311,4.7727565343897105,5,1575,0.011632374009975334
d3_getaway.33,d3_getaway,10.623963089287281,5.500467588773173,5,1576,0.011604476348321048
mordred.ATSC6i,mordred,10.600655033811927,5.063462139201664,5,1577,0.011579017131622352
d3_rdf.170,d3_rdf,10.599696716293693,8.371359058685103,4,1578,0.011577970368481228
d3_whim.97,d3_whim,10.599437087215483,9.708771513458373,5,1579,0.011577686777558322
mordred.AATSC5s,mordred,10.59600375033915,4.570114045177923,5,1580,0.011573936569068102
d3_getaway.252,d3_getaway,10.587023346498608,10.05291788374056,5,1581,0.01156412734033772
mordred.AATSC4pe,mordred,10.583426709100603,5.422118131415673,5,1582,0.011560198759894823
d3_morse.177,d3_morse,10.578249891102313,2.701285683874232,5,1583,0.011554544159863194
rdkit.NumHAcceptors,rdkit,10.57413019426167,14.23450102241316,4,1584,0.011550044245457644
d3_morse.207,d3_morse,10.554145834594966,3.245987381124496,5,1585,0.011528215477121425
boltz_tier1.plddt_res288,boltz_tier1,10.548275533877312,7.770510738199832,5,1586,0.011521803391041774
d3_rdf.44,d3_rdf,10.542304753139614,4.745359789522216,5,1587,0.011515281551378995
rdkit.EState_VSA7,rdkit,10.537479364685714,12.243342041847042,5,1588,0.011510010815240874
mordred.ATSC5s,mordred,10.53552428930998,1.1798055712371496,5,1589,0.011507875300860204
d3_morse.152,d3_morse,10.534664093703032,6.977554557297812,5,1590,0.011506935715557444
d3_rdf.111,d3_rdf,10.530761301144958,6.4174659246248345,5,1591,0.011502672724096354
d3_rdf.159,d3_rdf,10.524574169330299,3.5539521813908306,5,1592,0.011495914565751511
mordred.VR3_Dt,mordred,10.505159759521485,21.010319519042966,1,1593,0.0114747083494319
d3_rdf.112,d3_rdf,10.502931753546,11.971549463240775,3,1594,0.011472274714974669
mordred.ATS3are,mordred,10.496651613712311,11.005049299375573,5,1595,0.011465414964658173
rdkit.VSA_EState6,rdkit,10.495407574623822,4.92888510051815,5,1596,0.011464056109957961
mordred.MATS7se,mordred,10.484900167584419,7.33178152087623,5,1597,0.011452578946921326
mordred.AATS4dv,mordred,10.483424768410623,6.356961746208497,5,1598,0.011450967379310187
d3_getaway.251,d3_getaway,10.480345088802277,6.689016829123085,5,1599,0.011447603468039495
mordred.MATS5se,mordred,10.47940737772733,5.327805185567825,5,1600,0.011446579213164049
d3_getaway.14,d3_getaway,10.477811887860298,11.607206445294754,5,1601,0.011444836471376415
d3_morse.71,d3_morse,10.425786235928536,4.169514767555846,5,1602,0.01138800923635365
rdkit.EState_VSA8,rdkit,10.384335445053875,4.41586404269708,5,1603,0.011342732843892417
mordred.ATSC1are,mordred,10.380580669268966,9.70840394557767,5,1604,0.011338631530058492
mordred.SIC5,mordred,10.369351615197957,1.8446936190524705,5,1605,0.01132636611730377
mordred.ATS3dv,mordred,10.36272325553,9.577499297606504,5,1606,0.0113191260090364
d3_rdf.1,d3_rdf,10.351692152954637,10.300391108623842,4,1607,0.011307076817237083
d3_getaway.83,d3_getaway,10.331326347589492,5.9120025257339845,5,1608,0.011284831398584166
mordred.MATS3p,mordred,10.327347238734365,5.462412816808063,5,1609,0.011280485047395946
rdkit.NumHeterocycles,rdkit,10.325462917611002,10.66846133001106,5,1610,0.011278426817362113
d3_morse.24,d3_morse,10.287881692498923,8.867116063522422,5,1611,0.011237377122978873
d3_getaway.230,d3_getaway,10.287152760662138,7.683185256559517,5,1612,0.01123658091612194
mordred.AATSC6v,mordred,10.25501112844795,4.723669599287368,5,1613,0.01120147284885069
rdkit.HallKierAlpha,rdkit,10.245338922552765,6.782443901092468,5,1614,0.011190907969849938
mordred.nBondsKS,mordred,10.244655243307353,10.304118018178539,4,1615,0.011190161192064046
d3_whim.107,d3_whim,10.236188250780106,14.112196269541734,5,1616,0.011180912758715954
boltz_tier1.plddt_res299,boltz_tier1,10.22104319203645,4.404016435941275,5,1617,0.011164369923005062
mordred.AATSC0are,mordred,10.202774399518967,6.731113248167589,5,1618,0.011144415055984177
d3_morse.22,d3_morse,10.202212541550399,6.369356719809957,5,1619,0.011143801342678455
mordred.AATS4d,mordred,10.200236194953323,5.807562748113587,5,1620,0.011141642593899954
mordred.fragCpx,mordred,10.197300895303488,4.990694153940271,5,1621,0.011138436387790666
mordred.MATS7v,mordred,10.191169709526003,4.043382942393745,5,1622,0.011131739338888664
mordred.MATS4are,mordred,10.188493314571678,6.728071429554984,5,1623,0.011128815932464415
d3_getaway.243,d3_getaway,10.18247832339257,5.700785201666277,4,1624,0.011122245802063292
rdkit.EState_VSA1,rdkit,10.177064354345202,8.594246471950381,5,1625,0.011116332163693815
d3_getaway.67,d3_getaway,10.160628901235759,9.28268760937298,5,1626,0.01109837983975598
rdkit.EState_VSA4,rdkit,10.157318638637662,5.092783862102592,5,1627,0.011094764064390094
d3_getaway.165,d3_getaway,10.15245115738362,5.7589745464276465,5,1628,0.011089447350597536
mordred.AATS6dv,mordred,10.142373597621917,4.846921000439035,5,1629,0.011078439706564832
d3_getaway.24,d3_getaway,10.128969854675233,2.568673647049036,5,1630,0.011063798897226874
d3_morse.167,d3_morse,10.11972569618374,3.9231375218648465,5,1631,0.011053701571240977
mordred.ATS8s,mordred,10.11557126585394,5.1551571482530525,5,1632,0.011049163717701978
d3_electroshape.14,d3_electroshape,10.105818831920624,5.354373080677548,5,1633,0.011038511206208235
mordred.MATS7p,mordred,10.09154446348548,3.9364700308921843,5,1634,0.01102291941908504
mordred.MATS8are,mordred,10.08525430560112,5.529608295894666,5,1635,0.011016048726125851
d3_morse.113,d3_morse,10.076656030490994,3.9654505936833067,5,1636,0.011006656893782944
mordred.AATSC3are,mordred,10.072356297448277,3.9252522401463863,5,1637,0.011001960327164727
d3_morse.2,d3_morse,10.058010868355632,3.9582681152171317,5,1638,0.010986290921010637
mordred.MATS4c,mordred,10.052905437722803,2.8669888555912673,5,1639,0.010980714296870593
d3_rdf.133,d3_rdf,10.049987591989339,5.8676948909688935,5,1640,0.010977527155545133
d3_rdf.23,d3_rdf,10.04695796146989,16.397393581338918,5,1641,0.010974217912524271
mordred.SMR_VSA7,mordred,10.042661689221859,3.9417553863147714,5,1642,0.01096952512610651
mordred.ATS3m,mordred,10.032711259834468,5.491412490454713,5,1643,0.010958656345641894
mordred.AATSC5pe,mordred,9.999020678922534,3.2674735401639046,5,1644,0.010921856373158186
mordred.Xp-4dv,mordred,9.99337632190436,7.9888300265980305,4,1645,0.010915691083711262
mordred.AATSC5se,mordred,9.987482763640582,2.478867960473443,5,1646,0.010909253593585902
d3_rdf.19,d3_rdf,9.981555068679153,11.616896379954213,5,1647,0.010902778816198045
mordred.AATSC6m,mordred,9.976568421162664,14.357013865161393,5,1648,0.010897331937977914
d3_getaway.53,d3_getaway,9.962118642404675,9.70175523245462,4,1649,0.010881548551455737
mordred.GATS1dv,mordred,9.93331467229873,3.1772073836687493,5,1650,0.010850086187832765
d3_morse.45,d3_morse,9.927251585759223,8.428499024900365,5,1651,0.01084346352322501
mordred.GGI9,mordred,9.896530825272203,3.797686055267642,5,1652,0.010809907463638023
boltz_tier1.pde_intra_ligand_min,boltz_tier1,9.885487000830471,5.850284426515075,5,1653,0.010797844375838113
mordred.AETA_alpha,mordred,9.88512359149754,7.706862842060914,5,1654,0.010797447426510134
mordred.GATS8m,mordred,9.867824329435825,3.303990065619908,5,1655,0.010778551570439155
d3_morse.118,d3_morse,9.842740660347044,3.5298206803714653,5,1656,0.010751152864116145
mordred.AXp-0d,mordred,9.830295664072036,3.0317173748801656,5,1657,0.010737559286680442
mordred.MAXsOH,mordred,9.795123761706055,5.8318986087128115,5,1658,0.010699141277722651
mordred.ATSC3se,mordred,9.79413255788386,5.223723280571935,5,1659,0.01069805859311481
d3_rdf.136,d3_rdf,9.762685736641288,6.560380732470464,5,1660,0.010663709462731699
mordred.LogEE_Dzp,mordred,9.747454027272761,14.443749467800165,4,1661,0.010647071979183794
d3_morse.16,d3_morse,9.73203011546284,3.4146283998273463,5,1662,0.010630224554329945
mordred.ATS4dv,mordred,9.727133098617196,5.135211424046036,5,1663,0.010624875579029015
d3_morse.4,d3_morse,9.72648094445467,3.6523265568357184,5,1664,0.010624163235858118
d3_mordred3d.PPSA4,d3_mordred3d,9.66730431765318,6.910903969111631,4,1665,0.010559525043846349
mordred.nBase,mordred,9.664018215239048,5.63699180916387,5,1666,0.01055593565847081
mordred.ATS1m,mordred,9.663059178180992,4.738853646749741,5,1667,0.010554888109381657
mordred.ATS8Z,mordred,9.661052645929157,5.3423646292504445,5,1668,0.0105526963890356
mordred.AATSC5m,mordred,9.651670551672577,5.747647645685549,5,1669,0.010542448396833142
mordred.MATS3m,mordred,9.63579496257007,4.415711929014977,5,1670,0.010525107608211477
d3_getaway.182,d3_getaway,9.629880738258361,4.671345359406452,5,1671,0.01051864754471473
mordred.MATS6m,mordred,9.627023658156395,8.246647223379453,5,1672,0.010515526777239364
d3_rdf.171,d3_rdf,9.624325041100382,8.666549095955768,4,1673,0.01051257909777771
mordred.ATS2dv,mordred,9.611399779096246,3.276902775705154,5,1674,0.010498460929636284
d3_morse.189,d3_morse,9.610238933190704,3.9246186024543954,5,1675,0.010497192946234829
d3_morse.120,d3_morse,9.601182347908615,8.373852457542622,5,1676,0.010487300505078992
d3_getaway.256,d3_getaway,9.588675953820347,6.838396725545528,5,1677,0.01047363986326573
d3_rdf.157,d3_rdf,9.588074997067451,8.065319252855272,5,1678,0.010472983442646914
mordred.ATSC8m,mordred,9.574740228056907,5.384767567767946,5,1679,0.010458417973029531
boltz_tier1.plddt_res323,boltz_tier1,9.573918086849153,3.150096829622866,5,1680,0.010457519954265707
mordred.MWC04,mordred,9.561504611559211,14.433462121475456,4,1681,0.010443960806968983
d3_usr.0,d3_usr,9.555164035223424,4.731756012347842,5,1682,0.010437035042308002
d3_getaway.202,d3_getaway,9.552705451287329,7.144426650279003,5,1683,0.010434349549248868
d3_whim.26,d3_whim,9.541014426574112,3.9771817962499383,5,1684,0.010421579529376624
rdkit.PEOE_VSA7,rdkit,9.536039615795016,4.189891038205775,5,1685,0.01041614558033725
mordred.ATS6se,mordred,9.532733920775353,9.912828936454497,5,1686,0.010412534794103522
d3_rdf.99,d3_rdf,9.532474763691425,7.934497800250346,5,1687,0.01041225171873648
d3_autocorr3d.75,d3_autocorr3d,9.519124095886946,4.5345274740260715,5,1688,0.01039766888298401
mordred.ATS6pe,mordred,9.515678405761719,8.136672581961099,5,1689,0.010393905181131341
mordred.AATSC6dv,mordred,9.514698930084705,6.269317194445163,5,1690,0.010392835307089785
d3_getaway.111,d3_getaway,9.507133840210736,3.7950844816389306,5,1691,0.010384572015342857
mordred.AATS2i,mordred,9.477925320900976,6.407245022129311,5,1692,0.010352667765615052
mordred.AATS5dv,mordred,9.474107743240893,2.654973096731597,5,1693,0.010348497853757115
