rank,username,Submitted,model_report_link,MAE,MAE std,RAE,RAE std,R2,R2 std,Spearman ρ,Spearman ρ std,Kendall's τ,Kendall's τ std,Proprietary Data
94,chuhong,2026-04-23 13:16 UTC,,0.5181138893118913,0.0339988333603104,0.6505020437682106,0.0269453326893912,0.4893058885740812,0.040036695870034,0.7604845918177381,0.0275193938809601,0.5651274714085665,0.0261538429649029,No
95,aarshit-mittal,2026-05-01 13:53 UTC,https://github.com/rasayan-labs/pxr-v9,0.5196109743616086,0.0350390318720735,0.6521670159655427,0.0236460505709893,0.4668127613931468,0.0413504457042532,0.7864770780051177,0.0246830890440769,0.5892540600463925,0.0241977844306554,No
96,stacking_v1,2026-04-23 03:54 UTC,,0.520557893444616,0.0357962369969013,0.6535362799886055,0.0295031872225781,0.4596565776718272,0.0442953164209057,0.7564916439641284,0.0268623253154583,0.5559691851318602,0.0255919116635219,No
97,eagle,2026-05-15 23:40 UTC,,0.5207850368707077,0.0361632368693954,0.6537496776897023,0.0286258239919866,0.4478546287342372,0.0522391923375505,0.7572573425666811,0.0276925831078222,0.5605013454961313,0.0259363692164923,No
98,matcha-croissant,2026-04-24 21:53 UTC,,0.5222947480014379,0.0401699867671062,0.655211246471491,0.0265675918141042,0.3893567196261259,0.0529836524882568,0.7583707142311426,0.0284683448293351,0.5667036300945163,0.0262389702611911,Yes
99,srkarra,2026-05-13 12:41 UTC,,0.521449894096838,0.029773520835064,0.6552475294858945,0.0320937619641229,0.5339904965904709,0.0341281824236699,0.7479090733514557,0.0302689627283903,0.54859449223669,0.0272424638883587,No
100,mp-sabrina,2026-04-18 15:34 UTC,,0.5236757904043479,0.0364844174910228,0.6573833664706966,0.0290617243969521,0.4428797021673394,0.0458806368692504,0.7335932116244319,0.0313568712442842,0.5364001620277029,0.0279262215712369,No
101,axelrolov,2026-04-23 09:43 UTC,https://github.com/AxelRolov/moltabfm_pxr,0.5239371540543779,0.0343155567576127,0.657968621972975,0.0308947129765395,0.4650186777401422,0.0465599320283843,0.758679759224398,0.0279477310493897,0.5570971525287673,0.0262867331382272,No
102,gokulalgates,2026-04-28 22:06 UTC,,0.5231558081010939,0.0270550424842274,0.6582318013759277,0.0436368606099847,0.559071332870143,0.0455822650939576,0.8002844302122767,0.0263891437724026,0.6105240075565154,0.0259336288378209,No
103,debug0,2026-05-07 00:02 UTC,,0.5243333236199406,0.0343221836181705,0.6585809818835157,0.033157289774422,0.4749632948104129,0.0470645875136021,0.7400422050045103,0.0318087769133288,0.552468730673995,0.028830203939361,No
104,MM-2092,2026-04-28 23:20 UTC,,0.5243230391523933,0.0272296257499847,0.6597063518419484,0.0439332301780045,0.5557239030685457,0.0462174369209476,0.799129559635628,0.026483566297544,0.6091532101823048,0.0259949725108515,No
105,mp-,2026-04-28 08:00 UTC,,0.5255000083216546,0.0349904644733326,0.6600002391983456,0.0333033057478913,0.4586796151871566,0.0468203862791115,0.7535419372263258,0.0282621881212177,0.5544728296264116,0.026586439823127,No
106,bekirpashaliev,2026-04-22 16:36 UTC,,0.5259961482372083,0.0376658869939804,0.6601566191095806,0.0281004483376654,0.4225089017269168,0.0484395837494894,0.7178529957870143,0.0349182692430808,0.5336466230092758,0.0301242890389412,No
107,,2026-04-24 23:33 UTC,,0.525728033318182,0.0344956312515336,0.6602265852405327,0.0312419755609909,0.4611823736796339,0.049569651572492,0.7494888036741256,0.0282444730274619,0.5516689185905124,0.0264249801797716,No
108,Ray_art,2026-04-22 19:59 UTC,,0.5268071541272727,0.0350680449797787,0.6616246397954407,0.03301487712936,0.4650881361764615,0.050828003061912,0.7572613298928307,0.0282688339890772,0.5575931513997396,0.0265272730921041,No
109,adme-learning,2026-04-07 12:09 UTC,,0.5295422740043478,0.0357092113735512,0.6648458062251789,0.0293753058786218,0.446318252592094,0.047475020877748,0.7264235608066396,0.0300851376018927,0.5275376063279803,0.0271588099871198,No
110,MolTabICL,2026-04-02 16:05 UTC,,0.530763709115415,0.0352333059679614,0.6666208123987409,0.033749127176139,0.4442627119666897,0.0457805023000933,0.7484485580046137,0.0289021497664345,0.5454745354704065,0.0268523539236386,No
111,ashoori,2026-05-03 00:47 UTC,,0.5317000670837945,0.0387577010250281,0.6674528729573441,0.0327282207090243,0.4032511518686703,0.0602308754058533,0.7544710567856654,0.0306745655964217,0.565323117702343,0.0286594039038638,No
112,pxr3-v2,2026-05-12 01:01 UTC,,0.5318227195716229,0.034152291096214,0.6679402190979795,0.0315496648421304,0.4602964740697252,0.0420319179183863,0.749601562606265,0.027031324030294,0.5460369719179086,0.0258277581902594,No
113,ella-off,2026-05-03 00:49 UTC,,0.5339840185284584,0.0381967027765252,0.670433375834975,0.033820613372866,0.412727711468718,0.0607761368684669,0.7511049901366837,0.0314876605815704,0.5631224444897189,0.0292724773026018,No
114,EGabrielle,2026-05-04 21:31 UTC,,0.5345766975976285,0.0358090277477733,0.6714092362299701,0.0344919438172248,0.427607463197227,0.0511035876496479,0.7406673287290486,0.0299841831566729,0.5420541275901446,0.0278010488511107,No
