test_rank_group,test_index,global_feature_idx,feature,family,shap_value,abs_shap,lgbm_gain
7,195,185,chemeleon_185,chemeleon,0.004724080476052187,0.004724080476052187,25.887527955812402
7,195,1500,mordred__VR2_Dzse,mordred,-0.009789230635591572,0.009789230635591572,25.85988998413086
7,195,250,chemeleon_250,chemeleon,-0.064659635056671,0.064659635056671,25.84716337066493
7,195,1145,mordred__ATSC1dv,mordred,-0.10329829757558202,0.10329829757558202,25.723298968354356
7,195,2003,rdkit__FpDensityMorgan1,rdkit_full,0.00020040800126877898,0.00020040800126877898,25.32701701944461
7,195,1720,mordred__ETA_shape_y,mordred,-0.02299744576057417,0.02299744576057417,25.323655131389387
7,195,106,chemeleon_106,chemeleon,0.022075418054671177,0.022075418054671177,25.118138924823143
7,195,746,mordred__ATSC0i,mordred,-0.03743187634569013,0.03743187634569013,25.094961387687363
7,195,99,chemeleon_099,chemeleon,-0.016554419757335577,0.016554419757335577,25.016027961988584
7,195,246,chemeleon_246,chemeleon,0.01655484397709676,0.01655484397709676,24.99932248453115
7,195,197,chemeleon_197,chemeleon,-0.05141268430948721,0.05141268430948721,24.811322963651037
7,195,61,chemeleon_061,chemeleon,-0.020254347070282792,0.020254347070282792,24.803918275953038
7,195,45,chemeleon_045,chemeleon,0.03702186142350856,0.03702186142350856,24.60049901534512
7,195,776,mordred__ATSC4c,mordred,0.0016739236674119613,0.0016739236674119613,24.456141706497874
7,195,1033,mordred__piPC10,mordred,0.07276330848523398,0.07276330848523398,24.168839282821864
7,195,231,chemeleon_231,chemeleon,-0.05430956317680196,0.05430956317680196,24.03152697425685
7,195,888,mordred__MATS1c,mordred,-0.04862010396523144,0.04862010396523144,23.955429373600055
7,195,1464,mordred__MINssCH2,mordred,0.0015682606702058187,0.0015682606702058187,23.898107330460334
7,195,1108,mordred__AATSC5v,mordred,0.006710337359285524,0.006710337359285524,23.849194874288514
7,195,82,chemeleon_082,chemeleon,0.015848414163534566,0.015848414163534566,23.77105430472875
7,195,1318,mordred__VR2_Dzp,mordred,-0.03154310256472517,0.03154310256472517,23.33768940367736
7,195,1235,mordred__MAXsssN,mordred,-0.002842251564436519,0.002842251564436519,23.16508626646828
7,195,72,chemeleon_072,chemeleon,0.038429763819750114,0.038429763819750114,23.027057266124757
7,195,59,chemeleon_059,chemeleon,-0.013374649805630334,0.013374649805630334,22.796626227500383
7,195,909,mordred__MATS3s,mordred,0.007162772425267089,0.007162772425267089,22.558293093548855
7,195,65,chemeleon_065,chemeleon,-0.0030813205720572876,0.0030813205720572876,22.28751289343927
7,195,95,chemeleon_095,chemeleon,-0.028802836065521708,0.028802836065521708,22.269568724761484
7,195,793,mordred__ATSC6d,mordred,0.07774488178339395,0.07774488178339395,22.18278031173395
7,195,282,chemeleon_282,chemeleon,0.027130316466781365,0.027130316466781365,22.08394545299234
7,195,270,chemeleon_270,chemeleon,-0.029187389521027205,0.029187389521027205,21.967397364089265
7,195,477,mordred__ATS4i,mordred,-0.014261102684200543,0.014261102684200543,21.91974473046139
7,195,122,chemeleon_122,chemeleon,0.1634745667802194,0.1634745667802194,21.851624546397943
7,195,810,mordred__ATSC8i,mordred,0.0016804942447342472,0.0016804942447342472,21.834566851553973
7,195,160,chemeleon_160,chemeleon,-0.1566291337200625,0.1566291337200625,21.754717628180515
7,195,696,mordred__AATS6v,mordred,-0.05581238703536217,0.05581238703536217,21.70832955057267
7,195,824,mordred__GATS1c,mordred,0.10794777278595016,0.10794777278595016,21.599040782777593
7,195,1666,mordred__PEOE_VSA10,mordred,-0.004059155241655362,0.004059155241655362,21.559734898328315
7,195,2087,boltz_tier1__pde_intra_ligand_max,boltz_tier1_conf,-0.012528500436005204,0.012528500436005204,21.429289164196234
7,195,84,chemeleon_084,chemeleon,-0.011095127682550946,0.011095127682550946,21.42317830247339
7,195,811,mordred__ATSC8m,mordred,-0.021949913631385296,0.021949913631385296,21.308171856799163
7,195,261,chemeleon_261,chemeleon,-0.01330233204153473,0.01330233204153473,21.296178607910406
7,195,127,chemeleon_127,chemeleon,0.08210211792370281,0.08210211792370281,21.261073403962655
7,195,193,chemeleon_193,chemeleon,-0.049266567649627155,0.049266567649627155,21.09018894142355
7,195,1440,mordred__BalabanJ,mordred,-6.234375631181893e-05,6.234375631181893e-05,20.972076729376568
7,195,1052,mordred__AATS6dv,mordred,0.00027799429397516945,0.00027799429397516945,20.87643503502477
7,195,140,chemeleon_140,chemeleon,0.02216653784936773,0.02216653784936773,20.698091857833788
7,195,36,chemeleon_036,chemeleon,-0.0024921271577595006,0.0024921271577595006,20.604694350622594
7,195,1087,mordred__AATSC3d,mordred,-0.027137228493734403,0.027137228493734403,20.54058365736273
7,195,1064,mordred__AATSC0i,mordred,0.016814508055354494,0.016814508055354494,20.502034445060417
7,195,1737,mordred__VSA_EState7,mordred,-0.05507769187990579,0.05507769187990579,20.39823667384917
7,195,132,chemeleon_132,chemeleon,0.042770403320307536,0.042770403320307536,20.233277551538777
7,195,74,chemeleon_074,chemeleon,0.058937072829209194,0.058937072829209194,20.22095747780986
7,195,541,mordred__MWC06,mordred,-0.08269417130192011,0.08269417130192011,20.19972143508494
7,195,76,chemeleon_076,chemeleon,-0.0022705615781480116,0.0022705615781480116,20.191989515704336
7,195,184,chemeleon_184,chemeleon,0.02146275594406351,0.02146275594406351,20.03936702082865
7,195,772,mordred__ATSC3p,mordred,-0.002112711065336771,0.002112711065336771,19.97521344854613
7,195,2055,boltz_tier0__ensemble_diff_affinity,boltz_tier0,-0.0053799124691416575,0.0053799124691416575,19.893699865904637
7,195,1651,mordred__AETA_dBeta,mordred,0.006351426107276226,0.006351426107276226,19.889288545935415
7,195,170,chemeleon_170,chemeleon,-0.055052353054726215,0.055052353054726215,19.650302550406195
7,195,299,chemeleon_299,chemeleon,0.00627965862135561,0.00627965862135561,19.58263708994491
7,195,1186,mordred__GATS3dv,mordred,-0.010832412411376108,0.010832412411376108,19.49472062382847
7,195,1584,mordred__PEOE_VSA2,mordred,-0.02583207278715203,0.02583207278715203,19.470891291013686
7,195,130,chemeleon_130,chemeleon,0.06664786498060259,0.06664786498060259,19.3298903767718
7,195,151,chemeleon_151,chemeleon,-0.012883627966354616,0.012883627966354616,18.96004036141676
7,195,161,chemeleon_161,chemeleon,0.009047888367974858,0.009047888367974858,18.93047634564573
7,195,2066,boltz_tier1__plddt_ligand_p10,boltz_tier1_conf,-0.010163681344028501,0.010163681344028501,18.808424920222024
7,195,213,chemeleon_213,chemeleon,-0.025490376399547626,0.025490376399547626,18.715001439210027
7,195,98,chemeleon_098,chemeleon,-0.07255947128999199,0.07255947128999199,18.48010883620009
7,195,2005,rdkit__FpDensityMorgan3,rdkit_full,0.03820719872830119,0.03820719872830119,18.478622229391476
7,195,1390,mordred__AATSC1dv,mordred,-0.03109606287346347,0.03109606287346347,18.463763351930538
7,195,702,mordred__AATS7s,mordred,-0.07074582254101967,0.07074582254101967,18.40700054174522
7,195,189,chemeleon_189,chemeleon,-0.039103258046121026,0.039103258046121026,18.383702406310476
7,195,790,mordred__ATSC5v,mordred,0.042923341385397225,0.042923341385397225,18.329166105919285
7,195,682,mordred__AATS4v,mordred,0.18212899270235647,0.18212899270235647,18.30372161453124
7,195,892,mordred__MATS1p,mordred,0.059048978100269614,0.059048978100269614,18.22469629024272
7,195,1716,mordred__EState_VSA9,mordred,-0.004686429041035502,0.004686429041035502,18.1942360457615
7,195,107,chemeleon_107,chemeleon,-0.004527361655714971,0.004527361655714971,18.172770479053725
7,195,144,chemeleon_144,chemeleon,0.1112454828784048,0.1112454828784048,18.10943914053496
7,195,226,chemeleon_226,chemeleon,-0.003447121666922969,0.003447121666922969,18.088321590272244
7,195,271,chemeleon_271,chemeleon,-0.11831033490076412,0.11831033490076412,18.062374913220992
7,195,868,mordred__GATS6p,mordred,0.03561754629208486,0.03561754629208486,18.045432597456966
7,195,198,chemeleon_198,chemeleon,0.053199213169744825,0.053199213169744825,17.94473722059047
7,195,77,chemeleon_077,chemeleon,-0.0025997722100475637,0.0025997722100475637,17.818492223945213
7,195,1739,mordred__VSA_EState9,mordred,-0.0010252117865058687,0.0010252117865058687,17.77731945956475
7,195,885,mordred__GATS8s,mordred,0.05125623872206332,0.05125623872206332,17.755801394145237
7,195,587,mordred__SddsN,mordred,-0.005229049469409769,0.005229049469409769,17.751229643821716
7,195,284,chemeleon_284,chemeleon,0.00043297392397899636,0.00043297392397899636,17.691235878912266
7,195,778,mordred__ATSC4i,mordred,-0.03663998965881547,0.03663998965881547,17.67599436866294
7,195,1770,mordred__MAXaaaC,mordred,-0.1595738776772523,0.1595738776772523,17.64497958868742
7,195,905,mordred__MATS3d,mordred,-0.004160974071052758,0.004160974071052758,17.629116333730053
7,195,277,chemeleon_277,chemeleon,-0.09128051574829214,0.09128051574829214,17.624232692847727
7,195,227,chemeleon_227,chemeleon,0.11167228135797568,0.11167228135797568,17.51391970476834
7,195,165,chemeleon_165,chemeleon,-0.15543704279855397,0.15543704279855397,17.471968375350116
7,195,734,mordred__ATS6dv,mordred,-0.02359733734304048,0.02359733734304048,17.39157669286942
7,195,276,chemeleon_276,chemeleon,-0.027855879736022295,0.027855879736022295,17.351428133493755
7,195,2043,boltz_tier0__affinity_probability_binary_2,boltz_tier0,-0.04131666475844076,0.04131666475844076,17.32352125205216
7,195,47,chemeleon_047,chemeleon,-0.012985168754618987,0.012985168754618987,17.252215206681285
7,195,259,chemeleon_259,chemeleon,0.034714643712120984,0.034714643712120984,17.21503826751723
7,195,1447,mordred__GATS5are,mordred,-0.015514915951364698,0.015514915951364698,17.207170861162012
7,195,147,chemeleon_147,chemeleon,0.03247167269727855,0.03247167269727855,17.183718015323393
7,195,263,chemeleon_263,chemeleon,-0.027331168283263367,0.027331168283263367,17.123182397976052
7,195,50,chemeleon_050,chemeleon,0.053087660607583693,0.053087660607583693,17.075676337903133
7,195,384,mordred__MIC5,mordred,0.0023242121320757024,0.0023242121320757024,17.06932090688497
7,195,814,mordred__ATSC8v,mordred,0.028127708266584263,0.028127708266584263,17.062340118805878
7,195,1842,rdkit__Kappa1,rdkit_full,0.05364665673495092,0.05364665673495092,17.024382444447838
7,195,1197,mordred__GATS6se,mordred,0.012808850942083325,0.012808850942083325,17.01290773387882
7,195,73,chemeleon_073,chemeleon,0.07450762990661984,0.07450762990661984,16.955387583569973
7,195,614,mordred__VR3_A,mordred,-0.11873013578940086,0.11873013578940086,16.927289683837444
7,195,91,chemeleon_091,chemeleon,0.0036242017271743187,0.0036242017271743187,16.85755284302286
7,195,1429,mordred__BCUTd-1l,mordred,-0.019315973364343972,0.019315973364343972,16.77205944666639
7,195,767,mordred__ATSC3Z,mordred,0.0075981020942861785,0.0075981020942861785,16.71812528852024
7,195,17,chemeleon_017,chemeleon,0.005074130517999194,0.005074130517999194,16.69977766298689
7,195,849,mordred__GATS4d,mordred,0.005842340075189568,0.005842340075189568,16.678420967335114
7,195,531,mordred__MID_X,mordred,0.007809499418198579,0.007809499418198579,16.601444468135014
7,195,30,chemeleon_030,chemeleon,-0.01423073609394896,0.01423073609394896,16.459508304935298
7,195,15,chemeleon_015,chemeleon,0.05287225217554906,0.05287225217554906,16.346628601575503
7,195,2085,boltz_tier1__pde_intra_ligand_std,boltz_tier1_conf,0.08376686194323334,0.08376686194323334,16.323863003373845
7,195,289,chemeleon_289,chemeleon,0.0024942398977279125,0.0024942398977279125,16.295513688528445
7,195,281,chemeleon_281,chemeleon,0.018935457097081537,0.018935457097081537,16.29410944203846
7,195,1292,mordred__TopoPSA,mordred,-0.025861942272018937,0.025861942272018937,16.259705663047498
7,195,584,mordred__SaasC,mordred,-0.12252296314391843,0.12252296314391843,16.19126143203175
7,195,188,chemeleon_188,chemeleon,0.10757559044455076,0.10757559044455076,16.006439490622142
7,195,223,chemeleon_223,chemeleon,-0.06812268007011894,0.06812268007011894,15.995105433481513
7,195,275,chemeleon_275,chemeleon,0.03841009816198582,0.03841009816198582,15.944169416703517
7,195,690,mordred__AATS6Z,mordred,-0.013186413281759565,0.013186413281759565,15.809766420628875
7,195,48,chemeleon_048,chemeleon,-0.024768746409161657,0.024768746409161657,15.655046382074943
7,195,242,chemeleon_242,chemeleon,-0.03566146706304362,0.03566146706304362,15.621259398991242
7,195,604,mordred__VE1_A,mordred,0.007722059915470797,0.007722059915470797,15.593016187427565
7,195,1245,mordred__MINsCH3,mordred,0.017001631105342314,0.017001631105342314,15.546379989827983
7,195,1194,mordred__GATS5se,mordred,-0.0004937059528287724,0.0004937059528287724,15.545066947786836
7,195,23,chemeleon_023,chemeleon,-0.04579591150319556,0.04579591150319556,15.505850524699781
7,195,1074,mordred__AATSC1p,mordred,0.06216903223686028,0.06216903223686028,15.4853467985522
7,195,1732,mordred__VSA_EState2,mordred,-0.0035067591325635234,0.0035067591325635234,15.47847958211787
7,195,52,chemeleon_052,chemeleon,0.003622536215470678,0.003622536215470678,15.459683606779436
7,195,66,chemeleon_066,chemeleon,0.0001683152430437863,0.0001683152430437863,15.362431143119466
7,195,171,chemeleon_171,chemeleon,-0.027152139289059934,0.027152139289059934,15.359265561972279
7,195,134,chemeleon_134,chemeleon,0.0287780436870453,0.0287780436870453,15.35922014247626
7,195,973,mordred__SpAD_A,mordred,-0.07814324421688253,0.07814324421688253,15.334023776551476
7,195,352,mordred__BIC3,mordred,0.028420613520468384,0.028420613520468384,15.145597795315553
7,195,1966,rdkit__BCUT2D_CHGLO,rdkit_full,-0.008247455734081458,0.008247455734081458,15.069526669249171
7,195,1474,mordred__SMR_VSA5,mordred,0.013176049531269744,0.013176049531269744,15.009492901182966
7,195,1454,mordred__MATS1are,mordred,-0.004935605708084988,0.004935605708084988,15.009141117276158
7,195,1011,mordred__Xp-4dv,mordred,0.009714694314765201,0.009714694314765201,14.983391432208009
7,195,825,mordred__GATS1d,mordred,-0.1620106142824328,0.1620106142824328,14.95594768258161
7,195,854,mordred__GATS4v,mordred,0.07931123176820928,0.07931123176820928,14.941339195822366
7,195,1017,mordred__Xpc-6d,mordred,-0.014854962701980412,0.014854962701980412,14.872397552157054
7,195,120,chemeleon_120,chemeleon,-0.014080798165045013,0.014080798165045013,14.804789505811641
7,195,68,chemeleon_068,chemeleon,0.025671399759978585,0.025671399759978585,14.786405222839676
7,195,290,chemeleon_290,chemeleon,-0.025143753671910806,0.025143753671910806,14.756146362109575
7,195,725,mordred__ATS3dv,mordred,-0.027711371660711612,0.027711371660711612,14.750962872785749
7,195,126,chemeleon_126,chemeleon,0.058671831928967424,0.058671831928967424,14.741436490963679
7,195,283,chemeleon_283,chemeleon,0.033442783845563914,0.033442783845563914,14.687343241937924
7,195,49,chemeleon_049,chemeleon,0.0878212890411515,0.0878212890411515,14.640066290972754
7,195,355,mordred__CIC0,mordred,-0.0009483002403369375,0.0009483002403369375,14.626930908474606
7,195,138,chemeleon_138,chemeleon,-0.0725808675239095,0.0725808675239095,14.60034729038307
7,195,731,mordred__ATS5dv,mordred,-0.04860469314708937,0.04860469314708937,14.58245816087583
7,195,221,chemeleon_221,chemeleon,-0.024006921525387203,0.024006921525387203,14.569865794852376
7,195,1268,mordred__SM1_Dzv,mordred,0.00504965356944176,0.00504965356944176,14.552949173259549
7,195,1230,mordred__MAXaaCH,mordred,-0.049362358812285456,0.049362358812285456,14.552314661064884
7,195,234,chemeleon_234,chemeleon,-0.1609787795847652,0.1609787795847652,14.547022140730405
7,195,1792,mordred__MINaaNH,mordred,0.07582806864890515,0.07582806864890515,14.494066514074802
7,195,850,mordred__GATS4i,mordred,-0.01808112634553116,0.01808112634553116,14.417209390434437
7,195,2095,boltz_tier1__plddt_res288,boltz_tier1_conf,-0.005503991246282169,0.005503991246282169,14.35318990444648
7,195,302,mordred__Mi,mordred,0.005535499781259482,0.005535499781259482,14.344060866627842
7,195,727,mordred__ATS3se,mordred,-0.12141701641725319,0.12141701641725319,14.335699617862701
7,195,869,mordred__GATS6s,mordred,0.01935372113349941,0.01935372113349941,14.30608433962334
7,195,280,chemeleon_280,chemeleon,-0.03592577752923631,0.03592577752923631,14.28390608652262
7,195,296,chemeleon_296,chemeleon,0.1625652095039238,0.1625652095039238,14.260926634218777
7,195,137,chemeleon_137,chemeleon,0.003937989102704094,0.003937989102704094,14.187658102688147
7,195,845,mordred__GATS3s,mordred,0.013741440354460517,0.013741440354460517,14.185128090379294
7,195,186,chemeleon_186,chemeleon,-0.04350859758676111,0.04350859758676111,14.143577888753498
7,195,1572,mordred__ETA_eta_B,mordred,-0.02328135198776647,0.02328135198776647,14.135852903535124
7,195,115,chemeleon_115,chemeleon,0.008784336657724798,0.008784336657724798,14.127264668146381
7,195,247,chemeleon_247,chemeleon,-0.011917216943661265,0.011917216943661265,14.106124815094518
7,195,262,chemeleon_262,chemeleon,-0.0046244425266391545,0.0046244425266391545,14.000936100172112
7,195,194,chemeleon_194,chemeleon,0.03891324180196863,0.03891324180196863,13.9669871974329
7,195,228,chemeleon_228,chemeleon,0.09005666304947528,0.09005666304947528,13.94149828015361
7,195,866,mordred__GATS6i,mordred,-0.08634357160550489,0.08634357160550489,13.891435196012026
7,195,2065,boltz_tier1__plddt_ligand_max,boltz_tier1_conf,0.04961987842757119,0.04961987842757119,13.853882430586964
7,195,176,chemeleon_176,chemeleon,0.03638840588694502,0.03638840588694502,13.850454859231832
7,195,2044,boltz_tier0__confidence_score,boltz_tier0,0.09430419274982083,0.09430419274982083,13.797222023829818
7,195,1897,rdkit__SMR_VSA10,rdkit_full,-0.03089436233462591,0.03089436233462591,13.768594135879539
7,195,260,chemeleon_260,chemeleon,0.008399490067981661,0.008399490067981661,13.740618050738703
7,195,278,chemeleon_278,chemeleon,0.06148623002764385,0.06148623002764385,13.732271717279218
7,195,2081,boltz_tier1__pde_pocket_ligand_std,boltz_tier1_conf,-0.009733522686939113,0.009733522686939113,13.692615944775753
7,195,2063,boltz_tier1__plddt_ligand_std,boltz_tier1_conf,-0.06486983426194806,0.06486983426194806,13.684097701247083
7,195,2067,boltz_tier1__plddt_pocket_mean,boltz_tier1_conf,-0.002641613001436039,0.002641613001436039,13.637469705252443
7,195,71,chemeleon_071,chemeleon,-0.037802893242256407,0.037802893242256407,13.62719047452265
7,195,326,mordred__IC3,mordred,-0.006868092756256436,0.006868092756256436,13.62161407709209
7,195,191,chemeleon_191,chemeleon,-0.001118337590006828,0.001118337590006828,13.49573575030081
7,195,804,mordred__ATSC7p,mordred,0.025778992211766435,0.025778992211766435,13.492010352754733
7,195,1246,mordred__MINssNH,mordred,0.07572199415627072,0.07572199415627072,13.442704723158386
7,195,1590,mordred__PEOE_VSA8,mordred,0.0070254634761193445,0.0070254634761193445,13.436930481315358
7,195,1719,mordred__ETA_shape_x,mordred,-0.0020306404231618053,0.0020306404231618053,13.435649920487776
7,195,789,mordred__ATSC5s,mordred,0.10219172982271511,0.10219172982271511,13.435392849089112
7,195,672,mordred__AATS3m,mordred,0.0014859532093395933,0.0014859532093395933,13.401777043938637
7,195,754,mordred__ATSC1i,mordred,0.07102739501753572,0.07102739501753572,13.360592954879394
7,195,164,chemeleon_164,chemeleon,0.14952387197793376,0.14952387197793376,13.357036036555655
7,195,1936,rdkit__BCUT2D_MWHI,rdkit_full,0.029466757484130503,0.029466757484130503,13.341132158384426
7,195,1066,mordred__AATSC0p,mordred,-0.04628064666950981,0.04628064666950981,13.254340768617112
7,195,21,chemeleon_021,chemeleon,-0.0038112449689278196,0.0038112449689278196,13.218611316682654
7,195,411,mordred__RPCG,mordred,-0.0028555034261485805,0.0028555034261485805,13.186423938401276
7,195,345,mordred__fMF,mordred,-0.0053796719251871595,0.0053796719251871595,13.164368990343064
7,195,762,mordred__ATSC2i,mordred,-0.040790296015376454,0.040790296015376454,13.13452421547845
7,195,148,chemeleon_148,chemeleon,-0.0033285014980646275,0.0033285014980646275,13.125683366510202
7,195,580,mordred__SaaCH,mordred,0.009923257021504242,0.009923257021504242,13.099592561207828
7,195,2064,boltz_tier1__plddt_ligand_min,boltz_tier1_conf,0.035546489861753613,0.035546489861753613,13.090298821858596
7,195,1467,mordred__RotRatio,mordred,-0.04813904910181082,0.04813904910181082,13.089356567565119
7,195,929,mordred__MATS6d,mordred,-0.002481299884238966,0.002481299884238966,13.07146174593072
7,195,217,chemeleon_217,chemeleon,-0.017218465671250304,0.017218465671250304,13.0651452409802
7,195,745,mordred__ATSC0d,mordred,0.061240108472513294,0.061240108472513294,13.05446872417815
7,195,124,chemeleon_124,chemeleon,0.0030220289381151125,0.0030220289381151125,12.999736080004368
7,195,251,chemeleon_251,chemeleon,-0.007720765764488106,0.007720765764488106,12.973859718069434
7,195,154,chemeleon_154,chemeleon,0.16828366794360958,0.16828366794360958,12.932957758603152
7,195,2059,boltz_tier1__plddt_protein_min,boltz_tier1_conf,0.14382800033906937,0.14382800033906937,12.926653664297191
7,195,354,mordred__BIC5,mordred,0.04814076121348539,0.04814076121348539,12.910765462147538
7,195,913,mordred__MATS4d,mordred,0.03997731003287293,0.03997731003287293,12.898658612393774
7,195,1168,mordred__ATSC8se,mordred,-0.0055658638678642,0.0055658638678642,12.88816682403558
7,195,1270,mordred__SpAD_Dt,mordred,0.07954079007153166,0.07954079007153166,12.823661888454808
7,195,64,chemeleon_064,chemeleon,-0.01502602311504834,0.01502602311504834,12.813064583868254
7,195,785,mordred__ATSC5d,mordred,0.0058441696696040725,0.0058441696696040725,12.812623016827274
7,195,20,chemeleon_020,chemeleon,-0.013595518389487348,0.013595518389487348,12.801832743134582
7,195,12,chemeleon_012,chemeleon,-0.08624321974129348,0.08624321974129348,12.751359943038551
7,195,105,chemeleon_105,chemeleon,-0.0001721957989998888,0.0001721957989998888,12.731940308527555
7,195,1759,mordred__ETA_dEpsilon_D,mordred,-0.03384456844356403,0.03384456844356403,12.722526867175475
7,195,174,chemeleon_174,chemeleon,-0.026898832817942368,0.026898832817942368,12.701254438899923
7,195,770,mordred__ATSC3i,mordred,-0.11297749962211034,0.11297749962211034,12.688018974586157
7,195,671,mordred__AATS3i,mordred,-0.015864901487615865,0.015864901487615865,12.675907645971165
7,195,266,chemeleon_266,chemeleon,-0.011699972973108885,0.011699972973108885,12.670805482106516
7,195,1819,pose_jazzy__dgp,pose_jazzy,0.048924250463968776,0.048924250463968776,12.64164423031616
7,195,2052,boltz_tier0__complex_ipde,boltz_tier0,0.038615283817242885,0.038615283817242885,12.635044568829471
7,195,183,chemeleon_183,chemeleon,0.02882574881270489,0.02882574881270489,12.590746400222997
7,195,1994,rdkit__MinEStateIndex,rdkit_full,-0.023094111974056586,0.023094111974056586,12.581243862892734
7,195,18,chemeleon_018,chemeleon,-0.0830491549316419,0.0830491549316419,12.53637909158715
7,195,861,mordred__GATS5s,mordred,0.04981618086241119,0.04981618086241119,12.489567173324758
7,195,237,chemeleon_237,chemeleon,0.0333060935491867,0.0333060935491867,12.462489480094519
7,195,1480,mordred__SpAD_Dzi,mordred,-0.010477098218718138,0.010477098218718138,12.461663724679966
7,195,27,chemeleon_027,chemeleon,0.08060489936522632,0.08060489936522632,12.42119362516678
7,195,1013,mordred__Xp-6dv,mordred,-0.016994861788070217,0.016994861788070217,12.402673559321556
7,195,324,mordred__IC1,mordred,0.05651442709503464,0.05651442709503464,12.356069756802754
7,195,156,chemeleon_156,chemeleon,-0.0631462186796844,0.0631462186796844,12.348193565834663
7,195,530,mordred__MID_O,mordred,-0.0010429760429965513,0.0010429760429965513,12.341314156277804
7,195,2058,boltz_tier1__plddt_protein_std,boltz_tier1_conf,0.03392204860636379,0.03392204860636379,12.315235544170719
7,195,1241,mordred__MDEN-23,mordred,-0.008591449176064653,0.008591449176064653,12.254059431375936
7,195,0,chemeleon_000,chemeleon,0.00795119841018818,0.00795119841018818,12.238508385955356
7,195,51,chemeleon_051,chemeleon,0.07164040820520695,0.07164040820520695,12.210190726356814
7,195,663,mordred__AATS2d,mordred,0.008521735625870329,0.008521735625870329,12.158993697492406
7,195,243,chemeleon_243,chemeleon,0.02159708895552477,0.02159708895552477,12.098829361231765
7,195,796,mordred__ATSC6p,mordred,-0.0010173843456594545,0.0010173843456594545,12.089288116054377
7,195,836,mordred__GATS2p,mordred,-0.001921867242139728,0.001921867242139728,12.019299516221508
7,195,1213,mordred__MATS3pe,mordred,0.06017415764194539,0.06017415764194539,12.019171303370968
7,195,786,mordred__ATSC5i,mordred,0.014587600956124847,0.014587600956124847,12.016870864958037
7,195,829,mordred__GATS1s,mordred,-0.021575040729897164,0.021575040729897164,12.00977286847774
7,195,499,mordred__ATS7m,mordred,0.05380846665471447,0.05380846665471447,11.996496189385653
7,195,1978,rdkit__fr_piperzine,rdkit_full,0.058925794546667964,0.058925794546667964,11.993217885494232
7,195,1487,mordred__SpMAD_Dt,mordred,-0.049066339347788576,0.049066339347788576,11.956997953064274
7,195,1239,mordred__MDEC-23,mordred,0.08673945570124311,0.08673945570124311,11.956747597520007
7,195,56,chemeleon_056,chemeleon,-0.005643917629525583,0.005643917629525583,11.90396419930039
7,195,1176,mordred__AXp-7dv,mordred,-0.06481707247292266,0.06481707247292266,11.898130171350203
7,195,880,mordred__GATS8c,mordred,0.061671080240087564,0.061671080240087564,11.866428388137138
7,195,610,mordred__VR1_A,mordred,-0.00462889405250939,0.00462889405250939,11.79706584860105
7,195,1331,mordred__Xpc-5dv,mordred,-0.0057667434308784305,0.0057667434308784305,11.714049909234745
7,195,2080,boltz_tier1__pde_pocket_ligand_mean,boltz_tier1_conf,-0.02701507105820724,0.02701507105820724,11.69197153756977
7,195,1475,mordred__SMR_VSA6,mordred,-0.02305783883940924,0.02305783883940924,11.6907870285213
7,195,760,mordred__ATSC2c,mordred,0.006679711428506907,0.006679711428506907,11.672554175485857
7,195,802,mordred__ATSC7i,mordred,0.017727304611175346,0.017727304611175346,11.659671113651711
7,195,889,mordred__MATS1d,mordred,0.024435611994452988,0.024435611994452988,11.639336315070977
7,195,1860,rdkit__BalabanJ,rdkit_full,0.014592065001918144,0.014592065001918144,11.617525139212376
7,195,81,chemeleon_081,chemeleon,0.00044526331363129736,0.00044526331363129736,11.565493416506797
7,195,487,mordred__ATS5s,mordred,-0.016918810244720365,0.016918810244720365,11.56421778560616
7,195,279,chemeleon_279,chemeleon,0.06329660171097083,0.06329660171097083,11.54999005686841
7,195,75,chemeleon_075,chemeleon,-0.0715850455331844,0.0715850455331844,11.505309985164786
7,195,25,chemeleon_025,chemeleon,-0.037913006860585734,0.037913006860585734,11.48851680685766
7,195,195,chemeleon_195,chemeleon,0.03626907011753823,0.03626907011753823,11.456219761574175
7,195,654,mordred__AATS0v,mordred,0.020144787084620093,0.020144787084620093,11.402711800765246
7,195,364,mordred__GGI4,mordred,-0.05187221932168022,0.05187221932168022,11.401768798008561
7,195,578,mordred__SRW09,mordred,-0.03613712649325818,0.03613712649325818,11.39977576455567
7,195,1427,mordred__BCUTc-1l,mordred,0.008120468414228251,0.008120468414228251,11.366217049595434
7,195,912,mordred__MATS4c,mordred,0.03805724509125232,0.03805724509125232,11.277788654260803
7,195,1185,mordred__GATS2se,mordred,0.03579448513711276,0.03579448513711276,11.252909532689955
7,195,2007,rdkit__MinPartialCharge,rdkit_full,-0.11607682986897602,0.11607682986897602,11.184399227495305
7,195,112,chemeleon_112,chemeleon,0.022871718118393024,0.022871718118393024,11.17492846614914
7,195,1079,mordred__AATSC2d,mordred,-0.010232291708643154,0.010232291708643154,11.142317909601843
7,195,1459,mordred__MATS6are,mordred,0.0646245453203483,0.0646245453203483,11.09195965284016
7,195,2078,boltz_tier1__pae_pocket_ligand_min,boltz_tier1_conf,0.0014195277598463402,0.0014195277598463402,11.007044585072435
7,195,146,chemeleon_146,chemeleon,-0.03239462536285958,0.03239462536285958,10.999995799254975
