corr_cap,bag_frac,n_bags,init_top_n,blend_lambda,pool_size,nonzero_weights,candidate_raw_mae,candidate_cal_mae,candidate_cal_sp,candidate_resid_r_vs_id48,id48_proxy_mae,id48_proxy_sp,blend_proxy_mae,blend_proxy_sp,delta_proxy_mae,delta_proxy_sp,test_mean_shift_vs_id48,test_mean_abs_shift_vs_id48,test_p90_abs_shift_vs_id48,test_max_abs_shift_vs_id48,test_pearson_vs_id48,top_weights_json
1.01,0.5,20,3,0.1,51,19,0.39073454195034296,0.3891617390733298,0.8531694764578288,0.9852548851103136,0.3990535282803186,0.8425250499626794,0.3974254032323613,0.8440793423921433,-0.001628125047957285,0.0015542924294639215,-0.008802997267507785,0.011000572318922885,0.021204253895901106,0.0397836488709844,0.9999188410616471,"[[""tabpfn_cheme_2d_full_boltz_log2fc_pred_optuna_trial10_seed5ens_umap_default"", 0.2914634146341463], [""tabpfn_chemprop_family_meta_umap"", 0.19349593495934958], [""lgbm_mordred_singleconc_umap_default"", 0.1678861788617886], [""tabpfn_cheme_2d_full_boltz_log2fc_pred_seed10ens_umap_default"", 0.15813008130081302], [""tabpfn_cheme_2d_full_boltz_log2fc_pred_seed15ens_umap_default"", 0.08699186991869919], [""tabpfn_chemprop_pretrain_optuna_trial10_embed_umap"", 0.0459349593495935], [""tabpfn_cheme_2d_full_boltz_log2fc_pred_seed5ens_umap_default"", 0.02804878048780488], [""tabpfn_kermt_pretrain_embed_seed5ens_umap_default"", 0.006097560975609756]]"
0.94,0.7,20,3,0.2,41,16,0.402285236976236,0.400067506389031,0.8437748964132371,0.9752106404564342,0.3990535282803186,0.8425250499626794,0.39743050996899737,0.8443326764900436,-0.0016230183113212227,0.0018076265273642145,-0.02216845442023282,0.03090713181039212,0.05983114466524562,0.10341669886201021,0.9993209781094312,"[[""lgbm_mordred_singleconc_umap_default"", 0.2434959349593496], [""tabpfn_chemprop_pretrain_optuna_trial10_embed_umap"", 0.2186991869918699], [""tabpfn_cconcat_2d_full_boltz_log2fc_pred_umap_default"", 0.18170731707317073], [""tabpfn_kermt_pretrain_embed_seed5ens_umap_default"", 0.108130081300813], [""tabpfn_kermt_pretrain_embed_umap_default"", 0.07439024390243902], [""tabpfn_cheme_cconcat_2d_full_boltz_log2fc_pred_umap_default"", 0.055284552845528454], [""tabpfn_2d_full_boltz_log2fc_pred_umap_default"", 0.026422764227642278], [""chemprop_pretrain_finetune_frozen_lowlr_umap"", 0.024796747967479674]]"
0.86,0.7,40,1,0.1,25,16,0.4153744055336108,0.4110501708242712,0.8388067126859574,0.9363233757606128,0.3990535282803186,0.8425250499626794,0.397600198800971,0.8441436863821042,-0.0014533294793475648,0.0016186364194248348,-0.01740008910639586,0.024227260125528893,0.04611453558306327,0.08534507119179224,0.999592285277256,"[[""lgbm_mordred_singleconc_umap_default"", 0.3611570247933884], [""chemprop_pretrain_finetune_frozen_aggrlr_umap"", 0.16136363636363638], [""chemprop_pretrain_finetune_frozen_hilr_nowup_umap"", 0.12272727272727273], [""tabpfn_boltz_raw_plus_pretrain_concat_umap_default"", 0.12231404958677686], [""tabpfn_unimol_v2_log2fc_seed5ens_embed_umap_default"", 0.0621900826446281], [""tabpfn_desc_top2000_umap_default"", 0.04297520661157025], [""tabpfn_pooled_boltz_umap_default"", 0.03264462809917355], [""tabpfn_boltz_trunk_pretrain_embed_c_concat_umap_default"", 0.021487603305785124]]"
0.86,0.7,40,3,0.1,25,16,0.41538129364953685,0.41106058405126916,0.8387930248105615,0.9363600441640882,0.3990535282803186,0.8425250499626794,0.3976040468655607,0.8441398724033815,-0.0014494814147578694,0.0016148224407021017,-0.01736993743534514,0.024215913875698544,0.046140394493929725,0.08527609899998101,0.9995921917143058,"[[""lgbm_mordred_singleconc_umap_default"", 0.36097560975609755], [""chemprop_pretrain_finetune_frozen_aggrlr_umap"", 0.16178861788617885], [""chemprop_pretrain_finetune_frozen_hilr_nowup_umap"", 0.12215447154471545], [""tabpfn_boltz_raw_plus_pretrain_concat_umap_default"", 0.12052845528455285], [""tabpfn_unimol_v2_log2fc_seed5ens_embed_umap_default"", 0.06361788617886178], [""tabpfn_desc_top2000_umap_default"", 0.04552845528455285], [""tabpfn_pooled_boltz_umap_default"", 0.031504065040650404], [""tabpfn_pooled_boltz_ab_zonly_umap_default"", 0.021544715447154472]]"
0.94,0.7,40,1,0.1,41,18,0.40059819482942777,0.3981887111097602,0.8457613319534484,0.970512346460452,0.3990535282803186,0.8425250499626794,0.39774010671703436,0.843932718438454,-0.0013134215632842339,0.0014076684757745594,-0.013798219572157914,0.01798626891970701,0.03469931851334689,0.05654985597374651,0.999792359937722,"[[""lgbm_mordred_singleconc_umap_default"", 0.2921487603305785], [""tabpfn_chemprop_pretrain_optuna_trial10_embed_umap"", 0.20020661157024794], [""tabpfn_cconcat_2d_full_boltz_log2fc_pred_umap_default"", 0.17169421487603306], [""tabpfn_kermt_pretrain_embed_seed5ens_umap_default"", 0.10723140495867768], [""tabpfn_kermt_pretrain_embed_umap_default"", 0.06652892561983471], [""tabpfn_cheme_cconcat_2d_full_boltz_log2fc_pred_umap_default"", 0.05950413223140496], [""chemprop_pretrain_finetune_frozen_lowlr_umap"", 0.03243801652892562], [""chemprop_pretrain_finetune_frozen_aggrlr_umap"", 0.019834710743801654]]"
0.94,0.7,40,3,0.1,41,18,0.40062405619839164,0.3982133424281326,0.845750402944781,0.9705671788722878,0.3990535282803186,0.8425250499626794,0.39774468828635084,0.8439313267864902,-0.0013088399939677475,0.0014062768238107815,-0.013776285187704181,0.017973755121720898,0.03470289720423878,0.05645577286474257,0.999792405090778,"[[""lgbm_mordred_singleconc_umap_default"", 0.291869918699187], [""tabpfn_chemprop_pretrain_optuna_trial10_embed_umap"", 0.19939024390243903], [""tabpfn_cconcat_2d_full_boltz_log2fc_pred_umap_default"", 0.1693089430894309], [""tabpfn_kermt_pretrain_embed_seed5ens_umap_default"", 0.10650406504065041], [""tabpfn_kermt_pretrain_embed_umap_default"", 0.06727642276422764], [""tabpfn_cheme_cconcat_2d_full_boltz_log2fc_pred_umap_default"", 0.061788617886178863], [""chemprop_pretrain_finetune_frozen_lowlr_umap"", 0.03272357723577236], [""chemprop_pretrain_finetune_frozen_aggrlr_umap"", 0.020121951219512196]]"
1.01,0.35,40,1,0.1,51,29,0.3927964505098377,0.39134189124164503,0.8514985207568398,0.9881987627238944,0.3990535282803186,0.8425250499626794,0.3977768508475179,0.8438567133385556,-0.001276677432800688,0.001331663375876202,-0.008661571904460917,0.010784238774887423,0.020720051830404707,0.03151410986727221,0.9999246313224112,"[[""tabpfn_cheme_2d_full_boltz_log2fc_pred_optuna_trial10_seed5ens_umap_default"", 0.1871900826446281], [""lgbm_mordred_singleconc_umap_default"", 0.16756198347107437], [""tabpfn_chemprop_family_meta_umap"", 0.16508264462809918], [""tabpfn_cheme_2d_full_boltz_log2fc_pred_seed15ens_umap_default"", 0.14524793388429752], [""tabpfn_cheme_2d_full_boltz_log2fc_pred_seed5ens_umap_default"", 0.06921487603305786], [""tabpfn_cheme_2d_full_boltz_log2fc_pred_seed10ens_umap_default"", 0.055578512396694216], [""tabpfn_chemprop_pretrain_optuna_trial10_embed_umap"", 0.05144628099173554], [""tabpfn_cheme_2d_full_boltz_log2fc_pred_umap_s43_default"", 0.03140495867768595]]"
1.01,0.35,40,3,0.1,51,29,0.39291360579995666,0.39146538787103075,0.851424168338776,0.9881866824238819,0.3990535282803186,0.8425250499626794,0.39778952863418554,0.8438422445720499,-0.0012639996461330516,0.00131719460937052,-0.008652662162657821,0.010793299253050722,0.02072953384267109,0.031508711491648356,0.9999243449032784,"[[""tabpfn_cheme_2d_full_boltz_log2fc_pred_optuna_trial10_seed5ens_umap_default"", 0.18455284552845527], [""lgbm_mordred_singleconc_umap_default"", 0.16727642276422763], [""tabpfn_chemprop_family_meta_umap"", 0.16260162601626016], [""tabpfn_cheme_2d_full_boltz_log2fc_pred_seed15ens_umap_default"", 0.1445121951219512], [""tabpfn_cheme_2d_full_boltz_log2fc_pred_seed5ens_umap_default"", 0.07032520325203252], [""tabpfn_cheme_2d_full_boltz_log2fc_pred_seed10ens_umap_default"", 0.056504065040650406], [""tabpfn_chemprop_pretrain_optuna_trial10_embed_umap"", 0.0508130081300813], [""tabpfn_cheme_2d_full_boltz_log2fc_pred_umap_s43_default"", 0.03373983739837398]]"
0.94,0.5,40,1,0.4,41,23,0.4045728259605789,0.4023685458602057,0.8420776634515924,0.9773638800966595,0.3990535282803186,0.8425250499626794,0.39781868623162675,0.8443112576658246,-0.0012348420486918421,0.0017862077031451928,-0.0432286485770756,0.06035882939725304,0.11644733924946299,0.19551462877695247,0.9973251026841858,"[[""lgbm_mordred_singleconc_umap_default"", 0.22913223140495867], [""tabpfn_cconcat_2d_full_boltz_log2fc_pred_umap_default"", 0.1340909090909091], [""tabpfn_cheme_cconcat_2d_full_boltz_log2fc_pred_umap_default"", 0.11508264462809917], [""tabpfn_chemprop_pretrain_optuna_trial10_embed_umap"", 0.1140495867768595], [""tabpfn_kermt_pretrain_embed_seed5ens_umap_default"", 0.11363636363636363], [""tabpfn_kermt_pretrain_embed_umap_default"", 0.1], [""chemprop_pretrain_finetune_frozen_lowlr_umap"", 0.05], [""tabpfn_2d_full_boltz_log2fc_pred_umap_default"", 0.031818181818181815]]"
0.94,0.5,40,1,0.3,41,23,0.4045728259605789,0.4023685458602057,0.8420776634515924,0.9773638800966595,0.3990535282803186,0.8425250499626794,0.39783542481504,0.8441457047763423,-0.0012181034652786193,0.001620654813662914,-0.03242148643280696,0.04526912204793994,0.0873355044370971,0.14663597158271457,0.998516100490982,"[[""lgbm_mordred_singleconc_umap_default"", 0.22913223140495867], [""tabpfn_cconcat_2d_full_boltz_log2fc_pred_umap_default"", 0.1340909090909091], [""tabpfn_cheme_cconcat_2d_full_boltz_log2fc_pred_umap_default"", 0.11508264462809917], [""tabpfn_chemprop_pretrain_optuna_trial10_embed_umap"", 0.1140495867768595], [""tabpfn_kermt_pretrain_embed_seed5ens_umap_default"", 0.11363636363636363], [""tabpfn_kermt_pretrain_embed_umap_default"", 0.1], [""chemprop_pretrain_finetune_frozen_lowlr_umap"", 0.05], [""tabpfn_2d_full_boltz_log2fc_pred_umap_default"", 0.031818181818181815]]"
0.94,0.5,40,3,0.4,41,23,0.40461069554371315,0.40241304616058654,0.8420484303891356,0.9774237544546073,0.3990535282803186,0.8425250499626794,0.39784347688657046,0.8442896455425176,-0.001210051393748135,0.001764595579838213,-0.043106577036046874,0.06025033221392652,0.1163351978426837,0.1952600190867173,0.9973311008085691,"[[""lgbm_mordred_singleconc_umap_default"", 0.22845528455284553], [""tabpfn_cconcat_2d_full_boltz_log2fc_pred_umap_default"", 0.133130081300813], [""tabpfn_cheme_cconcat_2d_full_boltz_log2fc_pred_umap_default"", 0.11646341463414635], [""tabpfn_chemprop_pretrain_optuna_trial10_embed_umap"", 0.11382113821138211], [""tabpfn_kermt_pretrain_embed_seed5ens_umap_default"", 0.11321138211382113], [""tabpfn_kermt_pretrain_embed_umap_default"", 0.1], [""chemprop_pretrain_finetune_frozen_lowlr_umap"", 0.05040650406504065], [""tabpfn_2d_full_boltz_log2fc_pred_umap_default"", 0.03231707317073171]]"
0.94,0.5,40,3,0.3,41,23,0.40461069554371315,0.40241304616058654,0.8420484303891356,0.9774237544546073,0.3990535282803186,0.8425250499626794,0.39785503199074684,0.8441312756674362,-0.0011984962895717488,0.0016062257047567696,-0.03232993277703541,0.045187749160445025,0.0872513983820129,0.14644501431503887,0.9985194082676692,"[[""lgbm_mordred_singleconc_umap_default"", 0.22845528455284553], [""tabpfn_cconcat_2d_full_boltz_log2fc_pred_umap_default"", 0.133130081300813], [""tabpfn_cheme_cconcat_2d_full_boltz_log2fc_pred_umap_default"", 0.11646341463414635], [""tabpfn_chemprop_pretrain_optuna_trial10_embed_umap"", 0.11382113821138211], [""tabpfn_kermt_pretrain_embed_seed5ens_umap_default"", 0.11321138211382113], [""tabpfn_kermt_pretrain_embed_umap_default"", 0.1], [""chemprop_pretrain_finetune_frozen_lowlr_umap"", 0.05040650406504065], [""tabpfn_2d_full_boltz_log2fc_pred_umap_default"", 0.03231707317073171]]"
0.86,0.5,20,1,0.2,25,19,0.4213599641571031,0.41679808467242596,0.8334870653865334,0.9381653245806326,0.3990535282803186,0.8425250499626794,0.3978717725033372,0.8440686947917718,-0.0011817557769813747,0.0015436448290924165,-0.027219645613240563,0.044345100633022314,0.08641069225013959,0.1862334893733113,0.9983242015858492,"[[""lgbm_mordred_singleconc_umap_default"", 0.2975206611570248], [""tabpfn_boltz_raw_plus_pretrain_concat_umap_default"", 0.1140495867768595], [""chemprop_pretrain_finetune_frozen_hilr_nowup_umap"", 0.1140495867768595], [""tabpfn_unimol_v2_log2fc_seed5ens_embed_umap_default"", 0.10785123966942149], [""chemprop_pretrain_finetune_frozen_aggrlr_umap"", 0.09214876033057852], [""tabpfn_boltz_trunk_pretrain_embed_c_concat_umap_default"", 0.048347107438016526], [""tabpfn_boltz_trunk_pretrain_embed_c_h512_umap_default"", 0.04504132231404959], [""tabpfn_pooled_boltz_umap_default"", 0.03636363636363636]]"
0.9,0.7,20,1,0.2,34,20,0.4114584688437759,0.40848817813453137,0.8389132828870405,0.9573432470714626,0.3990535282803186,0.8425250499626794,0.39789478933744765,0.8440143342008107,-0.0011587389428709405,0.0014892842381313276,-0.032628977737523074,0.04199227569937773,0.08135673699492134,0.14058903807199652,0.9988747908997562,"[[""lgbm_mordred_singleconc_umap_default"", 0.3082644628099174], [""chemprop_pretrain_finetune_frozen_umap"", 0.11611570247933885], [""chemprop_pretrain_finetune_frozen_ultrlowlr_umap"", 0.11074380165289256], [""tabpfn_molformer_c3_pretrain_embed_umap"", 0.10909090909090909], [""tabpfn_gatedgcn_pretrain_embed_umap_default"", 0.06652892561983471], [""chemprop_pretrain_finetune_frozen_aggrlr_umap"", 0.06570247933884298], [""tabpfn_boltz_raw_plus_pretrain_concat_umap_default"", 0.047107438016528926], [""tabpfn_pooled_boltz_ab_zonly_umap_default"", 0.03305785123966942]]"
0.9,0.7,20,3,0.2,34,20,0.4114780838145854,0.4085001388815234,0.8388825008105891,0.9573779927907925,0.3990535282803186,0.8425250499626794,0.3979008919435406,0.8440096314352494,-0.001152636336777979,0.0014845814725700235,-0.03256110712420524,0.04195448591919965,0.08139535578081905,0.1405951569616457,0.99887390068108,"[[""lgbm_mordred_singleconc_umap_default"", 0.308130081300813], [""chemprop_pretrain_finetune_frozen_umap"", 0.11626016260162601], [""chemprop_pretrain_finetune_frozen_ultrlowlr_umap"", 0.11016260162601627], [""tabpfn_molformer_c3_pretrain_embed_umap"", 0.10934959349593495], [""tabpfn_gatedgcn_pretrain_embed_umap_default"", 0.06707317073170732], [""chemprop_pretrain_finetune_frozen_aggrlr_umap"", 0.06504065040650407], [""tabpfn_boltz_raw_plus_pretrain_concat_umap_default"", 0.046341463414634146], [""tabpfn_pooled_boltz_ab_zonly_umap_default"", 0.03333333333333333]]"
0.86,0.5,20,3,0.2,25,19,0.4214652713447457,0.41691475376852144,0.8333736655380175,0.9382860434537178,0.3990535282803186,0.8425250499626794,0.39790364517062665,0.8440438827483494,-0.0011498831096919404,0.001518832785669999,-0.027036839187570008,0.044204270940924766,0.08609297331679606,0.18570817203360157,0.9983296081689109,"[[""lgbm_mordred_singleconc_umap_default"", 0.2959349593495935], [""chemprop_pretrain_finetune_frozen_hilr_nowup_umap"", 0.11463414634146342], [""tabpfn_boltz_raw_plus_pretrain_concat_umap_default"", 0.11219512195121951], [""tabpfn_unimol_v2_log2fc_seed5ens_embed_umap_default"", 0.108130081300813], [""chemprop_pretrain_finetune_frozen_aggrlr_umap"", 0.091869918699187], [""tabpfn_boltz_trunk_pretrain_embed_c_concat_umap_default"", 0.05], [""tabpfn_boltz_trunk_pretrain_embed_c_h512_umap_default"", 0.04552845528455285], [""tabpfn_pooled_boltz_umap_default"", 0.03536585365853658]]"
0.9,0.7,20,1,0.3,34,20,0.4114584688437759,0.40848817813453137,0.8389132828870405,0.9573432470714626,0.3990535282803186,0.8425250499626794,0.3979078542073895,0.8442518258910493,-0.0011456740729290926,0.0017267759283698947,-0.04894346660628524,0.06298841354906703,0.12203510549238282,0.2108835571079961,0.9974224876711671,"[[""lgbm_mordred_singleconc_umap_default"", 0.3082644628099174], [""chemprop_pretrain_finetune_frozen_umap"", 0.11611570247933885], [""chemprop_pretrain_finetune_frozen_ultrlowlr_umap"", 0.11074380165289256], [""tabpfn_molformer_c3_pretrain_embed_umap"", 0.10909090909090909], [""tabpfn_gatedgcn_pretrain_embed_umap_default"", 0.06652892561983471], [""chemprop_pretrain_finetune_frozen_aggrlr_umap"", 0.06570247933884298], [""tabpfn_boltz_raw_plus_pretrain_concat_umap_default"", 0.047107438016528926], [""tabpfn_pooled_boltz_ab_zonly_umap_default"", 0.03305785123966942]]"
0.9,0.7,40,1,0.1,34,20,0.4095575184119069,0.4062570523688209,0.8411148915984787,0.9527917399392325,0.3990535282803186,0.8425250499626794,0.3979155055489645,0.8438066629959354,-0.0011380227313541047,0.0012816130332560238,-0.018466391007099035,0.023087096868615153,0.044327288490416096,0.0759348454572315,0.9996805478320278,"[[""lgbm_mordred_singleconc_umap_default"", 0.3524793388429752], [""chemprop_pretrain_finetune_frozen_umap"", 0.11694214876033057], [""chemprop_pretrain_finetune_frozen_ultrlowlr_umap"", 0.09442148760330578], [""tabpfn_molformer_c3_pretrain_embed_umap"", 0.09173553719008265], [""tabpfn_gatedgcn_pretrain_embed_umap_default"", 0.06549586776859505], [""chemprop_pretrain_finetune_frozen_aggrlr_umap"", 0.06198347107438017], [""tabpfn_boltz_raw_plus_pretrain_concat_umap_default"", 0.047520661157024795], [""tabpfn_pooled_boltz_ab_zonly_umap_default"", 0.030578512396694214]]"
0.9,0.7,20,3,0.3,34,20,0.4114780838145854,0.4085001388815234,0.8388825008105891,0.9573779927907925,0.3990535282803186,0.8425250499626794,0.3979161503825747,0.8442452439979153,-0.0011373778977438742,0.0017201940352359335,-0.04884166068630851,0.06293172887879993,0.12209303367123017,0.210892735442469,0.9974203988302845,"[[""lgbm_mordred_singleconc_umap_default"", 0.308130081300813], [""chemprop_pretrain_finetune_frozen_umap"", 0.11626016260162601], [""chemprop_pretrain_finetune_frozen_ultrlowlr_umap"", 0.11016260162601627], [""tabpfn_molformer_c3_pretrain_embed_umap"", 0.10934959349593495], [""tabpfn_gatedgcn_pretrain_embed_umap_default"", 0.06707317073170732], [""chemprop_pretrain_finetune_frozen_aggrlr_umap"", 0.06504065040650407], [""tabpfn_boltz_raw_plus_pretrain_concat_umap_default"", 0.046341463414634146], [""tabpfn_pooled_boltz_ab_zonly_umap_default"", 0.03333333333333333]]"
0.9,0.7,40,3,0.1,34,20,0.4095741237434511,0.40628361668903845,0.8410673876288829,0.9528264553057042,0.3990535282803186,0.8425250499626794,0.3979199915706046,0.8438029643540262,-0.0011335367097140003,0.001277914391346835,-0.018444083737300433,0.023070604351263842,0.04431607478450168,0.07590579530934072,0.9996806779139478,"[[""lgbm_mordred_singleconc_umap_default"", 0.3522357723577236], [""chemprop_pretrain_finetune_frozen_umap"", 0.11727642276422764], [""chemprop_pretrain_finetune_frozen_ultrlowlr_umap"", 0.09451219512195122], [""tabpfn_molformer_c3_pretrain_embed_umap"", 0.09227642276422764], [""tabpfn_gatedgcn_pretrain_embed_umap_default"", 0.06544715447154471], [""chemprop_pretrain_finetune_frozen_aggrlr_umap"", 0.06138211382113821], [""tabpfn_boltz_raw_plus_pretrain_concat_umap_default"", 0.046747967479674794], [""tabpfn_pooled_boltz_ab_zonly_umap_default"", 0.03048780487804878]]"
1.01,0.35,20,1,0.1,51,28,0.3943953750356511,0.39311846346859813,0.8500398834718256,0.9898601515268909,0.3990535282803186,0.8425250499626794,0.3980313970492621,0.8436476202945887,-0.001022131231056489,0.0011225703319093228,-0.007909536447866801,0.010058575672021262,0.019509732988223585,0.028660854105465816,0.9999320058817776,"[[""tabpfn_cheme_2d_full_boltz_log2fc_pred_seed15ens_umap_default"", 0.1590909090909091], [""tabpfn_chemprop_family_meta_umap"", 0.15495867768595042], [""lgbm_mordred_singleconc_umap_default"", 0.15330578512396695], [""tabpfn_cheme_2d_full_boltz_log2fc_pred_optuna_trial10_seed5ens_umap_default"", 0.14132231404958678], [""tabpfn_cheme_2d_full_boltz_log2fc_pred_seed10ens_umap_default"", 0.07024793388429752], [""tabpfn_chemprop_pretrain_optuna_trial10_embed_umap"", 0.05578512396694215], [""tabpfn_cheme_2d_full_boltz_log2fc_pred_umap_s43_default"", 0.05371900826446281], [""tabpfn_cconcat_2d_full_boltz_log2fc_pred_umap_default"", 0.047520661157024795]]"
1.01,0.35,20,3,0.1,51,28,0.3945122595982617,0.39323700806798906,0.8499728561252349,0.9898213489116278,0.3990535282803186,0.8425250499626794,0.39804270648256307,0.843640337924795,-0.0010108217977555234,0.0011152879621155742,-0.0079092059024733,0.01008570638201645,0.019602544492998676,0.028708421823361086,0.9999314326610427,"[[""tabpfn_cheme_2d_full_boltz_log2fc_pred_seed15ens_umap_default"", 0.15772357723577235], [""lgbm_mordred_singleconc_umap_default"", 0.1532520325203252], [""tabpfn_chemprop_family_meta_umap"", 0.1524390243902439], [""tabpfn_cheme_2d_full_boltz_log2fc_pred_optuna_trial10_seed5ens_umap_default"", 0.1394308943089431], [""tabpfn_cheme_2d_full_boltz_log2fc_pred_seed10ens_umap_default"", 0.07032520325203252], [""tabpfn_cheme_2d_full_boltz_log2fc_pred_umap_s43_default"", 0.05569105691056911], [""tabpfn_chemprop_pretrain_optuna_trial10_embed_umap"", 0.054878048780487805], [""tabpfn_cconcat_2d_full_boltz_log2fc_pred_umap_default"", 0.04796747967479675]]"
0.94,0.5,40,1,0.2,41,23,0.4045728259605789,0.4023685458602057,0.8420776634515924,0.9773638800966595,0.3990535282803186,0.8425250499626794,0.3980439409519991,0.8438433433158593,-0.0010095873283195167,0.0013182933531799002,-0.021614324288537535,0.030179414698626346,0.05822366962473105,0.09775731438847668,0.9993498467292838,"[[""lgbm_mordred_singleconc_umap_default"", 0.22913223140495867], [""tabpfn_cconcat_2d_full_boltz_log2fc_pred_umap_default"", 0.1340909090909091], [""tabpfn_cheme_cconcat_2d_full_boltz_log2fc_pred_umap_default"", 0.11508264462809917], [""tabpfn_chemprop_pretrain_optuna_trial10_embed_umap"", 0.1140495867768595], [""tabpfn_kermt_pretrain_embed_seed5ens_umap_default"", 0.11363636363636363], [""tabpfn_kermt_pretrain_embed_umap_default"", 0.1], [""chemprop_pretrain_finetune_frozen_lowlr_umap"", 0.05], [""tabpfn_2d_full_boltz_log2fc_pred_umap_default"", 0.031818181818181815]]"
0.94,0.5,40,3,0.2,41,23,0.40461069554371315,0.40241304616058654,0.8420484303891356,0.9774237544546073,0.3990535282803186,0.8425250499626794,0.39805771039486815,0.84383269410889,-0.0009958178854504451,0.0013076441462105404,-0.021553288518023166,0.03012516610696309,0.05816759892134141,0.09763000954335865,0.9993512867345196,"[[""lgbm_mordred_singleconc_umap_default"", 0.22845528455284553], [""tabpfn_cconcat_2d_full_boltz_log2fc_pred_umap_default"", 0.133130081300813], [""tabpfn_cheme_cconcat_2d_full_boltz_log2fc_pred_umap_default"", 0.11646341463414635], [""tabpfn_chemprop_pretrain_optuna_trial10_embed_umap"", 0.11382113821138211], [""tabpfn_kermt_pretrain_embed_seed5ens_umap_default"", 0.11321138211382113], [""tabpfn_kermt_pretrain_embed_umap_default"", 0.1], [""chemprop_pretrain_finetune_frozen_lowlr_umap"", 0.05040650406504065], [""tabpfn_2d_full_boltz_log2fc_pred_umap_default"", 0.03231707317073171]]"
0.94,0.7,20,1,0.1,41,16,0.4022431585532409,0.40002524140914697,0.843801419398805,0.9751244643829277,0.3990535282803186,0.8425250499626794,0.39811706468416364,0.8435604265090767,-0.0009364635961549572,0.001035376546397293,-0.011132509769926071,0.01549224963324742,0.02995676078431444,0.0518306101697279,0.9998323009970252,"[[""lgbm_mordred_singleconc_umap_default"", 0.24421487603305786], [""tabpfn_chemprop_pretrain_optuna_trial10_embed_umap"", 0.2194214876033058], [""tabpfn_cconcat_2d_full_boltz_log2fc_pred_umap_default"", 0.18388429752066116], [""tabpfn_kermt_pretrain_embed_seed5ens_umap_default"", 0.10867768595041322], [""tabpfn_kermt_pretrain_embed_umap_default"", 0.07355371900826446], [""tabpfn_cheme_cconcat_2d_full_boltz_log2fc_pred_umap_default"", 0.05289256198347107], [""tabpfn_2d_full_boltz_log2fc_pred_umap_default"", 0.0256198347107438], [""chemprop_pretrain_finetune_frozen_lowlr_umap"", 0.025206611570247933]]"
0.94,0.7,20,3,0.1,41,16,0.402285236976236,0.400067506389031,0.8437748964132371,0.9752106404564342,0.3990535282803186,0.8425250499626794,0.3981247742418968,0.8435562098661996,-0.0009287540384217974,0.0010311599035202068,-0.011084227210116404,0.015453565905196075,0.029915572332622098,0.05170834943100466,0.9998328037684218,"[[""lgbm_mordred_singleconc_umap_default"", 0.2434959349593496], [""tabpfn_chemprop_pretrain_optuna_trial10_embed_umap"", 0.2186991869918699], [""tabpfn_cconcat_2d_full_boltz_log2fc_pred_umap_default"", 0.18170731707317073], [""tabpfn_kermt_pretrain_embed_seed5ens_umap_default"", 0.108130081300813], [""tabpfn_kermt_pretrain_embed_umap_default"", 0.07439024390243902], [""tabpfn_cheme_cconcat_2d_full_boltz_log2fc_pred_umap_default"", 0.055284552845528454], [""tabpfn_2d_full_boltz_log2fc_pred_umap_default"", 0.026422764227642278], [""chemprop_pretrain_finetune_frozen_lowlr_umap"", 0.024796747967479674]]"
0.86,0.5,20,1,0.1,25,19,0.4213599641571031,0.41679808467242596,0.8334870653865334,0.9381653245806326,0.3990535282803186,0.8425250499626794,0.39819148950227606,0.8435721578019726,-0.0008620387780425287,0.001047107839293182,-0.013609822806620289,0.022172550316511195,0.04320534612506943,0.09311674468665565,0.9995907680976047,"[[""lgbm_mordred_singleconc_umap_default"", 0.2975206611570248], [""tabpfn_boltz_raw_plus_pretrain_concat_umap_default"", 0.1140495867768595], [""chemprop_pretrain_finetune_frozen_hilr_nowup_umap"", 0.1140495867768595], [""tabpfn_unimol_v2_log2fc_seed5ens_embed_umap_default"", 0.10785123966942149], [""chemprop_pretrain_finetune_frozen_aggrlr_umap"", 0.09214876033057852], [""tabpfn_boltz_trunk_pretrain_embed_c_concat_umap_default"", 0.048347107438016526], [""tabpfn_boltz_trunk_pretrain_embed_c_h512_umap_default"", 0.04504132231404959], [""tabpfn_pooled_boltz_umap_default"", 0.03636363636363636]]"
0.86,0.5,20,3,0.1,25,19,0.4214652713447457,0.41691475376852144,0.8333736655380175,0.9382860434537178,0.3990535282803186,0.8425250499626794,0.39820789731856393,0.8435570659291769,-0.000845630961754662,0.0010320159664974904,-0.013518419593785,0.022102135470462407,0.04304648665839821,0.09285408601680079,0.9995920869235339,"[[""lgbm_mordred_singleconc_umap_default"", 0.2959349593495935], [""chemprop_pretrain_finetune_frozen_hilr_nowup_umap"", 0.11463414634146342], [""tabpfn_boltz_raw_plus_pretrain_concat_umap_default"", 0.11219512195121951], [""tabpfn_unimol_v2_log2fc_seed5ens_embed_umap_default"", 0.108130081300813], [""chemprop_pretrain_finetune_frozen_aggrlr_umap"", 0.091869918699187], [""tabpfn_boltz_trunk_pretrain_embed_c_concat_umap_default"", 0.05], [""tabpfn_boltz_trunk_pretrain_embed_c_h512_umap_default"", 0.04552845528455285], [""tabpfn_pooled_boltz_umap_default"", 0.03536585365853658]]"
