subset,metric,n,spearman_vs_lb_mae,pearson_vs_lb_mae,spearman_vs_lb_rae,spearman_vs_lb_spearman,abs_spearman_vs_lb_mae
all_matched_rows,slice_test_nn_top9__rmse,22,-0.16872646061112256,0.512224992001426,-0.16872646061112256,0.0765303444521509,0.16872646061112256
all_matched_rows,weighted_lgbm_x_potent46__rmse,22,-0.16872646061112256,0.499582537784842,-0.16872646061112256,0.0765303444521509,0.16872646061112256
all_matched_rows,slice_pec50_top50__rmse,22,-0.18094458362089352,0.5215058877230269,-0.18094458362089352,0.09980953668094204,0.18094458362089352
all_matched_rows,slice_log2fc33_pred_top9__mae,22,-0.3677073210559637,0.5371762674302416,-0.3677073210559637,0.2773133774254745,0.3677073210559637
all_matched_rows,slice_log2fc33_pred_top9__rmse,22,-0.3677073210559637,0.5051091707886946,-0.3677073210559637,0.2773133774254745,0.3677073210559637
all_matched_rows,slice_lf_mean_top9__bias,22,-0.3892344901684172,-0.6111805352474856,-0.3892344901684172,0.44725148069564996,0.3892344901684172
all_matched_rows,slice_log2fc33_pred_top30__bias,22,-0.3892344901684172,-0.6325047221127866,-0.3892344901684172,0.44725148069564996,0.3892344901684172
all_matched_rows,slice_log2fc33_pred_top50__bias,22,-0.3892344901684172,-0.6337917680433993,-0.3892344901684172,0.44725148069564996,0.3892344901684172
all_matched_rows,slice_log2fc33_pred_top19__bias,22,-0.3892344901684172,-0.6476002413220433,-0.3892344901684172,0.44725148069564996,0.3892344901684172
all_matched_rows,slice_log2fc33_pred_top9__bias,22,-0.3892344901684172,-0.6753822589922684,-0.3892344901684172,0.44725148069564996,0.3892344901684172
dedup_best_experiment,slice_pec50_top30__mae,7,0.5357142857142858,0.7142006910765295,0.5357142857142858,-0.7500000000000002,0.5357142857142858
dedup_best_experiment,slice_pec50_top19__mae,7,0.5357142857142858,0.6974363547109202,0.5357142857142858,-0.7500000000000002,0.5357142857142858
