source,gate,gamma,MAE,delta_mae_vs_raw,Spearman_R,delta_spearman_vs_raw,train_gate_mean,test_gate_mean,test_shift_mean,id55_abs_delta_mean,id55_abs_delta_p90,id55_abs_delta_max,id55_spearman,id56_minus_id55_projection,id56_minus_id55_pearson,id56_minus_id51_projection,id56_minus_id51_pearson
optuna_top500_minus_current_raw,log2fc_33_pred_hard_q80,0.25,0.3900560754924731,-0.0013879190950161768,0.8501678067957317,0.0011370779949941845,0.2,0.18128654970760233,0.00272385821185582,0.004186055980549406,0.016816177354369095,0.06719557192961201,0.9997296103829615,0.018492791751998514,0.12161822235343149,0.03659933789507099,0.20477633859913846
optuna_top500_minus_current_raw,log2fc_33_pred_soft_q60_to_q95,0.25,0.39006353730545473,-0.001380457282034564,0.8502664396424474,0.001235710841709925,0.18363335988203974,0.16366338163423075,0.002569312037775803,0.004110168949202269,0.014147004855932722,0.04836096852742955,0.999842939364462,0.019526893345696676,0.16420833277705074,0.03988407304628055,0.28647134451452927
optuna_top500_minus_current_raw,log2fc_33_pred_hard_q70,0.15,0.3900774895794876,-0.0013665050080016727,0.85022218007036,0.001191451269622501,0.3,0.2826510721247563,0.002932242677908356,0.004247099031908239,0.018565666546601637,0.04373353175970873,0.999835828526407,0.020454929084075466,0.166659300418567,0.04166330709957268,0.2888983504528988
optuna_top500_minus_current_raw,lf_slope_hard_q50,0.15,0.39008192324918367,-0.001362071338305626,0.8504499010244184,0.0014191722236809312,0.5,0.36257309941520466,-0.0015811928766820027,0.0044689258539714945,0.016481420867475907,0.054865365968446156,0.9998298731995361,0.03303917055055782,0.24442750487866172,0.05095632672501977,0.3408184862614131
optuna_top500_minus_current_raw,lf_slope_soft_q60_to_q95,0.35,0.390088990332651,-0.00135500425483831,0.8506118451569128,0.001581116356175305,0.18906194617768732,0.07014336932436233,-0.0013029806214170496,0.0019893667686874134,0.004860225767054693,0.06339973785436914,0.9998883598425377,0.005122649009281764,0.043203311987183336,0.01636354510291617,0.13844671724576305
optuna_top500_minus_current_raw,positive_delta_x_log2fc_33_pred_soft_q60_to_q95,0.35,0.3900939149385354,-0.0013500796489538947,0.8498617830531852,0.0008310542524476716,0.10693035496588701,0.12393418759613656,0.004675636690884644,0.0046756366908846415,0.017886709667232915,0.064880455396227,0.9998048963808681,0.028423495228242685,0.21049646700587699,0.04908826194453556,0.30922712169125044
optuna_top500_minus_current_raw,positive_delta_x_log2fc_33_pred_soft_q70_to_q95,0.5,0.39010380468437444,-0.0013401899031148523,0.8496974095756359,0.0006666807748983983,0.08308356464833783,0.09242748346175508,0.0046467808208785445,0.004646780820878538,0.017710924231687575,0.08391896196601945,0.9996931673379299,0.02522449195665449,0.1542068648020412,0.04338690100803461,0.22446627494170468
seed10_top500_minus_current_raw,positive_delta_x_log2fc_33_pred_hard_q60,0.25,0.3901052813462276,-0.0013387132412617242,0.8500891596879586,0.001058430887221129,0.23647342995169082,0.20662768031189083,0.005316431766995014,0.005316431766995009,0.024083598577669642,0.09798039848300988,0.9997633868637223,-0.018794185200248503,-0.08459199770723357,0.002168573453379572,0.02118574876258507
optuna_top500_minus_current_raw,positive_delta_x_lf_slope_hard_q60,0.35,0.39012257872211664,-0.0013214158653726549,0.8497332437258429,0.0007025149251054241,0.1640096618357488,0.07602339181286549,0.0015096841972690568,0.0015096841972690542,0.0,0.04933246951941772,0.9999479131112478,0.012346186220152084,0.14866295830786744,0.0156489142432002,0.16388494175581877
seed10_top500_minus_current_raw,log2fc_33_pred_hard_q60,0.25,0.3901318624451823,-0.001312132142307021,0.850409297646234,0.001378568845496475,0.4,0.3840155945419103,0.001457513971687565,0.009175349562302463,0.032082881648057976,0.09798039848300988,0.9994058005950351,-0.058571406274186145,-0.22253615020505607,-0.03521383398100081,-0.11885471046705812
optuna_top500_minus_current_raw,positive_delta_x_log2fc_33_pred_hard_q80,0.35,0.3901540425385159,-0.0012899520489734195,0.8496409282755213,0.0006101994747838013,0.11811594202898551,0.14230019493177387,0.004836939934683654,0.004836939934683649,0.018432651734951486,0.0940738007014561,0.9996388583122855,0.02893720552434665,0.15672535552567537,0.0458519269390934,0.21184342735101852
optuna_top500_minus_current_raw,positive_delta_x_log2fc_33_pred_soft_q50_to_q95,0.25,0.39015992288869766,-0.0012840716987916334,0.8499045763087884,0.0008738475080508623,0.13147440234379873,0.15409183570353915,0.004357349702268968,0.0043573497022689625,0.016516562963343875,0.0496433352785548,0.9998768936161742,0.02830826131824537,0.2548083369577917,0.04891517673507396,0.3755907579301822
