source,gate,gamma,MAE,delta_mae_vs_raw,Spearman_R,delta_spearman_vs_raw,train_gate_mean,test_gate_mean,test_shift_mean,id55_abs_delta_mean,id55_abs_delta_p90,id55_abs_delta_max,id55_spearman,id56_minus_id55_projection,id56_minus_id55_pearson,id56_minus_id51_projection,id56_minus_id51_pearson
optuna_top500_minus_current_raw,positive_delta_x_lf_slope_hard_q70,0.35,0.39056537871269026,-0.000878615874799038,0.8494977080262,0.0004669792254624605,0.11207729468599034,0.03508771929824561,0.000640529288678814,0.0006405292886788101,0.0,0.03957300154126209,0.9999800896534463,0.0039027838285067744,0.07526990005070996,0.005164401635508628,0.08574354670605609
seed10_top500_minus_current_raw,positive_delta_x_log2fc_33_pred_soft_q50_to_q95,0.35,0.3905692733463107,-0.0008747212411785998,0.8495877327216701,0.0005570039209326083,0.14020033333823262,0.11366482530094578,0.004049032810587681,0.004049032810587675,0.015619594639204244,0.08250726650600715,0.9998384950906777,-0.015603085767764917,-0.08923187043651329,-0.0025165707628856102,-0.004651046613173733
optuna_top500_minus_current_raw,potent46_x_lf_mean_hard_q60,0.35,0.3905744096938596,-0.0008695848936297046,0.8501829252196708,0.0011521964189332712,0.011443022297008519,0.1835518495175497,0.006906433684839923,0.008747973578310213,0.04030080374701056,0.1213054193834946,0.9992641171467905,0.04219206455282995,0.15087918998159133,0.11508023011099525,0.34511228751647605
optuna_top500_minus_current_raw,lf_slope_soft_q80_to_q95,0.35,0.3905772544675442,-0.0008667401199450864,0.8501087369282602,0.0010780081275226783,0.10736423783203732,0.02500847796671081,-0.00073506769589735,0.0008356336759439371,0.0,0.06339973785436914,0.9999371579686896,0.000700810184696587,0.0037514044777031672,0.006729422434705797,0.0733681113535596
optuna_top500_minus_current_raw,log2fc_33_pred_soft_q60_to_q95,0.15,0.3905793237751241,-0.000864670812365187,0.8498140881521195,0.0007833593513819626,0.18363335988203974,0.16366338163423075,0.0015415872226654818,0.0024661013695213624,0.008488202913559917,0.02901658111645755,0.9999340469770407,0.011716136007418053,0.16420833277705124,0.023930443827768332,0.28647134451452955
optuna_top500_minus_current_raw,potent46_x_positive_delta_x_lf_mean_soft_q50_to_q95,0.5,0.390580370699463,-0.0008636238880262992,0.8502627623090991,0.0012320335083616518,0.007007252050329054,0.09290320623813199,0.006541716522657161,0.006541716522657168,0.025837540831757634,0.14130917817333533,0.999562950116049,0.037885673926599236,0.15930066849824176,0.09029292448646666,0.3185871129818273
optuna_top500_minus_current_raw,lf_slope_soft_q70_to_q95,0.25,0.3905810730392961,-0.000862921548193174,0.8500378923051929,0.0010071635044553995,0.14522689761876295,0.04384547753596924,-0.000700955660967879,0.0009259593934043045,0.0010010292970807923,0.045285527038834594,0.9999566238878651,0.0009405610406066358,0.008748256410713228,0.006729309874700847,0.09100112164888059
optuna_top500_minus_current_raw,positive_delta_x_lf_slope_soft_q50_to_q95,0.35,0.39058242715702884,-0.0008615674304604526,0.8495234878334289,0.0004927590326914144,0.09102647328146897,0.03561817041682673,0.0007372410694079766,0.0007372410694079764,0.0014612529019805368,0.025616545500683152,0.9999881782317339,0.006256969843591283,0.17642576651734726,0.007975928406732022,0.19572581714243018
optuna_top500_minus_current_raw,positive_delta_x_lf_mean_soft_q80_to_q95,0.25,0.39058502690077157,-0.0008589676867177265,0.8496968949569792,0.0006661661562417098,0.07381364999354965,0.10661153659100521,0.003270117498517904,0.003270117498517902,0.011413819228983614,0.06474536565534006,0.9998786713256879,0.01780924447560135,0.15094114464590658,0.0355972172259842,0.2538043045187811
seed10_top500_minus_current_raw,potent46_x_positive_delta_x_log2fc_33_pred_hard_q50,0.5,0.39059074078323086,-0.0008532538042584359,0.8504690903981773,0.001438361597439819,0.00882463886983594,0.10959273010771602,0.005511139879798482,0.005511139879798484,0.018069871486183706,0.14185011954589832,0.9996625907342938,-0.03279812424218168,-0.12250327114446158,0.008081787077962664,0.03837731412263743
optuna_top500_minus_current_raw,potent46_x_lf_mean_soft_q50_to_q95,0.5,0.3905919589921072,-0.0008520355953821057,0.8502593154802626,0.0012285866795250788,0.007625596573051905,0.11140156804898345,0.005693458800519491,0.007389974244794834,0.027064894409760676,0.14130917817333533,0.9994663316039777,0.03485979679605702,0.136631049427349,0.09559155274828786,0.3141982151693988
optuna_top500_minus_current_raw,potent46_x_positive_delta_x_lf_mean_hard_q80,0.5,0.390593232480088,-0.000850762107401315,0.850390135330965,0.0013594065302274805,0.006831645772273696,0.09295636286232395,0.00638258036774902,0.0063825803677490245,0.013770025952247703,0.17329345626213577,0.9994473101121808,0.0317947029744932,0.11326718512000739,0.08263755751388908,0.24405420499983213
optuna_top500_minus_current_raw,potent46_x_lf_mean_hard_q80,0.5,0.39060029226913545,-0.000843702318353845,0.8503935741268123,0.0013628453260747797,0.0074834362791366665,0.10975724309296682,0.00554866523611437,0.0072164954993836706,0.018358157558252947,0.17329345626213577,0.999328114689285,0.026646145301553213,0.08942083104607218,0.08687066669296666,0.239441090296768
seed10_top500_minus_current_raw,potent46_x_positive_delta_x_lf_mean_hard_q70,0.5,0.3906004755849584,-0.0008435190025308792,0.8504191633408021,0.0013884345400646536,0.008361714626328868,0.08857024044307,0.004597122409365001,0.004597122409364999,0.009920466781963823,0.14185011954589832,0.9997456097685851,-0.02696850402887525,-0.10574593346080588,0.010610255131387657,0.0486022660761778
seed10_top500_minus_current_raw,potent46_x_positive_delta_x_lf_mean_hard_q50,0.35,0.39060189125901595,-0.0008421033284733426,0.8501840016402258,0.0011532728394882952,0.011078786425526272,0.1265635026660877,0.004705014474143866,0.00470501447414387,0.02120361517648881,0.09929508368212847,0.9997593870173165,-0.027926805387714082,-0.13334910025730706,0.00924892370720268,0.05293504796541798
seed10_top500_minus_current_raw,positive_delta_x_lf_mean_hard_q80,0.25,0.390603245926423,-0.0008407486610663151,0.8498698618727205,0.0008391330719830226,0.1391304347826087,0.14814814814814814,0.004196762513555322,0.004196762513555319,0.01922029551456338,0.09798039848300988,0.9998280954900222,-0.012127945276646554,-0.05551976581970375,0.0050058824618231185,0.03439805920347919
seed10_top500_minus_current_raw,potent46_x_log2fc_33_pred_hard_q50,0.5,0.3906130120869012,-0.0008309825005881066,0.8504618320427935,0.0014311032420559755,0.009913512422477608,0.18955106291400498,0.0014669440457507068,0.00955533571384626,0.03927018698543723,0.17062486089805873,0.9990780798461785,-0.08776004883530689,-0.2468726002205525,-0.025729684855076398,-0.06356718479352816
optuna_top500_minus_current_raw,positive_delta_x_lf_slope_soft_q60_to_q95,0.5,0.3906161896521118,-0.0008278049353774852,0.8494751521534967,0.0004444233527591823,0.06583072956976882,0.018305814023958925,0.000490275819478831,0.0004902758194788331,0.0,0.03177688056224248,0.9999899559412475,0.0033750522452817046,0.09721798011891845,0.004385766572500011,0.10926106471835753
seed10_top500_minus_current_raw,potent46_x_lf_mean_hard_q50,0.35,0.3906163506772612,-0.0008276439102281041,0.8501785660969322,0.0011478372961947203,0.01216765997816794,0.2089988121543759,0.0018885919477262853,0.007521437000561446,0.029768255398261098,0.11048554612621331,0.9994377993662822,-0.06674938248926103,-0.255672578459085,-0.018452833561080184,-0.06123645219105524
seed10_top500_minus_current_raw,log2fc_33_pred_soft_q60_to_q95,0.5,0.3906164882770465,-0.000827506310442816,0.8497994961849263,0.0007687673841888509,0.18363335988203974,0.16366338163423075,0.0012274686218409635,0.00796555018026609,0.02859691297855882,0.13523360765923798,0.999318159516008,-0.04946938135641299,-0.1795210013790127,-0.026244353774691278,-0.08440420125659949
seed10_top500_minus_current_raw,potent46_x_lf_mean_hard_q70,0.5,0.3906227468886288,-0.0008212476988604944,0.8504118561955786,0.0013811273948410863,0.009450588178970537,0.1493411500221191,0.0018069189886020895,0.007387325830127909,0.030213203459313578,0.15783649446601977,0.9993422474799192,-0.0636838851579852,-0.2048050641885794,-0.015234973144921579,-0.042140976031100126
optuna_top500_minus_current_raw,log2fc_33_pred_soft_q80_to_q95,0.25,0.3906280156268436,-0.0008159789606456691,0.8497474233892945,0.0007166945885570541,0.11084434059825235,0.08367605851798653,0.0009390604047063274,0.0020153164111632762,0.004953030853690345,0.045285527038834594,0.9999008038091339,0.006475977714206064,0.07146231372182132,0.016146227326927082,0.15073645838582633
optuna_top500_minus_current_raw,lf_slope_hard_q90,0.5,0.3906354997592627,-0.0008084948282265914,0.8502326960988238,0.0012019672980863039,0.1,0.023391812865497075,-0.0009981420895077498,0.001013590595819372,0.0,0.09057105407766919,0.9998605386886478,0.0006618691457386077,0.0009186532881187354,0.008243170674198799,0.059593144640528804
seed10_top500_minus_current_raw,lf_mean_hard_q80,0.25,0.39064114806124406,-0.0008028465262452378,0.8500348463647972,0.0010041175640597144,0.2,0.24171539961013644,0.0021814724771475526,0.00621205254996309,0.025883481798543256,0.09798039848300988,0.9996313919323278,-0.0324913236486245,-0.1438512395931899,-0.010513478403643665,-0.03928725432404175
optuna_top500_minus_current_raw,positive_delta_x_log2fc_33_pred_soft_q50_to_q95,0.15,0.3906441405194498,-0.0007998540680395072,0.8495831047051873,0.0005523759044497867,0.13147440234379873,0.15409183570353915,0.002614409821361381,0.002614409821361376,0.009909937778006217,0.029786001167132703,0.9999472020274424,0.016984956790947178,0.25480833695779087,0.029349106041044286,0.3755907579301809
seed10_top500_minus_current_raw,positive_delta_x_lf_mean_hard_q70,0.15,0.3906473603478368,-0.0007966342396524828,0.8498025122764253,0.0007717834756878483,0.1961352657004831,0.19883040935672514,0.0032336449780133946,0.0032336449780133855,0.015171993266505094,0.05878823908980557,0.9999170698511846,-0.009137354042277503,-0.06375250336736836,0.004262920608864172,0.043757788724778174
seed10_top500_minus_current_raw,positive_delta_x_log2fc_33_pred_soft_q60_to_q95,0.5,0.3906524465954179,-0.000791547992071373,0.849423492422626,0.00039276362188855884,0.11713768868912709,0.09150233549479343,0.0045965094010535215,0.004596509401053523,0.016063442146613663,0.11556092409697438,0.9997544983161538,-0.017861305997970454,-0.07934302785599175,-0.004467270468062214,-0.011540193820039754
optuna_top500_minus_current_raw,positive_delta_x_lf_slope_hard_q80,0.35,0.39065702618473575,-0.0007869684027535517,0.8493526619207085,0.00032193311997097407,0.06859903381642513,0.011695906432748537,0.0002811521957077155,0.0002811521957077139,0.0,0.03957300154126209,0.9999906670250531,0.0012592040034582702,0.033810926858770934,0.0018553555369558966,0.04209925999079424
seed10_top500_minus_current_raw,positive_delta_x_lf_mean_soft_q60_to_q95,0.25,0.39065946806470875,-0.0007845265227805487,0.8498001237727788,0.0007693949720413151,0.12552886245551637,0.1299694797493038,0.003492602867041226,0.003492602867041228,0.012664221542185859,0.05372135460463934,0.999898226130339,-0.010929270358855521,-0.07049487950722717,0.003288658547908683,0.03347690022692791
seed10_top500_minus_current_raw,positive_delta_x_lf_mean_soft_q70_to_q95,0.35,0.39066406416205074,-0.0007799304254385575,0.8498073477131456,0.0007766189124081002,0.10428416403872905,0.10922633752217142,0.004078868800956063,0.004078868800956055,0.014053025823766597,0.0717445201918494,0.9998447170739757,-0.012858371352757886,-0.06448418430377584,0.0035153204502696702,0.028582652110928492
optuna_top500_minus_current_raw,potent46_x_positive_delta_x_lf_mean_soft_q60_to_q95,0.5,0.390666116247081,-0.0007778783404083223,0.8501859245687289,0.0011551957679913905,0.006262952407755431,0.08057019501695524,0.005631926224684505,0.005631926224684506,0.019061755082668705,0.13545499699747499,0.9996257921473595,0.03226748251712964,0.14575826226742722,0.07722812753029387,0.29251644358902656
optuna_top500_minus_current_raw,lf_slope_soft_q50_to_q95,0.15,0.390667972247064,-0.0007760223404252864,0.8499007428817759,0.0008700140810383727,0.24059961908139088,0.11171089363585965,-0.0007107332595217019,0.0013426541761571004,0.003790674200955558,0.027171316223300934,0.9999639124968713,0.006086000449584096,0.10935199338155015,0.012738297661723477,0.21307689986866107
optuna_top500_minus_current_raw,potent46_x_lf_mean_soft_q60_to_q95,0.5,0.39067567062538266,-0.0007683239621066318,0.8501846354853541,0.001153906684616568,0.006830084499264937,0.09598557353867851,0.004909662380509068,0.006354190068859942,0.02153939623235317,0.13545499699747499,0.9995609946355839,0.028900408130949854,0.1221376763568905,0.08124336799323581,0.2870803868081855
seed10_top500_minus_current_raw,potent46_x_positive_delta_x_lf_mean_hard_q60,0.35,0.3906760053097882,-0.0007679892777011088,0.8501832225248295,0.0011524937240919852,0.010354148744366852,0.11678083926950938,0.004411850922481323,0.004411850922481327,0.018145494826213786,0.09929508368212847,0.9997752086319887,-0.024618885685923266,-0.11841915821327866,0.012243986656393044,0.06734838962640546
seed10_top500_minus_current_raw,lf_mean_soft_q60_to_q95,0.25,0.3906825165279693,-0.0007614780595199822,0.8499416296130853,0.0009109008123477924,0.1847888123605944,0.21218129854465353,0.0017245919263495025,0.005260613807732953,0.018697881474926174,0.06256813000690364,0.9997813417298111,-0.029555487433409244,-0.1781672088643115,-0.011934357943433302,-0.06220689789865818
seed10_top500_minus_current_raw,lf_mean_soft_q70_to_q95,0.35,0.39068505984755153,-0.0007589347399377666,0.8499867676559621,0.0009560388552246613,0.14902497605799306,0.17323501304644756,0.002147024052801099,0.00601071354911102,0.021818620113758062,0.08260177210134234,0.9996770790668306,-0.03226137018881672,-0.15262024156858375,-0.01061398695000238,-0.042470075272243
seed10_top500_minus_current_raw,potent46_x_lf_mean_hard_q60,0.35,0.3906904647280334,-0.0007535298594558704,0.8501777899410582,0.0011470611403207043,0.011443022297008519,0.1835518495175497,0.0023821261894330877,0.00644157565552956,0.02748913088980558,0.11048554612621331,0.9995292625207639,-0.050163168504870924,-0.20623889271626245,-0.005255605951505405,-0.01594723205288895
optuna_top500_minus_current_raw,positive_delta_x_log2fc_33_pred_soft_q70_to_q95,0.25,0.3906972788689887,-0.0007467157185006013,0.8494002507863169,0.00036952198557937965,0.08308356464833783,0.09242748346175508,0.0023233904104392722,0.002323390410439272,0.008855462115844231,0.04195948098300928,0.9999186697897469,0.012612245978327274,0.1542068648020414,0.02169345050401736,0.2244662749417049
seed10_top500_minus_current_raw,log2fc_33_pred_soft_q50_to_q95,0.25,0.3907020533450591,-0.0007419412424302108,0.8497734638881628,0.0007427350874252836,0.22595872019580202,0.20627987922671573,0.0007416702039562728,0.00504266238259755,0.016489005953614647,0.06940539936110035,0.9997664978553713,-0.03169402086812777,-0.20692723141517347,-0.017602367476336107,-0.10197546968005824
seed10_top500_minus_current_raw,potent46_x_positive_delta_x_lf_mean_soft_q50_to_q95,0.5,0.3907093049490084,-0.0007346896384808899,0.8502726551467152,0.0012419263459777508,0.006742053069316672,0.0683696393604452,0.0035553122118497774,0.0035553122118497787,0.011162919439872188,0.08611273192790136,0.9998630274819671,-0.019804323461712004,-0.10811058261895334,0.00931897004633673,0.05864289088970067
optuna_top500_minus_current_raw,positive_delta_x_lf_mean_soft_q70_to_q95,0.15,0.39071375496907806,-0.0007302396184112325,0.8496097398989311,0.0005790110981935825,0.0985626814697416,0.1462940277109325,0.0027473524164902973,0.002747352416490298,0.010774955593863034,0.03884721939320368,0.9999379579379708,0.016305623222518602,0.20154360396999219,0.031050969377960303,0.3248963420830351
seed10_top500_minus_current_raw,lf_mean_hard_q70,0.15,0.3907141388580769,-0.0007298557294124208,0.849883928313303,0.0008531995125654612,0.3,0.34502923976608185,0.0013719355067563657,0.005095354449270422,0.01862326614757244,0.05878823908980557,0.9997995632523269,-0.030909101776778414,-0.20073173222123245,-0.015955453425938928,-0.0912611290406916
seed10_top500_minus_current_raw,log2fc_33_pred_hard_q70,0.15,0.39072074898504633,-0.0007232456024429679,0.8496643265973992,0.0006335977966617223,0.3,0.2826510721247563,0.0008362423270311635,0.00417419898634531,0.016829886678640982,0.05878823908980557,0.9998216957357727,-0.026978596943848316,-0.19459834623507,-0.015793586781401105,-0.10103914589699647
optuna_top500_minus_current_raw,potent46_x_positive_delta_x_lf_mean_hard_q70,0.35,0.390723976771951,-0.0007200178155383208,0.8500885124827009,0.001057783681963409,0.008793990788650457,0.12528164402579853,0.00633207075131034,0.006332070751310339,0.021011508388166105,0.1213054193834946,0.9995170852105948,0.04260947217179215,0.17695440284182715,0.09202919226861382,0.324177698699082
seed10_top500_minus_current_raw,log2fc_33_pred_soft_q60_to_q95,0.35,0.39072659687717987,-0.0007173977103094309,0.8496861824162317,0.0006554536154942392,0.18363335988203974,0.16366338163423075,0.0008592280352886746,0.005575885126186251,0.020017839084991173,0.09466352536146694,0.9996614352231098,-0.0346285669494891,-0.1795210013790128,-0.018371047642283943,-0.08440420125659975
optuna_top500_minus_current_raw,lf_slope_hard_q80,0.15,0.3907274560935462,-0.0007165384939430974,0.8497975256503923,0.0007667968496548605,0.2,0.06042884990253411,-0.0005409221100323626,0.0007819097063532588,0.0,0.03260094862135876,0.9999648013516284,0.0016105788922696903,0.024290516623140624,0.005754761647375007,0.09132837675967108
optuna_top500_minus_current_raw,potent46_x_lf_mean_hard_q70,0.35,0.39072788706641254,-0.0007161075210767587,0.8500910619843631,0.0010603331836256391,0.009450588178970537,0.1493411500221191,0.005615071535801203,0.007049069966819475,0.031061788084142214,0.1213054193834946,0.9994225110644642,0.039510055792586325,0.15498410124725265,0.09596551462603681,0.3189918479706622
optuna_top500_minus_current_raw,potent46_x_positive_delta_x_log2fc_33_pred_hard_q60,0.5,0.390728152245812,-0.0007158423416773196,0.8497864324305138,0.0007557036297762831,0.007235663504031066,0.12697919469371705,0.008734661111928778,0.008734661111928787,0.03001644055452321,0.17329345626213577,0.999166432009011,0.05965971358082168,0.18142404565646197,0.12373474047632137,0.3197577141369915
seed10_top500_minus_current_raw,potent46_x_lf_mean_soft_q50_to_q95,0.5,0.39072970133726864,-0.0007142932502206545,0.8502685706676503,0.001237841866912781,0.007625596573051905,0.11140156804898345,0.0015290331369972668,0.005581591286702286,0.018110847443244187,0.13019548020132632,0.9996154814321799,-0.04464476155498552,-0.19758791598221626,-0.0063132488136787394,-0.022765946422096034
optuna_top500_minus_current_raw,potent46_x_positive_delta_x_log2fc_33_pred_hard_q50,0.35,0.39073103505140355,-0.0007129595360857444,0.8501016131043062,0.0010708843035687199,0.008906283896112645,0.14552340424184276,0.007066264427284283,0.007066264427284286,0.03020899707169408,0.1213054193834946,0.9994441991205316,0.048480087324679386,0.19443362502190875,0.10216645201975683,0.34811229046737313
optuna_top500_minus_current_raw,positive_delta_x_lf_mean_hard_q90,0.25,0.3907403111352532,-0.0007036834522360924,0.8495182694345175,0.00048754063377998147,0.0640096618357488,0.09161793372319688,0.0027752490896638805,0.0027752490896638797,0.0,0.08664672813106833,0.999828451031925,0.015459108915065106,0.11351505583384523,0.031114627001956843,0.19238604811248544
optuna_top500_minus_current_raw,log2fc_33_pred_hard_q90,0.25,0.3907417951834654,-0.0007021994040238844,0.8496326437269044,0.0006019149261669021,0.1,0.0682261208576998,0.0004180199224531094,0.0016948070872366966,0.0,0.05433491436893245,0.9998849821944618,0.0019241964491424272,0.019826897413825362,0.011052319176671406,0.09210618810768718
optuna_top500_minus_current_raw,potent46_x_log2fc_33_pred_hard_q50,0.35,0.3907430797218791,-0.0007009148656101916,0.8500948176182168,0.001064088817479325,0.009913512422477608,0.18955106291400498,0.005688616603572365,0.008443912250996204,0.03589633205853975,0.1213054193834946,0.9992682058786723,0.04479913303309306,0.16148687451079505,0.11167520729890833,0.3427117988786979
seed10_top500_minus_current_raw,lf_slope_hard_q70,0.35,0.39074433796900554,-0.0006996566184837572,0.8500502718180398,0.0010195430173023379,0.3,0.1286549707602339,-0.003203015195045333,0.004859114754338651,0.015278393730097055,0.11943740262864111,0.9994774422884386,-0.0390830824643966,-0.16963832420043684,-0.02344285558674171,-0.09188802109581319
optuna_top500_minus_current_raw,positive_delta_x_lf_slope_hard_q70,0.25,0.3907454779727839,-0.0006985166147053801,0.8494047279517178,0.0003739991509803531,0.11207729468599034,0.03508771929824561,0.0004575209204848671,0.00045752092048486926,0.0,0.028266429672330062,0.9999901337121989,0.002787702734647723,0.07526990005071003,0.003688858311077626,0.0857435467060561
optuna_top500_minus_current_raw,potent46_x_positive_delta_x_lf_mean_soft_q70_to_q95,0.5,0.39074729968318533,-0.0006966949043039627,0.850100153975233,0.0010694251744954864,0.005535374251567471,0.06824477486025858,0.004668449528362138,0.004668449528362138,0.012564796312864779,0.12949073131067923,0.999686056499875,0.025538790015888782,0.12568600885192915,0.06274790696688806,0.25801567477873666
optuna_top500_minus_current_raw,potent46_x_log2fc_33_pred_hard_q60,0.5,0.39075085281530336,-0.0006931417721859345,0.8497702936478285,0.0007395648470910343,0.008133806788070954,0.15537790166666549,0.007470379345806307,0.009998942878051257,0.043735416451833105,0.17329345626213577,0.9989627064987373,0.05790480285883534,0.1624355864690915,0.13362720305537557,0.3194572492923846
seed10_top500_minus_current_raw,potent46_x_positive_delta_x_lf_mean_hard_q80,0.5,0.39075186761944825,-0.0006921269680410513,0.8503409962675531,0.0013102674668156178,0.006394562726494998,0.06743043720695077,0.0035830731369106998,0.0035830731369107006,0.0,0.10560370626213533,0.999813429386534,-0.019544854928994475,-0.086529525362533,0.009411208901309056,0.048129411614790465
optuna_top500_minus_current_raw,potent46_x_lf_mean_soft_q70_to_q95,0.5,0.3907554098127447,-0.0006885847747445939,0.8501004679382749,0.0010697391375373844,0.0060524810949423545,0.08124386013212007,0.004041210106405861,0.005295688950318414,0.01580175072234074,0.12949073131067923,0.9996312141613763,0.022177608550374612,0.10241914281276703,0.06599175105780009,0.2533151560364298
optuna_top500_minus_current_raw,lf_slope_hard_q90,0.35,0.39075571220891964,-0.0006882823785696601,0.8499572329758996,0.0009265041751621572,0.1,0.023391812865497075,-0.0006986994626554247,0.0007095134170735622,0.0,0.06339973785436914,0.9999278249937427,0.00046330840201704124,0.0009186532881188933,0.005770219471939201,0.05959314464052894
seed10_top500_minus_current_raw,positive_delta_x_log2fc_33_pred_hard_q70,0.15,0.3907565154824397,-0.000687479105049571,0.8494698184177716,0.0004390896170340941,0.18671497584541064,0.15789473684210525,0.0025052206566882375,0.0025052206566882314,0.011960192354854552,0.05878823908980557,0.9999295138177806,-0.01033618429167953,-0.08836700715438112,-0.0018064767119286681,-0.006452425357745923
seed10_top500_minus_current_raw,positive_delta_x_log2fc_33_pred_soft_q50_to_q95,0.25,0.3907599241577295,-0.0006840704297598199,0.8494693048983661,0.00043857609762865124,0.14020033333823262,0.11366482530094578,0.0028921662932769156,0.0028921662932769082,0.01115685331371719,0.05893376179000498,0.9999008926946096,-0.01114506126268919,-0.08923187043651312,-0.001797550544918215,-0.004651046613173068
optuna_top500_minus_current_raw,log2fc_33_pred_soft_q70_to_q95,0.15,0.39076266003890753,-0.000681334548581769,0.8496049124952001,0.0005741836944626044,0.14449642906902613,0.12154233047500228,0.0010189099270474528,0.0017691585654796762,0.006080648741481021,0.028161338612120446,0.9999499574771885,0.006711816881708687,0.10838526471653756,0.015217935961796731,0.20794122109134114
optuna_top500_minus_current_raw,potent46_x_positive_delta_x_lf_mean_hard_q50,0.25,0.3907648220779655,-0.0006791725095238177,0.8498903623148775,0.0008596335141399791,0.011269516694128052,0.1654383369067906,0.00588888765554679,0.005888887655546796,0.02536692986111131,0.08664672813106833,0.9996737903042302,0.036608307075511805,0.1925066569872609,0.08335854005145549,0.36976770352311267
optuna_top500_minus_current_raw,positive_delta_x_log2fc_33_pred_soft_q80_to_q95,0.35,0.39076619513283045,-0.0006777994546588451,0.8493393441547211,0.00030861535398363227,0.06161319151271021,0.06199414492838451,0.002068063771108722,0.002068063771108717,0.004076517767261479,0.05874327337621299,0.9998800934932989,0.011142765283063533,0.1149256067828419,0.018254487581060765,0.1596259173449299
optuna_top500_minus_current_raw,lf_slope_soft_q80_to_q95,0.25,0.39076707297599317,-0.0006769216114961285,0.849859284286192,0.000828555485454463,0.10736423783203732,0.02500847796671081,-0.0005250483542123928,0.0005968811971028151,0.0,0.045285527038834594,0.9999674679158989,0.0005005787033547375,0.003751404477703761,0.004806730310504178,0.07336811135356018
seed10_top500_minus_current_raw,lf_slope_hard_q80,0.35,0.3907671712595897,-0.0006768233278995894,0.8496335241425226,0.0006027953417850895,0.2,0.06042884990253411,-0.00168031610274608,0.002148012883419445,0.0,0.09405743150728174,0.9997655201151388,-0.011154557673166001,-0.08117632879162252,-0.0025767638963212023,-0.01974931425307789
optuna_top500_minus_current_raw,lf_mean_soft_q80_to_q95,0.15,0.39077064659235483,-0.0006733479951344656,0.8496367351397074,0.0006060063389699,0.11267173875733394,0.12744306455745563,0.001682166153054799,0.002241974845166686,0.008668890125324154,0.03884721939320368,0.99994106892962,0.010100177544911196,0.12990412174575905,0.02298399203005452,0.24890537421062667
seed10_top500_minus_current_raw,potent46_x_lf_mean_hard_q80,0.5,0.3907741389231186,-0.0006698556643707221,0.8503336948722587,0.0013029660715212499,0.0074834362791366665,0.10975724309296682,0.0015450680043926149,0.005621078269428788,0.016198522040618536,0.15783649446601977,0.9994897084840833,-0.042691824979772905,-0.15585972625760125,-0.002281187922673544,-0.005378880803333162
optuna_top500_minus_current_raw,potent46_x_lf_mean_hard_q50,0.25,0.3907742882055045,-0.0006697063819847693,0.8498816718043528,0.0008509430036153232,0.01216765997816794,0.2089988121543759,0.004972573887487175,0.006805201423606416,0.029688744369856225,0.08664672813106833,0.9995763718228777,0.036299093416499145,0.17402338530542175,0.09109249347368348,0.37043686643680884
optuna_top500_minus_current_raw,positive_delta_x_lf_slope_soft_q50_to_q95,0.25,0.39078201815122626,-0.0006619764362630343,0.8493795096081567,0.00034878080741918005,0.09102647328146897,0.03561817041682673,0.0005266007638628404,0.0005266007638628371,0.0010437520728432406,0.018297532500487712,0.9999921780781397,0.004469264173993731,0.1764257665173458,0.005697091719094243,0.19572581714242843
optuna_top500_minus_current_raw,positive_delta_x_lf_slope_hard_q60,0.15,0.39078722024892365,-0.0006567743385656466,0.8493819222107709,0.0003511934100334235,0.1640096618357488,0.07602339181286549,0.0006470075131153102,0.0006470075131153104,0.0,0.0211424869368928,0.9999880004607825,0.005291222665779473,0.14866295830786716,0.006706677532800102,0.1638849417558186
seed10_top500_minus_current_raw,potent46_x_positive_delta_x_lf_mean_soft_q60_to_q95,0.5,0.3907892671390312,-0.0006547274484580701,0.8501961240128598,0.0011653952121223332,0.005984123188374864,0.058612026309577396,0.003008620547984419,0.0030086205479844174,0.006523852654519763,0.08377796159473494,0.9998856043927915,-0.01652735881304827,-0.09708776295205392,0.008229251788292473,0.055485742120144295
optuna_top500_minus_current_raw,positive_delta_x_lf_slope_soft_q60_to_q95,0.35,0.3907901449639155,-0.0006538496235737878,0.8493670134055717,0.00033628460483425826,0.06583072956976882,0.018305814023958925,0.0003431930736351817,0.0003431930736351818,0.0,0.022243816393570093,0.9999945779859833,0.002362536571697182,0.09721798011891666,0.003070036600749998,0.10926106471835578
seed10_top500_minus_current_raw,positive_delta_x_lf_mean_soft_q80_to_q95,0.5,0.39079164936082134,-0.0006523452266679608,0.849711989112835,0.0006812603120974758,0.08104110602187452,0.08320493281621837,0.0043484508462533185,0.00434845084625332,0.01345673455831005,0.09787447014563178,0.9997760974867457,-0.01542066560407818,-0.06388713103381248,0.001309399986929294,0.013906313126437388
optuna_top500_minus_current_raw,lf_slope_soft_q60_to_q95,0.15,0.39079182024210984,-0.0006521743453794526,0.8497820884436181,0.0007513596428806446,0.18906194617768732,0.07014336932436233,-0.0005584202663215928,0.0008525857580088954,0.0020829539001661957,0.027171316223300934,0.9999758231506134,0.0021954210039779945,0.04320331198718543,0.0070129479012499074,0.1384467172457653
seed10_top500_minus_current_raw,positive_delta_x_log2fc_33_pred_soft_q60_to_q95,0.35,0.3907943411961647,-0.0006496533913246116,0.8493499266456009,0.00031919784486345026,0.11713768868912709,0.09150233549479343,0.0032175565807374636,0.003217556580737454,0.01124440950262944,0.08089264686788233,0.999864716306005,-0.012502914198579296,-0.07934302785599172,-0.003127089327643581,-0.011540193820040004
