feature,family,selected_folds,gain_mean,gain_std,gain_nonzero_folds,gain_share_pct
mordred__ATS8s,mordred,3,9.810567907914447,5.513296996776904,5,0.02297228864154009
chemeleon_021,chemeleon,4,9.805921842497265,3.6277393613660007,5,0.022961409479720633
chemeleon_271,chemeleon,3,9.789615336513089,4.8468134243786976,5,0.022923226393306108
mordred__GATS3c,mordred,3,9.750619429303333,5.308890326007821,5,0.022831914122225596
chemeleon_084,chemeleon,3,9.737616108037765,5.835314613035979,5,0.022801465726962938
mordred__GATS4s,mordred,4,9.718872136741629,3.2499891552824396,5,0.022757575105854633
mordred__ATSC5i,mordred,3,9.711189505092625,5.246333977282451,5,0.022739585563004094
mordred__MDEC-33,mordred,3,9.710233676862845,5.622143501454288,5,0.02273734740898566
chemeleon_098,chemeleon,3,9.668851763039493,4.630466596590252,5,0.022640448098179965
chemeleon_087,chemeleon,3,9.665450432667422,6.300022511772527,5,0.022632483590538217
mordred__VSA_EState4,mordred,4,9.650649968161451,3.4898942897572747,5,0.02259782702979154
chemeleon_061,chemeleon,3,9.599190799912321,4.680192074876653,5,0.022477330960922897
boltz_tier0__confidence_score,boltz_tier0,3,9.589268634995824,5.3243241514743485,5,0.02245409735828641
chemeleon_103,chemeleon,3,9.585830214851375,4.005583086589389,5,0.022446046001752255
mordred__GATS5p,mordred,2,9.578639040578855,7.720416171376425,5,0.02242920724862292
mordred__ATSC1dv,mordred,3,9.546887886357581,4.476347055408968,5,0.022354859189843906
mordred__GGI6,mordred,3,9.522322789163445,6.086080476450658,5,0.022297337901723984
mordred__RPCG,mordred,4,9.511492089333114,2.321716657962099,5,0.022271976886436427
mordred__EState_VSA4,mordred,3,9.4846700361315,6.2075043320480745,5,0.02220917074168622
mordred__BIC5,mordred,3,9.47593341487809,6.232014715804185,5,0.022188713191514914
mordred__AMID_O,mordred,4,9.475325890514796,4.491434753705098,5,0.022187290620960247
chemeleon_279,chemeleon,3,9.474768001562188,5.765581778949717,5,0.02218598427598924
mordred__MPC9,mordred,3,9.462573167210213,7.195984419939441,5,0.022157429022379167
chemeleon_011,chemeleon,3,9.442034972569672,5.473754527940423,5,0.022109337072974484
chemeleon_292,chemeleon,2,9.420455696959106,7.910848483287241,5,0.02205880734292681
chemeleon_035,chemeleon,2,9.404513396034599,6.345382372589593,5,0.022021477073987678
mordred__PEOE_VSA7,mordred,4,9.394844693472987,3.9710097078199182,5,0.021998836975257473
chemeleon_096,chemeleon,2,9.390947834447434,6.309401522274181,5,0.02198971214464923
mordred__GATS8i,mordred,3,9.39013176400913,4.533109998130896,5,0.021987801245521216
rdkit__BCUT2D_MWLOW,rdkit_full,2,9.385083414858673,5.809502233496863,5,0.021975980101736667
mordred__GATS6se,mordred,4,9.356677364253846,3.4977173610058316,5,0.02190946489081459
chemeleon_170,chemeleon,4,9.34457638227832,1.8639807909920358,5,0.02188112940061696
mordred__AXp-3d,mordred,4,9.300141760187397,3.367434600856358,5,0.021777081910814976
mordred__EState_VSA8,mordred,3,9.29143358920992,4.748153097850408,5,0.021756690979412
mordred__SM1_Dzi,mordred,2,9.290450648502155,10.680000947621428,5,0.021754389339194206
mordred__ATSC4p,mordred,3,9.286428909969255,6.643087153138223,5,0.021744972092477624
chemeleon_252,chemeleon,2,9.28486521361774,5.800620283221738,5,0.021741310562964564
mordred__MATS1s,mordred,2,9.281581988406833,10.164025303334013,5,0.02173362260871685
chemeleon_139,chemeleon,4,9.269694730497212,2.321253312027714,5,0.02170578757180365
mordred__SMR_VSA4,mordred,1,9.269165803643592,12.967630631724898,5,0.021704549044078682
mordred__AATS5i,mordred,3,9.21859295430877,6.21409427083025,5,0.021586128367187245
mordred__Mp,mordred,2,9.205964544682502,8.147023690574043,5,0.02155655785977715
mordred__ATSC7v,mordred,3,9.182576618444,3.624565716686128,5,0.021501793018707704
mordred__PEOE_VSA8,mordred,3,9.169276167276257,5.74636452201268,5,0.021470648868220595
chemeleon_086,chemeleon,3,9.16033812346286,3.7063248465900682,5,0.021449719669799125
chemeleon_128,chemeleon,4,9.157640019161772,4.838489781963923,5,0.021443401826492663
mordred__MINaaNH,mordred,3,9.152570872448269,4.502864643105845,5,0.021431531983425275
mordred__Xpc-6d,mordred,3,9.147803427709732,6.940829908304337,5,0.02142036860148406
mordred__ATSC4dv,mordred,3,9.147609058306989,5.6248074248653435,5,0.021419913468808276
chemeleon_226,chemeleon,3,9.133181816097931,7.423536397974341,5,0.021386130840173646
chemeleon_183,chemeleon,4,9.127632886017091,2.5901722862064656,5,0.021373137543081646
mordred__EState_VSA3,mordred,3,9.11060836354227,5.185310666649434,5,0.021333273159291948
mordred__GGI8,mordred,2,9.029606306153436,6.005899862555451,5,0.02114359987428327
mordred__GATS1s,mordred,3,9.02148860318557,5.427886526244003,5,0.021124591574515662
mordred__SlogP_VSA8,mordred,2,9.02077384552249,6.449722988323502,5,0.02112291790796555
chemeleon_155,chemeleon,4,9.013541805859495,1.8347969693081365,5,0.021105983465009262
mordred__JGI9,mordred,4,8.941430179038434,2.9455241145850346,5,0.020937127887911834
mordred__GATS6i,mordred,2,8.912412606288854,7.010623179755429,5,0.02086918074528592
mordred__ETA_shape_p,mordred,2,8.882360530369624,7.023695129359945,5,0.02079881122450241
mordred__PEOE_VSA6,mordred,3,8.877714539045702,6.455903305459338,5,0.020787932236178693
mordred__VE2_A,mordred,2,8.86860551146674,5.143246031843163,5,0.020766602664562473
chemeleon_249,chemeleon,3,8.822897826060217,5.615035118962641,5,0.02065957418750068
mordred__GATS2dv,mordred,4,8.804446723326691,3.0796093270433493,5,0.020616369343323688
mordred__AATS3v,mordred,2,8.8034979256714,8.8304135129527,5,0.020614147652000172
chemeleon_184,chemeleon,2,8.770775260539812,7.278739572186076,5,0.02053752471685726
mordred__ATSC3Z,mordred,3,8.742466355084616,3.972950778712299,5,0.02047123697965927
chemeleon_256,chemeleon,2,8.733910057309913,5.126707536353543,5,0.02045120167242442
mordred__ATSC5s,mordred,3,8.7310375348643,3.7392530631044747,5,0.02044447541402946
mordred__IC3,mordred,3,8.72902290161801,4.791553091786409,5,0.020439757976988607
mordred__MATS1c,mordred,3,8.720455226425837,4.057118323033463,5,0.02041969602855209
boltz_tier1__plddt_res247,boltz_tier1_conf,3,8.715008093012148,6.375868783799611,5,0.020406941097112566
mordred__AATS8i,mordred,3,8.69876870238877,1.9724833441088947,5,0.02036891516708847
chemeleon_270,chemeleon,4,8.661069972593031,2.4523090910319576,5,0.020280640348503454
chemeleon_013,chemeleon,2,8.621031866722115,3.58229981389968,5,0.02018688767961002
mordred__Xpc-4dv,mordred,3,8.603488652252418,4.515830514901116,5,0.02014580873389749
mordred__MATS5i,mordred,3,8.597694990284072,3.222616722672828,5,0.020132242376039555
mordred__AETA_beta_s,mordred,2,8.582291175641876,5.577027553092237,5,0.02009617301904995
mordred__AATSC0i,mordred,2,8.581090534444229,7.724082515208471,5,0.02009336161440894
chemeleon_108,chemeleon,2,8.568233842526023,6.165269289753346,5,0.02006325656437589
chemeleon_022,chemeleon,3,8.558708363925689,4.930764016195987,5,0.020040951836870855
mordred__ATS1m,mordred,2,8.545047119623632,7.798051111934003,5,0.020008962858225055
mordred__ATSC8p,mordred,2,8.51452790108524,8.01347638587392,5,0.019937499482816114
mordred__SdssC,mordred,2,8.469689991995256,7.770899871054961,5,0.019832507661815896
chemeleon_160,chemeleon,3,8.458074507742277,6.003251858963309,5,0.01980530900629714
chemeleon_133,chemeleon,4,8.451332384947818,2.356341283858525,5,0.019789521745830187
mordred__GATS7m,mordred,2,8.447511998000119,8.964391939114794,5,0.01978057598117021
mordred__AATSC0p,mordred,3,8.435691506663716,5.451870893619176,5,0.019752897283931325
chemeleon_102,chemeleon,3,8.417666110977734,4.405482561562818,5,0.019710689269424615
boltz_tier1__plddt_protein_p10,boltz_tier1_conf,4,8.410616041565664,2.4276109394752927,5,0.019694180925463576
mordred__AATS8Z,mordred,3,8.398559894652134,7.03609400624389,5,0.019665950420420235
mordred__GATS3dv,mordred,2,8.390107370238548,6.888730433983609,5,0.01964615810743681
mordred__ATSC7se,mordred,2,8.381966988935892,6.614689416757396,5,0.019627096704397547
mordred__ATSC8i,mordred,4,8.36565925187242,2.7376061997104744,5,0.019588910735304957
mordred__MINsF,mordred,2,8.348260193655733,6.472705567971807,5,0.019548169343858873
mordred__Xpc-5dv,mordred,3,8.31561473987531,4.707386240560203,5,0.019471727205736273
mordred__MAXaaCH,mordred,2,8.311101158829114,6.415001305917068,5,0.01946115826746752
chemeleon_137,chemeleon,2,8.298268232163537,5.855636004652008,5,0.01943110886581774
mordred__GATS2s,mordred,3,8.287223031199755,5.166680953531398,5,0.019405245577675253
mordred__AATS8se,mordred,2,8.251794506437,6.520373547029617,5,0.0193222866394534
mordred__AATSC1d,mordred,3,8.239047199620837,3.8169565799029463,5,0.01929243772404587
chemeleon_007,chemeleon,4,8.236877720489428,3.2024938862979653,5,0.019287357702045482
mordred__EState_VSA7,mordred,3,8.181028078921736,4.759389764360001,5,0.01915658096224181
chemeleon_214,chemeleon,2,8.161212058597812,5.997659042608408,5,0.019110180046119453
mordred__AATSC0c,mordred,3,8.159626487123024,5.584461159824506,5,0.019106467294123596
chemeleon_051,chemeleon,3,8.148776122766867,3.072143402245662,5,0.019081060232657314
chemeleon_204,chemeleon,4,8.101155928314984,2.1407847062150607,5,0.01896955345115566
rdkit__MinAbsEStateIndex,rdkit_full,2,8.08404550994528,3.8492897837018356,5,0.01892948793473951
mordred__GATS6Z,mordred,3,8.081863454744598,1.3882267580785073,5,0.018924378464791145
mordred__SpMAD_Dt,mordred,2,8.075195817194253,5.979995745347001,5,0.018908765617930354
mordred__GATS5Z,mordred,2,8.07391360946931,5.72827951782871,5,0.01890576321824949
chemeleon_017,chemeleon,2,8.027903726286604,6.767599151128088,5,0.01879802711910033
mordred__BCUTd-1h,mordred,2,8.025930717363007,5.473617746382394,5,0.018793407148991498
rdkit__Chi4n,rdkit_full,2,8.016828348361742,8.667455373649824,5,0.01877209316900771
chemeleon_000,chemeleon,2,8.015881735381118,4.87361855368917,5,0.01876987659328785
mordred__GATS3m,mordred,3,8.0144835973093,5.746447096160607,5,0.018766602732727684
chemeleon_116,chemeleon,2,8.009017307852265,6.083311588861686,5,0.018753802945764904
boltz_tier1__plddt_res285,boltz_tier1_conf,1,8.002179858060845,9.005661050018977,5,0.01873779246893473
mordred__MINsCH3,mordred,3,7.996165932920485,4.263115937784811,5,0.018723710345912928
mordred__MINsssN,mordred,1,7.974966164062789,8.582756364706945,5,0.018674069263571506
chemeleon_293,chemeleon,2,7.963463343633339,4.710023115685814,5,0.01864713442008666
mordred__AATS6p,mordred,2,7.959940990454197,4.7021432938315035,5,0.01863888652713202
boltz_tier1__pde_pocket_ligand_mean,boltz_tier1_conf,2,7.94819019714414,4.340888955404696,5,0.018611371033817107
mordred__GATS4c,mordred,3,7.929753717430867,1.8790506972367078,5,0.01856820043069988
mordred__MWC04,mordred,2,7.925764626465389,9.764439349389729,5,0.018558859631070693
mordred__GATS7d,mordred,3,7.924310023630096,4.362926851885061,5,0.01855545355340987
mordred__AATS8s,mordred,2,7.921785109459597,6.004563445987864,5,0.01854954124969165
chemeleon_014,chemeleon,2,7.918441311026254,5.333515737154658,5,0.018541711458033214
chemeleon_198,chemeleon,3,7.91445718719333,2.526733876381566,5,0.01853238228937217
chemeleon_205,chemeleon,4,7.899529906162206,0.7997365680582202,5,0.01849742877682335
pose_jazzy__sdx,pose_jazzy,1,7.889282687607556,7.187434637860027,5,0.018473434033132674
chemeleon_156,chemeleon,3,7.867497606197139,4.713445161050833,5,0.018422422391101652
mordred__MATS5p,mordred,2,7.8509204296991815,4.230229737123863,5,0.018383605506396575
chemeleon_076,chemeleon,2,7.8434502571100895,2.731510347496573,5,0.01836611345471012
mordred__AATSC7p,mordred,1,7.839967383729709,10.034430774074384,5,0.01835795800710025
chemeleon_235,chemeleon,1,7.8391536981718675,5.8487631642773215,5,0.018356052692374985
mordred__ATSC2c,mordred,4,7.821376991474972,3.6537562438104594,5,0.018314427004527938
mordred__SdsCH,mordred,2,7.819279373445897,7.3537389077787205,5,0.018309515251480012
mordred__AMID_h,mordred,2,7.8139734337368285,3.5399954257668202,5,0.01829709093724505
mordred__ATSC4c,mordred,2,7.808344535274955,4.410739626624373,5,0.018283910387310143
chemeleon_039,chemeleon,2,7.803637773224182,3.1307032593438255,5,0.01827288909910213
mordred__ATSC4d,mordred,3,7.801803022707463,3.1120246730467227,5,0.018268592872945712
chemeleon_178,chemeleon,4,7.79522359238108,2.6930712757885122,5,0.018253186570887234
mordred__piPC9,mordred,2,7.756230141520791,6.638278584899454,5,0.01816188005156029
chemeleon_265,chemeleon,2,7.755760668451694,4.628217418971573,5,0.01816078073998588
chemeleon_255,chemeleon,3,7.7474970194722115,3.6869809768364132,5,0.018141430695078092
mordred__piPC10,mordred,2,7.746749000516138,4.2991331095584195,5,0.01813967914434937
chemeleon_010,chemeleon,3,7.717769752495224,5.150066847527848,5,0.01807182174237225
chemeleon_218,chemeleon,2,7.712083058262943,4.174373083109322,5,0.018058505858669457
chemeleon_136,chemeleon,1,7.689021176178358,4.110848083108435,5,0.018004504478032063
chemeleon_250,chemeleon,3,7.684883864311269,2.940713531227223,5,0.017994816606412098
boltz_tier1__plddt_pocket_mean,boltz_tier1_conf,3,7.671501170826377,4.73245025593841,5,0.017963479878465066
mordred__AATSC8c,mordred,2,7.66187858716512,7.221954975195605,5,0.017940947771107097
mordred__GATS1dv,mordred,3,7.661456183348491,4.498944543822898,5,0.017939958676236146
mordred__AATSC5s,mordred,2,7.646065768985136,4.959544943625757,5,0.01790392069715211
mordred__GGI4,mordred,2,7.637423128454247,3.524778581925528,5,0.01788368321092662
mordred__piPC3,mordred,3,7.614776316862844,3.906487722045407,5,0.01783065375355254
boltz_tier0__complex_iplddt,boltz_tier0,3,7.613923441368388,2.7831825782046953,5,0.01782865667221965
chemeleon_031,chemeleon,3,7.591030213065824,1.1652121963509752,5,0.017775050208920118
chemeleon_117,chemeleon,4,7.586975461083784,2.097055489507172,5,0.017765555658372626
mordred__BCUTc-1h,mordred,2,7.581576191823842,4.071042994273455,5,0.01775291280496628
chemeleon_113,chemeleon,2,7.574163378016237,6.09017653128129,5,0.01773555506380056
mordred__GATS1m,mordred,1,7.560292273073719,11.320196995904547,5,0.017703074678413335
chemeleon_262,chemeleon,2,7.545922546207294,3.746973422346773,5,0.01766942672690083
chemeleon_134,chemeleon,3,7.518300312465362,2.1678103924264676,5,0.01760474689058556
mordred__ATSC5d,mordred,3,7.516684783084202,3.003486801014616,5,0.017600963989575013
mordred__PEOE_VSA3,mordred,3,7.512968533649837,4.6917255028943545,5,0.017592262071860206
rdkit__BCUT2D_CHGHI,rdkit_full,3,7.509222801605938,3.248774123133807,5,0.017583491118079143
mordred__ATSC6Z,mordred,3,7.4474188314634375,3.12298799078293,5,0.017438771805738287
mordred__Xc-5d,mordred,2,7.440507721633912,4.836334308313999,5,0.0174225888475928
mordred__ETA_dEpsilon_D,mordred,1,7.4290402063852525,7.288356397889297,5,0.017395736674225656
mordred__AATSC5p,mordred,3,7.422430725329468,6.581293870057056,5,0.017380260005799376
mordred__MDEC-22,mordred,2,7.387949298664171,3.8709467374099895,5,0.01729951877924018
mordred__AATS4i,mordred,3,7.375888279354695,4.21558903230535,5,0.017271276865062617
mordred__GATS8dv,mordred,3,7.365470169924083,3.432195593365979,5,0.017246881965686193
mordred__AATS4v,mordred,1,7.358985314329766,9.299690596475807,5,0.017231697118497973
mordred__ETA_epsilon_5,mordred,2,7.347471000091173,3.9114687910642245,5,0.01720473536127034
mordred__GGI3,mordred,2,7.329218967967608,3.02155589761474,5,0.01716199665805022
mordred__BCUTZ-1l,mordred,2,7.327772348911822,4.744640109212444,5,0.017158609275095858
rdkit__BCUT2D_LOGPHI,rdkit_full,3,7.322675286147205,4.931179012154712,5,0.017146674064193505
mordred__ATS3d,mordred,2,7.316596218794802,3.8530885751976274,5,0.017132439405078807
boltz_tier0__complex_pde,boltz_tier0,3,7.30798661839508,4.0142730113187195,5,0.01711227928516249
mordred__GATS3p,mordred,3,7.305431724417576,4.791047345368022,5,0.017106296781147362
mordred__ATS0Z,mordred,1,7.291444947070704,8.570901813777684,5,0.017073545538875436
mordred__BCUTs-1l,mordred,2,7.28163228195117,5.417290951260987,5,0.01705056833943249
mordred__GATS4pe,mordred,3,7.272399927514925,3.453061373027627,5,0.017028949987371617
mordred__JGI6,mordred,3,7.271425837939387,3.7181113869880638,5,0.017026669072841283
rdkit__SMR_VSA10,rdkit_full,1,7.265152477204538,7.497097448589192,5,0.017011979459058864
chemeleon_080,chemeleon,2,7.262327746686788,3.5285922789132522,5,0.017005365109573962
mordred__MINaaN,mordred,1,7.228435499441548,8.24724267577207,5,0.016926003497306847
chemeleon_286,chemeleon,4,7.223248776066612,2.7597893607194544,5,0.016913858338373007
mordred__AATS5s,mordred,2,7.21942943735994,6.524160864752045,5,0.016904915028259564
mordred__MATS2p,mordred,2,7.186552650684462,5.027671508943228,5,0.01682793120426441
chemeleon_072,chemeleon,3,7.1855180083621235,2.282828607807593,5,0.01682550850026882
mordred__ATS3dv,mordred,4,7.185503352580417,3.169215289051934,5,0.01682547418249529
mordred__GATS1pe,mordred,2,7.177150253415311,5.7594349055874146,5,0.016805914682283544
mordred__MATS4d,mordred,2,7.176308738925582,3.853668396860583,5,0.016803944203720472
mordred__GATS1se,mordred,2,7.166556204394874,5.704203846032679,5,0.016781107805223575
mordred__SMR_VSA3,mordred,2,7.146723864855448,3.835228665356094,5,0.016734668676254377
chemeleon_217,chemeleon,2,7.1430211783281266,4.914150229148093,5,0.016725998517253066
mordred__AXp-2d,mordred,2,7.135009227262344,4.945715200036729,5,0.01670723784466075
chemeleon_140,chemeleon,2,7.127896254590814,5.13169076689714,5,0.016690582207306875
chemeleon_064,chemeleon,2,7.12694821426885,1.8119137690639937,5,0.016688362289344495
mordred__VE3_A,mordred,3,7.083785319427261,3.2605553415449378,5,0.01658729265828822
boltz_tier1__pae_protein_ligand_std,boltz_tier1_conf,2,7.0589936797921835,2.1708409140682097,5,0.01652924090155611
chemeleon_172,chemeleon,2,7.052694270111533,3.4546979106561952,5,0.016514490291926424
mordred__AATS0d,mordred,1,7.041709272857406,7.52145157836704,5,0.016488767975948695
mordred__ABCGG,mordred,2,7.039325388637371,6.7975444324763075,5,0.016483185905990596
mordred__ATSC0c,mordred,2,7.021636583196232,3.0871680351157877,5,0.016441766046494995
chemeleon_045,chemeleon,2,7.010976797225885,5.163524934715165,5,0.016416805240712252
chemeleon_239,chemeleon,4,6.999701126694708,1.257316734374384,5,0.016390402288253187
boltz_tier1__pae_protein_ligand_mean,boltz_tier1_conf,1,6.997346822707914,6.440313603172368,5,0.016384889482955654
rdkit__MaxEStateIndex,rdkit_full,1,6.981692032780847,1.4572564811584925,5,0.01634823244574814
mordred__AATSC6d,mordred,1,6.97734226011089,3.7218300153937105,5,0.01633804707888281
chemeleon_272,chemeleon,1,6.975175139050771,2.3287997483261496,5,0.016332972578509183
mordred__MATS3s,mordred,2,6.969832064240109,6.694368962132116,5,0.016320461309239555
mordred__Xp-5dv,mordred,3,6.9679000546806495,4.668297606889281,5,0.016315937342668535
chemeleon_243,chemeleon,2,6.944830182867736,2.8828287210005596,5,0.016261917253395004
chemeleon_153,chemeleon,3,6.9220714242575925,2.3358977987743192,5,0.016208625662447088
chemeleon_203,chemeleon,2,6.902671890070996,3.4790501978639323,5,0.016163199984440577
chemeleon_294,chemeleon,2,6.879248616236874,2.098184479490509,5,0.016108352373935462
mordred__GATS1are,mordred,2,6.86967901452299,3.6244470403392146,5,0.016085944328364667
mordred__GATS7p,mordred,3,6.842125542092253,2.169319147741948,5,0.01602142550257427
mordred__AATSC8s,mordred,1,6.840139638046094,4.437835889691369,5,0.016016775337426747
chemeleon_158,chemeleon,2,6.837850596455246,3.064429066830648,5,0.01601141534964306
mordred__TIC3,mordred,2,6.83444611800005,7.679306830743363,5,0.01600344347049389
mordred__MID_h,mordred,1,6.834209184040811,3.3106191140835524,5,0.01600288866924775
mordred__fMF,mordred,2,6.818373024203174,2.7649189993221692,5,0.015965806938793563
mordred__GATS5v,mordred,2,6.784659743670636,2.698486554295753,5,0.015886864392478595
mordred__GATS2pe,mordred,2,6.742952001683807,5.0278949902167644,5,0.01578920212700104
chemeleon_154,chemeleon,1,6.72732030880361,6.794930287987623,5,0.015752599173515538
chemeleon_033,chemeleon,2,6.717203027584037,1.4394374187916297,5,0.01572890868927189
chemeleon_005,chemeleon,2,6.701517756726389,2.557894790584043,5,0.01569218027834351
mordred__AATS8p,mordred,3,6.685464552430494,3.340565266836335,5,0.015654590319620593
chemeleon_012,chemeleon,2,6.665335143383709,3.155008229578343,5,0.015607455576846598
mordred__BCUTi-1h,mordred,2,6.662621841803047,6.25909527590323,5,0.015601102147802777
mordred__AATS4pe,mordred,1,6.652820314015116,10.85581652068645,5,0.01557815102737979
mordred__AATS1i,mordred,2,6.641967580780329,4.8252560401324835,5,0.01555273841898043
mordred__MINaasC,mordred,2,6.606751439696382,3.544727347315561,5,0.01547027679541132
mordred__MAXdssC,mordred,1,6.597113068558246,6.77998770425044,5,0.015447707720318234
mordred__VR2_A,mordred,2,6.574315706553898,3.186719944906365,5,0.015394325736202199
mordred__GATS4se,mordred,2,6.545497370552766,4.9581729866750965,5,0.015326845123560723
mordred__SsCH3,mordred,3,6.535164940208051,3.329704850713502,5,0.015302650849133865
mordred__AATS6v,mordred,3,6.519363859573787,3.3328717788553526,5,0.015265651259651817
mordred__PEOE_VSA1,mordred,2,6.51800895801207,3.8672486270776827,5,0.015262478641099171
chemeleon_180,chemeleon,2,6.513710501914465,3.1083579954592397,5,0.015252413436402153
mordred__MATS4s,mordred,2,6.503159005367342,2.8322828647698257,5,0.015227706199618727
rdkit__BalabanJ,rdkit_full,2,6.499944374008919,2.2411880434187337,5,0.015220178863776909
boltz_tier1__plddt_protein_min,boltz_tier1_conf,2,6.483699374862772,3.3068804188095138,5,0.015182139800914318
mordred__EState_VSA9,mordred,2,6.469559185580147,4.165065589532957,5,0.015149029331398644
mordred__ATSC6v,mordred,2,6.466412716479681,5.08083667516435,5,0.015141661603347008
mordred__GATS6c,mordred,2,6.455303701810044,3.29566729460893,5,0.015115648889923138
mordred__AXp-1d,mordred,1,6.451823818863341,5.040553216628888,5,0.015107500444670957
mordred__AATS2d,mordred,1,6.451174308144982,8.738987237884977,5,0.015105979559454329
boltz_tier1__plddt_res240,boltz_tier1_conf,2,6.450029381678905,2.677708477040854,5,0.015103298615649755
chemeleon_125,chemeleon,2,6.43656861870295,4.191256299219822,5,0.01507177908127402
mordred__SsssCH,mordred,2,6.408474574528372,6.0915566971749975,5,0.015005994460246534
mordred__AETA_beta_ns_d,mordred,2,6.407076403551764,2.7711238957823547,5,0.015002720522636973
mordred__GATS3d,mordred,2,6.391157577712875,2.581216741299229,5,0.01496544522263009
mordred__GATS2p,mordred,3,6.383915226983663,3.6356334946840785,5,0.01494848663542532
mordred__AATS2are,mordred,2,6.3824643966261645,4.988933678826414,5,0.01494508939134575
mordred__MATS3dv,mordred,2,6.374234020066069,4.794166210857795,5,0.014925817256669985
chemeleon_248,chemeleon,1,6.368704164893279,3.5728953687433656,5,0.014912868625115965
mordred__AATSC5i,mordred,2,6.358291924173682,4.488931153408263,5,0.014888487467831196
chemeleon_019,chemeleon,2,6.347580737571843,3.7688906467363537,5,0.01486340630304844
mordred__ATSC0pe,mordred,2,6.321633857212146,3.0213861029105127,5,0.014802649450788172
chemeleon_254,chemeleon,2,6.314766866462742,3.5282019657283654,5,0.014786569801263824
chemeleon_209,chemeleon,3,6.314274254212796,1.5562893306648018,5,0.014785416307307068
mordred__ATSC6i,mordred,2,6.312922111649096,4.097592290371571,5,0.014782250149185603
mordred__AATSC0d,mordred,2,6.282705363868445,6.124331206332635,5,0.014711495035073834
mordred__MATS4dv,mordred,2,6.274525706865825,2.6352709377013093,5,0.01469234166460469
chemeleon_146,chemeleon,3,6.2733089790261145,3.441448602538154,5,0.014689492591707546
chemeleon_206,chemeleon,1,6.264304275982431,3.205928262029767,5,0.014668407304964465
chemeleon_268,chemeleon,1,6.2579574809544285,4.982330648583616,5,0.01465354573846796
chemeleon_169,chemeleon,2,6.254884967680118,3.1452588837326343,5,0.0146463511843448
mordred__piPC5,mordred,1,6.251506086644076,6.190445175231826,5,0.01463843924375441
mordred__AATSC5se,mordred,1,6.245340852052323,5.2510968038403965,5,0.014624002816636842
mordred__GATS1d,mordred,2,6.236441409056352,4.7539751352078605,5,0.014603164005349735
mordred__MATS6v,mordred,1,6.228567573389592,8.682956689534816,5,0.014584726741844639
mordred__MATS6se,mordred,3,6.221626132112215,3.111678686097691,5,0.014568472760004959
mordred__RotRatio,mordred,1,6.215527229104191,6.235344239054713,5,0.014554191653996401
mordred__ATSC2Z,mordred,2,6.212845312889113,6.761246893616627,5,0.014547911716485798
mordred__GATS4dv,mordred,3,6.2097121969156435,3.249093967699303,5,0.014540575255929639
mordred__MATS7p,mordred,1,6.200830678796047,4.590803991678323,5,0.014519778417282424
mordred__SpMax_A,mordred,1,6.200100731500425,5.644288268639143,5,0.014518069182901138
mordred__BIC1,mordred,1,6.19513541107226,8.150909763352367,5,0.014506442458011795
mordred__JGI10,mordred,1,6.1930351569397315,1.2844054673636425,5,0.014501524532300879
chemeleon_197,chemeleon,1,6.161126738530584,4.329734451008719,5,0.014426808225898407
mordred__GATS6d,mordred,2,6.1528509262985605,3.1474494259287855,5,0.014407429699688539
mordred__ATSC2s,mordred,1,6.151498494750922,3.5427005446890716,5,0.014404262864886323
mordred__BIC4,mordred,2,6.148540039453655,2.9447563925313935,5,0.014397335387327447
mordred__MDEO-11,mordred,2,6.139718899659783,4.930308449819447,5,0.01437667992972354
rdkit__AvgIpc,rdkit_full,2,6.137529001769144,4.503631120929974,5,0.01437155209544203
mordred__MAXsssCH,mordred,2,6.135470195858216,2.370761618405678,5,0.01436673122430728
mordred__ATS2Z,mordred,2,6.133596939894778,5.2999037991882405,5,0.014362344834335211
mordred__VSA_EState3,mordred,2,6.12936682918189,4.036656881356535,5,0.01435243966623544
mordred__MATS5se,mordred,1,6.128590800020902,6.922094903944338,5,0.014350622527202532
chemeleon_288,chemeleon,2,6.116161030120566,4.500726007522659,5,0.014321517151797289
mordred__MWC10,mordred,1,6.112953865945746,9.989690219868585,5,0.014314007301008194
mordred__AETA_eta_RL,mordred,2,6.107528981144424,5.318087283710708,5,0.014301304466608305
mordred__MATS5v,mordred,2,6.08909816581072,3.5516887061483713,5,0.014258147127123075
mordred__AATS7v,mordred,1,6.074673599938978,6.832296442143757,5,0.014224370765362484
mordred__MAXsF,mordred,2,6.0598023526225,5.90350165553276,5,0.01418954846057641
mordred__ETA_shape_x,mordred,1,6.044537537515862,11.978401083818888,5,0.014153804582955776
mordred__MATS3Z,mordred,2,6.044415852082603,2.745344449367149,5,0.014153519646046664
mordred__JGI1,mordred,1,6.039403535496239,7.258220415522919,5,0.014141782875610385
mordred__ATSC3v,mordred,2,6.034542261244496,4.384330312027676,5,0.014130399783792975
mordred__GATS8v,mordred,2,6.031826926255599,2.884364365864153,5,0.014124041593348863
mordred__ATSC5p,mordred,2,6.031080809955893,4.194964505897579,5,0.01412229449785369
mordred__ATS6m,mordred,1,6.024961552282912,9.653609147579658,5,0.014107965729646269
mordred__AATS4p,mordred,1,6.020245306650031,2.0380539460500744,5,0.014096922234814992
mordred__MATS1se,mordred,1,6.014274395133543,2.586377245295085,5,0.014082940831893433
mordred__ATSC6s,mordred,1,5.959336852642446,3.1507279989546966,5,0.013954299850534521
