global_feature_idx,feature,family,mean_abs_shap,mean_shap,max_abs_shap,lgbm_gain
209,chemeleon_209,chemeleon,0.09453083742932732,-0.040715759137542086,0.3379626609278039,15.487731433240697
1386,mordred_1086,mordred,0.09420759373623054,0.08737196773423912,0.7095934444838345,10.502547942451201
275,chemeleon_275,chemeleon,0.09373009889624036,0.07519158812316871,0.6585118953347386,30.365907493571285
36,chemeleon_36,chemeleon,0.09364300948784209,-0.037393879328100815,0.41452720505368473,51.63842201206717
173,chemeleon_173,chemeleon,0.09342392135383502,-0.002635408883346138,0.3873850778498075,76.2239392666379
905,mordred_605,mordred,0.0934131756445784,0.0465268121052859,0.6248789619606012,22.278863438696135
706,mordred_406,mordred,0.09287958989244975,-0.008751743905378933,0.5733888179566459,11.424895423930138
294,chemeleon_294,chemeleon,0.09284585484255707,0.07960270682464836,0.5181844048917786,9.461164813284995
188,chemeleon_188,chemeleon,0.09274054567374483,0.031523231567635424,0.3140775114397335,38.39277979094186
612,mordred_312,mordred,0.09265855791364934,0.0017462740106861747,0.5080339916120344,10.367120736133074
1246,mordred_946,mordred,0.09237063394184203,0.04199883151182907,0.710905795633415,9.223786282731453
2046,boltz_tier0_8,boltz_tier0,0.09206924409740691,0.040728430066068126,0.6954843109179448,21.997290949409944
831,mordred_531,mordred,0.09183336150982836,0.059146770687478506,0.7070781533717126,12.659691212465987
282,chemeleon_282,chemeleon,0.09182630506170647,0.056401398832255235,0.7327006023662181,11.271948977722786
150,chemeleon_150,chemeleon,0.09156838725162335,0.013618275605852099,0.36385844195566125,16.2471685167111
299,chemeleon_299,chemeleon,0.09150734479733343,-0.07599149207981955,0.3675601105905868,11.534478288318496
91,chemeleon_91,chemeleon,0.09144874066840163,-0.06708699829341487,0.5060118305033806,23.14750187541358
888,mordred_588,mordred,0.09137669722653996,0.00784595667135826,0.4466828893808621,11.208166645519668
256,chemeleon_256,chemeleon,0.09071875805702168,-0.07076915432233487,0.7859649334058482,12.058471095922869
296,chemeleon_296,chemeleon,0.09031764290442458,-0.04749770358877631,0.7735980762633908,15.912427062256029
1982,rdkit_161,rdkit,0.0900165976577806,0.06918292866904392,0.40140578060275456,15.970235314685851
632,mordred_332,mordred,0.08998897376580346,0.005114666394487717,0.3960282296632013,44.009313662187196
1062,mordred_762,mordred,0.08993791634044669,-0.04566552004252527,0.3786791912816726,10.259028247615788
524,mordred_224,mordred,0.08990787724974723,0.014029816744221567,0.4803927866314944,9.450944613054162
768,mordred_468,mordred,0.089895628513816,0.0700219264502819,0.8699240737415844,18.809926129004452
70,chemeleon_70,chemeleon,0.08955798154265544,0.02778224873100853,0.5543005791070308,23.57652695919387
1104,mordred_804,mordred,0.08894669935504279,-0.0026059614034669256,0.41919305937880713,9.67681061354233
186,chemeleon_186,chemeleon,0.08837706264361712,0.05456717097361225,0.5206744052688381,37.30588464986067
46,chemeleon_46,chemeleon,0.08832904043949598,0.02272019684965289,0.42987466691314463,50.44021854872699
2040,boltz_tier0_2,boltz_tier0,0.08830358660858172,0.020449398083677357,0.5202255293312635,27.874962797330227
815,mordred_515,mordred,0.08786545040745047,0.0854413129055363,0.5734535176179062,10.00016022566706
1232,mordred_932,mordred,0.08716292804400383,-0.004010872211503897,0.39466397623953403,17.10829411863233
79,chemeleon_79,chemeleon,0.08679573261980138,-0.04265979723007621,0.4660014427633184,36.6895415308536
739,mordred_439,mordred,0.0865540827514797,0.0744959109152553,0.5841060101280269,9.28215432568686
470,mordred_170,mordred,0.08603885849456483,0.009511180400829768,0.35138484926152536,11.432204347744118
754,mordred_454,mordred,0.08580341833060379,-0.0025972070227988885,0.40398741494668866,16.284277870319784
174,chemeleon_174,chemeleon,0.08542381851304327,0.07106043213543216,0.5117634863786802,9.305717246606946
2076,boltz_tier1_19,boltz_tier1,0.08538192007190576,-0.05197513615877362,0.49263994178163534,11.90983908213093
1397,mordred_1097,mordred,0.08514135988070455,-0.08120118327550975,0.4416563726038185,22.17512583336793
1791,mordred_1491,mordred,0.08510716638327716,-0.04996793844341373,0.5022466901862327,13.224238282564329
868,mordred_568,mordred,0.08505535406127877,-0.004889206563128645,0.44650994748110845,11.791926894278731
2061,boltz_tier1_4,boltz_tier1,0.08495723838615087,-0.03943220568746421,0.7331970016602477,22.224481341138016
777,mordred_477,mordred,0.08493013699824624,0.024971409081087904,0.2757739681248175,10.7906720485189
94,chemeleon_94,chemeleon,0.08380472976174817,0.06860307535959469,0.4988516891439404,15.630430544144474
60,chemeleon_60,chemeleon,0.08371801108023774,-0.02770916604188158,0.3862582365361109,18.182571645476855
2007,rdkit_186,rdkit,0.08288367258161722,0.013973243952372353,0.2700968902100127,32.63412942661671
190,chemeleon_190,chemeleon,0.08247635513640426,0.021666508790085148,0.3730028081712332,12.684148508618819
1181,mordred_881,mordred,0.08245262504481345,0.042415800818000775,0.2685565730549618,9.700461743283086
1718,mordred_1418,mordred,0.08235871878724932,-0.0573850936367612,0.3072073086356362,27.580332699319115
808,mordred_508,mordred,0.08215584672591067,-0.03662130118183965,0.25238830286587943,12.81847426778404
1589,mordred_1289,mordred,0.08200361879886321,-0.017012257326814915,0.3586513745569354,13.052845002879621
243,chemeleon_243,chemeleon,0.08120334733181424,0.008196072213868956,0.4089292431324914,14.378704133385327
604,mordred_304,mordred,0.08112840637702158,-0.06830401451670289,0.4459074431582369,12.313305212795967
1464,mordred_1164,mordred,0.08081665811656387,0.0016250795897997002,0.3513354586864247,45.271363735955674
