compound,qha,template_pdb,template_ccd,mcs_atoms,mcs_coverage,source,template_rmsd,rocs_inplace_shape,rocs_inplace_color,rocs_inplace_combo,rocs_best_shape,rocs_best_color,rocs_best_combo,skipped,error
x02819-1,20,8EQZ,WQB,13.0,0.65,template_transferred,0.06627656570295697,0.3453850746154785,0.2496587038040161,0.5950437784194946,0.49519187211990356,0.07865668833255768,0.5738485604524612,,
x02828-1,28,2O9I,444,9.0,0.32142857142857145,boltz_model_0,7.93069996497957,0.44787976145744324,0.024559052661061287,0.4724388141185045,0.42958763241767883,0.3517528474330902,0.781340479850769,,
x02828-1,28,2O9I,444,9.0,0.32142857142857145,boltz_model_1,9.33688641686869,0.4651058316230774,0.05892567336559296,0.5240315049886703,0.3902668058872223,0.3825133442878723,0.7727801501750946,,
x02828-1,28,2O9I,444,9.0,0.32142857142857145,boltz_model_2,7.702276221420148,0.4240104854106903,0.01860918663442135,0.44261967204511166,0.4652044177055359,0.31284183263778687,0.7780462503433228,,
x02828-1,28,2O9I,444,9.0,0.32142857142857145,boltz_model_3,7.695838891010238,0.4359041154384613,0.01965172402560711,0.4555558394640684,0.549292266368866,0.16062767803668976,0.7099199444055557,,
x02828-1,28,2O9I,444,9.0,0.32142857142857145,boltz_model_4,8.474900679416315,0.5447856783866882,0.022778019309043884,0.5675636976957321,0.4489068388938904,0.32911041378974915,0.7780172526836395,,
x02828-1,28,2O9I,444,9.0,0.32142857142857145,gnina_refined,8.119535558881713,0.44569501280784607,0.03217552602291107,0.47787053883075714,0.44932737946510315,0.34645092487335205,0.7957783043384552,,
x02828-1,28,2O9I,444,9.0,0.32142857142857145,template_transferred,0.09381672846160063,0.21700575947761536,0.24879923462867737,0.4658049941062927,0.4684484601020813,0.11078237742185593,0.5792308375239372,,
x02843-1,23,,,,,,,,,,,,,mcs_below_threshold,
x02848-1,24,6HJ2,P06,8.0,0.3333333333333333,boltz_model_0,5.339975073540659,0.35344088077545166,0.002045661909505725,0.3554865426849574,0.5031857490539551,0.10567254573106766,0.6088582947850227,,
x02848-1,24,6HJ2,P06,8.0,0.3333333333333333,boltz_model_1,6.112842641872238,0.36864298582077026,0.0013016258599236608,0.3699446116806939,0.37807804346084595,0.15789255499839783,0.5359705984592438,,
x02848-1,24,6HJ2,P06,8.0,0.3333333333333333,boltz_model_2,6.190122182971571,0.36644241213798523,0.0012301048263907433,0.367672516964376,0.3790113031864166,0.1573363095521927,0.5363476127386093,,
x02848-1,24,6HJ2,P06,8.0,0.3333333333333333,boltz_model_3,6.112188714469034,0.36267682909965515,0.002131124259904027,0.3648079533595592,0.5103263854980469,0.10556431859731674,0.6158907040953636,,
x02848-1,24,6HJ2,P06,8.0,0.3333333333333333,boltz_model_4,6.16943382987931,0.37869998812675476,0.0006198310875333846,0.37931981921428815,0.524622917175293,0.10537933558225632,0.6300022527575493,,
x02848-1,24,6HJ2,P06,8.0,0.3333333333333333,gnina_refined,6.013422109603508,0.35482680797576904,0.002674444578588009,0.35750125255435705,0.4875582158565521,0.10727736353874207,0.5948355793952942,,
x02848-1,24,6HJ2,P06,8.0,0.3333333333333333,template_transferred,0.06753154554258786,0.34789374470710754,0.06760306656360626,0.4154968112707138,0.5036953091621399,0.05627985671162605,0.559975165873766,,
x02858-1,25,7N2A,07F,8.0,0.32,boltz_model_0,4.6110983979018485,0.24732911586761475,0.08809097111225128,0.33542008697986603,0.5246680378913879,0.19297070801258087,0.7176387459039688,,
x02858-1,25,7N2A,07F,8.0,0.32,boltz_model_1,4.896632912679237,0.21402715146541595,0.06760498881340027,0.2816321402788162,0.49061670899391174,0.1961553692817688,0.6867720782756805,,
x02858-1,25,7N2A,07F,8.0,0.32,boltz_model_2,4.944937886276811,0.21777811646461487,0.06217293441295624,0.2799510508775711,0.513109564781189,0.15467284619808197,0.6677824109792709,,
x02858-1,25,7N2A,07F,8.0,0.32,boltz_model_3,4.904278550307735,0.28732830286026,0.09578172862529755,0.38311003148555756,0.4882979989051819,0.14596083760261536,0.6342588365077972,,
x02858-1,25,7N2A,07F,8.0,0.32,boltz_model_4,4.986848762489975,0.23698276281356812,0.0917736291885376,0.3287563920021057,0.446193665266037,0.23674601316452026,0.6829396784305573,,
x02858-1,25,7N2A,07F,8.0,0.32,gnina_refined,4.244342508268863,0.280886709690094,0.06348153948783875,0.34436824917793274,0.5170378088951111,0.1943189799785614,0.7113567888736725,,
x02858-1,25,7N2A,07F,8.0,0.32,template_transferred,,,,,,,,,pdb_missing
x02859-1,27,6HJ2,P06,8.0,0.2962962962962963,boltz_model_0,6.541650739275936,0.30875056982040405,0.0013241072883829474,0.310074677108787,0.47417134046554565,0.16013723611831665,0.6343085765838623,,
x02859-1,27,6HJ2,P06,8.0,0.2962962962962963,boltz_model_1,6.7007781618660465,0.322227418422699,0.001236005569808185,0.32346342399250716,0.47303953766822815,0.16398458182811737,0.6370241194963455,,
x02859-1,27,6HJ2,P06,8.0,0.2962962962962963,boltz_model_2,6.479349065689084,0.3554142415523529,0.0008069956675171852,0.3562212372198701,0.45428258180618286,0.1515410840511322,0.6058236658573151,,
x02859-1,27,6HJ2,P06,8.0,0.2962962962962963,boltz_model_3,6.567213767702139,0.30966249108314514,0.0012381611159071326,0.3109006521990523,0.4846171736717224,0.15477067232131958,0.639387845993042,,
x02859-1,27,6HJ2,P06,8.0,0.2962962962962963,boltz_model_4,6.231353258581114,0.4363355040550232,0.007214943412691355,0.44355044746771455,0.5354119539260864,0.08729931712150574,0.6227112710475922,,
x02859-1,27,6HJ2,P06,8.0,0.2962962962962963,gnina_refined,6.297652236203283,0.320550799369812,0.001511870650574565,0.3220626700203866,0.5143119692802429,0.15454018115997314,0.6688521504402161,,
x02859-1,27,6HJ2,P06,8.0,0.2962962962962963,template_transferred,0.06472872968065124,0.2736186385154724,0.07065428048372269,0.3442729189991951,0.5362327694892883,0.10537298023700714,0.6416057497262955,,
x02861-1,21,,,,,,,,,,,,,mcs_below_threshold,
x02865-1,24,2O9I,444,12.0,0.5,boltz_model_0,6.521126753329297,0.41582179069519043,0.023266484960913658,0.4390882756561041,0.4648597538471222,0.24670861661434174,0.7115683704614639,,
x02865-1,24,2O9I,444,12.0,0.5,boltz_model_1,7.2337959832774885,0.46804556250572205,0.012850244529545307,0.48089580703526735,0.45199352502822876,0.2458968609571457,0.6978903859853745,,
x02865-1,24,2O9I,444,12.0,0.5,boltz_model_2,6.713200212484411,0.43793928623199463,0.03669213131070137,0.474631417542696,0.49122849106788635,0.15414196252822876,0.6453704535961151,,
x02865-1,24,2O9I,444,12.0,0.5,boltz_model_3,6.941636082156771,0.4620914161205292,0.009271886199712753,0.47136330232024193,0.446338415145874,0.24620550870895386,0.6925439238548279,,
x02865-1,24,2O9I,444,12.0,0.5,boltz_model_4,6.878185940369005,0.4850934147834778,0.049359407275915146,0.5344528220593929,0.48379677534103394,0.24650852382183075,0.7303052991628647,,
x02865-1,24,2O9I,444,12.0,0.5,gnina_refined,6.582383421424989,0.398609459400177,0.045098837465047836,0.44370829686522484,0.47953811287879944,0.2485283613204956,0.728066474199295,,
x02865-1,24,2O9I,444,12.0,0.5,template_transferred,0.10139548335153857,0.35251525044441223,0.2488318234682083,0.6013470739126205,0.3794986605644226,0.1545361429452896,0.5340348035097122,,
x02872-1,22,2O9I,444,11.0,0.5,boltz_model_0,4.320763848236904,0.4966929256916046,0.011922580190002918,0.5086155058816075,0.4206937849521637,0.5681646466255188,0.9888584315776825,,
x02872-1,22,2O9I,444,11.0,0.5,boltz_model_1,4.057137300047294,0.39990517497062683,0.010985438711941242,0.4108906136825681,0.35738930106163025,0.19877345860004425,0.5561627596616745,,
x02872-1,22,2O9I,444,11.0,0.5,boltz_model_2,4.204435802030624,0.4045554995536804,0.001080769463442266,0.4056362690171227,0.3682297170162201,0.5677783489227295,0.9360080659389496,,
x02872-1,22,2O9I,444,11.0,0.5,boltz_model_3,4.0706230026513595,0.3837531507015228,0.008065636269748211,0.39181878697127104,0.40961894392967224,0.1907130628824234,0.6003320068120956,,
x02872-1,22,2O9I,444,11.0,0.5,boltz_model_4,4.224416391942652,0.49328628182411194,0.008172249421477318,0.5014585312455893,0.52483731508255,0.08373439311981201,0.6085717082023621,,
x02872-1,22,2O9I,444,11.0,0.5,gnina_refined,4.320730909205851,0.4196549654006958,0.0052039045840501785,0.424858869984746,0.4154563844203949,0.5557971000671387,0.9712534844875336,,
x02872-1,22,2O9I,444,11.0,0.5,template_transferred,0.10839706476911547,0.3822057247161865,0.5848919749259949,0.9670976996421814,0.34593144059181213,0.17332090437412262,0.5192523449659348,,
x02877-1,25,,,,,,,,,,,,,mcs_below_threshold,
x02878-1,23,2O9I,444,11.0,0.4782608695652174,boltz_model_0,3.172078535063989,0.31160640716552734,0.05995556712150574,0.3715619742870331,0.41994914412498474,0.5584207773208618,0.9783699214458466,,
x02878-1,23,2O9I,444,11.0,0.4782608695652174,boltz_model_1,3.227409054674594,0.3744884431362152,0.008223243989050388,0.3827116871252656,0.46364888548851013,0.6576404571533203,1.1212893426418304,,
x02878-1,23,2O9I,444,11.0,0.4782608695652174,boltz_model_2,2.900724349093343,0.3947876989841461,0.02514423429965973,0.41993193328380585,0.35248634219169617,0.29107365012168884,0.643559992313385,,
x02878-1,23,2O9I,444,11.0,0.4782608695652174,boltz_model_3,2.959192520800223,0.3793734610080719,0.01654481701552868,0.3959182780236006,0.45398834347724915,0.6604589223861694,1.1144472658634186,,
x02878-1,23,2O9I,444,11.0,0.4782608695652174,boltz_model_4,4.617937276392904,0.433630108833313,0.004022418987005949,0.43765252782031894,0.42627057433128357,0.21088957786560059,0.6371601521968842,,
x02878-1,23,2O9I,444,11.0,0.4782608695652174,gnina_refined,3.6302651892156703,0.26435500383377075,0.06365055590867996,0.3280055597424507,0.40803495049476624,0.6263580918312073,1.0343930423259735,,
x02878-1,23,2O9I,444,11.0,0.4782608695652174,template_transferred,0.11207186654307011,0.42245325446128845,0.680060625076294,1.1025138795375824,0.4184873402118683,0.6903060078620911,1.1087933480739594,,
x02882-1,20,5X0R,4WH,10.0,0.5,boltz_model_0,4.93492969076202,0.39239025115966797,0.01688741147518158,0.40927766263484955,0.5814139246940613,0.2486172467470169,0.8300311714410782,,
x02882-1,20,5X0R,4WH,10.0,0.5,boltz_model_1,5.034784835423992,0.1860637217760086,0.004805401898920536,0.19086912367492914,0.3782660663127899,0.24046756327152252,0.6187336295843124,,
x02882-1,20,5X0R,4WH,10.0,0.5,boltz_model_2,4.802224006302565,0.23272185027599335,0.007347194943577051,0.2400690452195704,0.4952118992805481,0.14159323275089264,0.6368051320314407,,
x02882-1,20,5X0R,4WH,10.0,0.5,boltz_model_3,4.861045697350668,0.22554929554462433,0.0008368744747713208,0.22638617001939565,0.5726086497306824,0.24671541154384613,0.8193240612745285,,
x02882-1,20,5X0R,4WH,10.0,0.5,boltz_model_4,4.871565371532523,0.21561752259731293,0.010274868458509445,0.22589239105582237,0.4932340085506439,0.13792802393436432,0.6311620324850082,,
x02882-1,20,5X0R,4WH,10.0,0.5,gnina_refined,5.00840412420938,0.4103631377220154,0.010668507777154446,0.4210316454991698,0.6033690571784973,0.25276467204093933,0.8561337292194366,,
x02882-1,20,5X0R,4WH,10.0,0.5,template_transferred,0.02764939485245223,0.3918864130973816,0.24033427238464355,0.6322206854820251,0.5673860311508179,0.17491595447063446,0.7423019856214523,,
x02904-1,23,7RIO,5YX,9.0,0.391304347826087,boltz_model_0,3.7702466574193285,0.2780875861644745,0.018471652641892433,0.2965592388063669,0.35775136947631836,0.1563737541437149,0.5141251236200333,,
x02904-1,23,7RIO,5YX,9.0,0.391304347826087,boltz_model_1,3.282948673095626,0.280362606048584,0.01741415075957775,0.29777675680816174,0.3311987817287445,0.19168691337108612,0.5228856950998306,,
x02904-1,23,7RIO,5YX,9.0,0.391304347826087,boltz_model_2,4.046207226402989,0.3185872733592987,0.01152715366333723,0.33011442702263594,0.4542332589626312,0.12002376466989517,0.5742570236325264,,
x02904-1,23,7RIO,5YX,9.0,0.391304347826087,boltz_model_3,3.3220601195684667,0.24744275212287903,0.01598319783806801,0.26342594996094704,0.34331944584846497,0.1617012321949005,0.5050206780433655,,
x02904-1,23,7RIO,5YX,9.0,0.391304347826087,boltz_model_4,7.551083342437163,0.20336131751537323,0.022280307486653328,0.22564162500202656,0.48682940006256104,0.12519223988056183,0.6120216399431229,,
x02904-1,23,7RIO,5YX,9.0,0.391304347826087,gnina_refined,3.819554434978746,0.28190770745277405,0.016368180513381958,0.298275887966156,0.3461611270904541,0.12907563149929047,0.47523675858974457,,
x02904-1,23,7RIO,5YX,9.0,0.391304347826087,template_transferred,0.0346288902126505,0.19263137876987457,0.05947605147957802,0.2521074302494526,0.4430656135082245,0.196900874376297,0.6399664878845215,,
x02906-1,24,6BNS,XGH,8.0,0.3333333333333333,boltz_model_0,8.129782503493677,0.19344982504844666,0.00014367216499522328,0.19359349721344188,0.3968498408794403,0.11766759306192398,0.5145174339413643,,
x02906-1,24,6BNS,XGH,8.0,0.3333333333333333,boltz_model_1,3.625851079824093,0.14556191861629486,0.00018067607015836984,0.14574259468645323,0.30394840240478516,0.14721187949180603,0.4511602818965912,,
x02906-1,24,6BNS,XGH,8.0,0.3333333333333333,boltz_model_2,7.174481087788889,0.17882303893566132,0.005970453843474388,0.1847934927791357,0.40458738803863525,0.13649319112300873,0.541080579161644,,
x02906-1,24,6BNS,XGH,8.0,0.3333333333333333,boltz_model_3,7.1081709772213895,0.1492462456226349,0.007575725670903921,0.1568219712935388,0.39134475588798523,0.11900030821561813,0.5103450641036034,,
x02906-1,24,6BNS,XGH,8.0,0.3333333333333333,boltz_model_4,6.762180079231253,0.10261217504739761,0.0014421924715861678,0.10405436751898378,0.3933297395706177,0.11904440820217133,0.512374147772789,,
x02906-1,24,6BNS,XGH,8.0,0.3333333333333333,gnina_refined,8.187768913432665,0.22872348129749298,0.0002007483853958547,0.22892422968288884,0.38795435428619385,0.12442132085561752,0.5123756751418114,,
x02906-1,24,6BNS,XGH,8.0,0.3333333333333333,template_transferred,0.03234060494463381,0.17574326694011688,0.058808282017707825,0.2345515489578247,0.385931134223938,0.059598684310913086,0.4455298185348511,,
x02909-1,25,4NY9,2Q4,8.0,0.32,boltz_model_0,5.649082193964299,0.3750185966491699,0.02232244238257408,0.397341039031744,0.44825828075408936,0.13219545781612396,0.5804537385702133,,
x02909-1,25,4NY9,2Q4,8.0,0.32,boltz_model_1,5.175049727245451,0.37903180718421936,0.01854432374238968,0.39757613092660904,0.5228785872459412,0.12772482633590698,0.6506034135818481,,
x02909-1,25,4NY9,2Q4,8.0,0.32,boltz_model_2,5.657632931644793,0.5157350897789001,0.027012234553694725,0.5427473243325949,0.4486812353134155,0.13663478195667267,0.5853160172700882,,
x02909-1,25,4NY9,2Q4,8.0,0.32,boltz_model_3,5.581201220996956,0.4089081287384033,0.023954827338457108,0.43286295607686043,0.44574490189552307,0.15010380744934082,0.5958487093448639,,
x02909-1,25,4NY9,2Q4,8.0,0.32,boltz_model_4,5.383336765992817,0.5249329209327698,0.03963400423526764,0.5645669251680374,0.5197561383247375,0.12156586349010468,0.6413220018148422,,
x02909-1,25,4NY9,2Q4,8.0,0.32,gnina_refined,5.786430876685878,0.3784492611885071,0.025373199954628944,0.403822461143136,0.4618479609489441,0.1691168248653412,0.6309647858142853,,
x02909-1,25,4NY9,2Q4,8.0,0.32,template_transferred,0.05884247738782506,0.35306692123413086,0.10499250888824463,0.4580594301223755,0.4524590075016022,0.09727766364812851,0.5497366711497307,,
x02913-1,21,9FZG,A1IHA,18.0,0.8571428571428571,boltz_model_0,2.2471264743090535,0.20817701518535614,0.04192722961306572,0.25010424479842186,0.2654533386230469,0.11814524233341217,0.38359858095645905,,
x02913-1,21,9FZG,A1IHA,18.0,0.8571428571428571,boltz_model_1,2.555694990777098,0.19343608617782593,0.01808885857462883,0.21152494475245476,0.2736101746559143,0.12142351269721985,0.39503368735313416,,
x02913-1,21,9FZG,A1IHA,18.0,0.8571428571428571,boltz_model_2,2.3427872680691997,0.18803969025611877,0.028575489297509193,0.21661517955362797,0.2925838530063629,0.11699330061674118,0.4095771536231041,,
x02913-1,21,9FZG,A1IHA,18.0,0.8571428571428571,boltz_model_3,2.6710126486576966,0.19072693586349487,0.02571721561253071,0.21644415147602558,0.29494696855545044,0.12133544683456421,0.41628241539001465,,
x02913-1,21,9FZG,A1IHA,18.0,0.8571428571428571,boltz_model_4,3.3220469951535683,0.20196020603179932,0.0005832180031575263,0.20254342403495684,0.2628649175167084,0.12795181572437286,0.39081673324108124,,
x02913-1,21,9FZG,A1IHA,18.0,0.8571428571428571,gnina_refined,2.592976006508161,0.20383606851100922,0.01513192243874073,0.21896799094974995,0.27581271529197693,0.12059621512889862,0.39640893042087555,,
x02913-1,21,9FZG,A1IHA,18.0,0.8571428571428571,template_transferred,0.05729191575968304,0.35890141129493713,0.20268110930919647,0.5615825206041336,0.29529455304145813,0.12183572351932526,0.4171302765607834,,
x02914-1,25,4NY9,2Q4,8.0,0.32,boltz_model_0,4.791195036883318,0.2858768701553345,0.04172374680638313,0.3276006169617176,0.45792219042778015,0.17660050094127655,0.6345226913690567,,
x02914-1,25,4NY9,2Q4,8.0,0.32,boltz_model_1,5.074126124926697,0.2512642443180084,0.020988808944821358,0.2722530532628298,0.45862433314323425,0.14430314302444458,0.6029274761676788,,
x02914-1,25,4NY9,2Q4,8.0,0.32,boltz_model_2,4.7876096753355455,0.2782896161079407,0.028104351833462715,0.3063939679414034,0.45686712861061096,0.18983536958694458,0.6467024981975555,,
x02914-1,25,4NY9,2Q4,8.0,0.32,boltz_model_3,5.134284113813603,0.26922664046287537,0.021613214164972305,0.29083985462784767,0.4528075158596039,0.1767786741256714,0.6295861899852753,,
x02914-1,25,4NY9,2Q4,8.0,0.32,boltz_model_4,5.025280010290655,0.29427075386047363,0.046867020428180695,0.3411377742886543,0.47509491443634033,0.18158367276191711,0.6566785871982574,,
x02914-1,25,4NY9,2Q4,8.0,0.32,gnina_refined,4.803870864575566,0.282697468996048,0.03704507276415825,0.3197425417602062,0.48867562413215637,0.12702132761478424,0.6156969517469406,,
x02914-1,25,4NY9,2Q4,8.0,0.32,template_transferred,0.06181411764252643,0.22404389083385468,0.14901751279830933,0.373061403632164,0.45427432656288147,0.11292091757059097,0.5671952441334724,,
x02920-1,27,8SVO,WSO,14.0,0.5185185185185185,boltz_model_0,5.688269702718439,0.20319606363773346,0.0019109084969386458,0.2051069721346721,0.33454111218452454,0.1635892689228058,0.4981303811073303,,
x02920-1,27,8SVO,WSO,14.0,0.5185185185185185,boltz_model_1,5.67207730814403,0.1987985074520111,0.0015662324149161577,0.20036473986692727,0.4430772662162781,0.12151581794023514,0.5645930841565132,,
x02920-1,27,8SVO,WSO,14.0,0.5185185185185185,boltz_model_2,5.632824581741221,0.2057143747806549,0.0012094215489923954,0.2069237963296473,0.4281598925590515,0.17174623906612396,0.5999061316251755,,
x02920-1,27,8SVO,WSO,14.0,0.5185185185185185,boltz_model_3,5.569695411886868,0.21882320940494537,0.003144546179100871,0.22196775558404624,0.4296526312828064,0.17382176220417023,0.6034743934869766,,
x02920-1,27,8SVO,WSO,14.0,0.5185185185185185,boltz_model_4,5.581249799157012,0.22180961072444916,0.0007698920089751482,0.2225795027334243,0.4109503924846649,0.1725970059633255,0.5835473984479904,,
x02920-1,27,8SVO,WSO,14.0,0.5185185185185185,gnina_refined,5.585244937733392,0.20387209951877594,0.005614473484456539,0.20948657300323248,0.35824525356292725,0.1617305874824524,0.5199758410453796,,
x02920-1,27,8SVO,WSO,14.0,0.5185185185185185,template_transferred,0.05136385952877061,0.5742726922035217,0.26926812529563904,0.8435408174991608,0.35228660702705383,0.16374683380126953,0.5160334408283234,,
x02962-1,22,1NRL,SRL,12.0,0.5454545454545454,boltz_model_0,1.7720250830538533,0.36457863450050354,0.0576576329767704,0.42223626747727394,0.33440130949020386,0.2525145709514618,0.5869158804416656,,
x02962-1,22,1NRL,SRL,12.0,0.5454545454545454,boltz_model_1,2.0155685794474207,0.45672470331192017,0.05139745771884918,0.5081221610307693,0.39816007018089294,0.21800386905670166,0.6161639392375946,,
x02962-1,22,1NRL,SRL,12.0,0.5454545454545454,boltz_model_2,1.9354027241119562,0.3061418831348419,0.04549049958586693,0.35163238272070885,0.4145696461200714,0.18246354162693024,0.5970331877470016,,
x02962-1,22,1NRL,SRL,12.0,0.5454545454545454,boltz_model_3,1.8000182866432666,0.3284243047237396,0.05257464945316315,0.38099895417690277,0.4003934860229492,0.18463805317878723,0.5850315392017365,,
x02962-1,22,1NRL,SRL,12.0,0.5454545454545454,boltz_model_4,1.8139853298319983,0.2816028892993927,0.03876600041985512,0.3203688897192478,0.3973580598831177,0.18363529443740845,0.5809933543205261,,
x02962-1,22,1NRL,SRL,12.0,0.5454545454545454,gnina_refined,1.685924914923089,0.39409157633781433,0.07270824164152145,0.4667998179793358,0.2971111834049225,0.2729727625846863,0.5700839459896088,,
x02962-1,22,1NRL,SRL,12.0,0.5454545454545454,template_transferred,0.10586758263587272,0.34748485684394836,0.1812383085489273,0.5287231653928757,0.5033159852027893,0.08336319774389267,0.586679182946682,,
x02989-1,23,,,,,,,,,,,,,mcs_below_threshold,
x03004-1,30,6DUP,HCJ,11.0,0.36666666666666664,boltz_model_0,2.186376002123215,0.447531133890152,0.04793820530176163,0.4954693391919136,0.44084298610687256,0.15385806560516357,0.5947010517120361,,
x03004-1,30,6DUP,HCJ,11.0,0.36666666666666664,boltz_model_1,2.3013213702197293,0.45106324553489685,0.04738437756896019,0.49844762310385704,0.4311217665672302,0.15291337668895721,0.5840351432561874,,
x03004-1,30,6DUP,HCJ,11.0,0.36666666666666664,boltz_model_2,3.4340426423691306,0.4653409421443939,0.0720859169960022,0.5374268591403961,0.48879295587539673,0.18467693030834198,0.6734698861837387,,
x03004-1,30,6DUP,HCJ,11.0,0.36666666666666664,boltz_model_3,2.231536629976431,0.43987536430358887,0.046255044639110565,0.48613040894269943,0.3793341815471649,0.237876296043396,0.6172104775905609,,
x03004-1,30,6DUP,HCJ,11.0,0.36666666666666664,boltz_model_4,2.0553378673696194,0.4594860374927521,0.054305486381053925,0.513791523873806,0.47556549310684204,0.15546517074108124,0.6310306638479233,,
x03004-1,30,6DUP,HCJ,11.0,0.36666666666666664,gnina_refined,2.0029011714461404,0.468693345785141,0.05105380341410637,0.5197471491992474,0.46608591079711914,0.15439434349536896,0.6204802542924881,,
x03004-1,30,6DUP,HCJ,11.0,0.36666666666666664,template_transferred,0.038433151033889404,0.4697355031967163,0.12596003711223602,0.5956955403089523,0.4455943703651428,0.19333074986934662,0.6389251202344894,,
x03006-1,28,6XP9,QCG,11.0,0.39285714285714285,boltz_model_0,9.833856794140164,0.08578705787658691,4.837243614019826e-05,0.08583543031272711,0.43470528721809387,0.1584770381450653,0.5931823253631592,,
x03006-1,28,6XP9,QCG,11.0,0.39285714285714285,boltz_model_1,9.558500216477347,0.08713691681623459,4.855031511397101e-05,0.08718546713134856,0.3416140377521515,0.14252765476703644,0.4841416925191879,,
x03006-1,28,6XP9,QCG,11.0,0.39285714285714285,boltz_model_2,9.279879017976537,0.09083695709705353,5.509904440259561e-05,0.09089205614145612,0.4433930814266205,0.17389659583568573,0.6172896772623062,,
x03006-1,28,6XP9,QCG,11.0,0.39285714285714285,boltz_model_3,9.40694907101357,0.08617344498634338,3.78227632609196e-05,0.0862112677496043,0.4350302219390869,0.1712394505739212,0.6062696725130081,,
x03006-1,28,6XP9,QCG,11.0,0.39285714285714285,boltz_model_4,10.3054590532157,0.08181688189506531,3.185136665706523e-05,0.08184873326172237,0.4900634288787842,0.12358716130256653,0.6136505901813507,,
x03006-1,28,6XP9,QCG,11.0,0.39285714285714285,gnina_refined,9.974341936139558,0.08965091407299042,6.33308372925967e-05,0.08971424491028301,0.40256842970848083,0.15982261300086975,0.5623910427093506,,
x03006-1,28,6XP9,QCG,11.0,0.39285714285714285,template_transferred,,,,,,,,,pdb_missing
x03015-1,29,6S41,KUB,8.0,0.27586206896551724,boltz_model_0,8.602895245612494,0.4667534828186035,0.00034625211264938116,0.4670997349312529,0.7033880949020386,0.10557196289300919,0.8089600577950478,,
x03015-1,29,6S41,KUB,8.0,0.27586206896551724,boltz_model_1,8.75178031333934,0.459626168012619,0.0006084108608774841,0.4602345788734965,0.6873055100440979,0.10966656357049942,0.7969720736145973,,
x03015-1,29,6S41,KUB,8.0,0.27586206896551724,boltz_model_2,8.723531632864931,0.4984623193740845,0.00046185575774870813,0.4989241751318332,0.7131171226501465,0.09851067513227463,0.8116277977824211,,
x03015-1,29,6S41,KUB,8.0,0.27586206896551724,boltz_model_3,8.939057283291271,0.4528641104698181,0.002529506804421544,0.45539361727423966,0.6950148940086365,0.10333601385354996,0.7983509078621864,,
x03015-1,29,6S41,KUB,8.0,0.27586206896551724,boltz_model_4,8.661546937448067,0.37243613600730896,0.003173269098624587,0.37560940510593355,0.503145158290863,0.1962786167860031,0.6994237750768661,,
x03015-1,29,6S41,KUB,8.0,0.27586206896551724,gnina_refined,8.970873086465359,0.4981566369533539,0.0028632665053009987,0.5010199034586549,0.6439574360847473,0.08564255386590958,0.7295999899506569,,
x03015-1,29,6S41,KUB,8.0,0.27586206896551724,template_transferred,0.01186758583439028,0.38762903213500977,0.07668675482273102,0.4643157869577408,0.46048250794410706,0.11886650323867798,0.579349011182785,,
x03026-1,22,6BNS,XGH,10.0,0.45454545454545453,boltz_model_0,5.423971751188583,0.221304789185524,0.011420450173318386,0.23272523935884237,0.38836297392845154,0.2081199288368225,0.596482902765274,,
x03026-1,22,6BNS,XGH,10.0,0.45454545454545453,boltz_model_1,5.675504859893085,0.23629702627658844,0.016752196475863457,0.2530492227524519,0.3655395209789276,0.18689392507076263,0.5524334460496902,,
x03026-1,22,6BNS,XGH,10.0,0.45454545454545453,boltz_model_2,5.474346340861335,0.20742370188236237,0.01110487338155508,0.21852857526391745,0.2738145589828491,0.08675996959209442,0.36057452857494354,,
x03026-1,22,6BNS,XGH,10.0,0.45454545454545453,boltz_model_3,6.141725078137437,0.2153533399105072,0.012486312538385391,0.2278396524488926,0.3563321828842163,0.19060657918453217,0.5469387620687485,,
x03026-1,22,6BNS,XGH,10.0,0.45454545454545453,boltz_model_4,5.9935050190964985,0.19412840902805328,0.013914817944169044,0.20804322697222233,0.36318668723106384,0.1858159601688385,0.5490026473999023,,
x03026-1,22,6BNS,XGH,10.0,0.45454545454545453,gnina_refined,4.968097898879122,0.22917717695236206,0.01864585652947426,0.24782303348183632,0.37264284491539,0.13526934385299683,0.5079121887683868,,
x03026-1,22,6BNS,XGH,10.0,0.45454545454545453,template_transferred,0.07675754352277094,0.37226665019989014,0.15010742843151093,0.5223740786314011,0.3036678433418274,0.1874663531780243,0.4911341965198517,,
x03030-1,25,9BEQ,AP1,11.0,0.44,boltz_model_0,5.8936981593363855,0.3409212529659271,0.01031425315886736,0.3512355061247945,0.31364768743515015,0.14362329244613647,0.4572709798812866,,
x03030-1,25,9BEQ,AP1,11.0,0.44,boltz_model_1,6.108871628914125,0.3200024962425232,0.013244694098830223,0.3332471903413534,0.3097182512283325,0.15534932911396027,0.4650675803422928,,
x03030-1,25,9BEQ,AP1,11.0,0.44,boltz_model_2,6.026898893269842,0.33360207080841064,0.017208227887749672,0.3508102986961603,0.3316531479358673,0.1209004819393158,0.4525536298751831,,
x03030-1,25,9BEQ,AP1,11.0,0.44,boltz_model_3,5.938114666110903,0.2698565125465393,0.007873891852796078,0.2777304043993354,0.32831424474716187,0.16087742149829865,0.4891916662454605,,
