source,gate,gamma,MAE,delta_mae_vs_raw,Spearman_R,delta_spearman_vs_raw,train_gate_mean,test_gate_mean,id55_abs_delta_mean,id55_abs_delta_p90,id55_abs_delta_max,id55_spearman,id56_minus_id55_projection,id56_minus_id55_pearson,id56_minus_id51_projection,id56_minus_id51_pearson
optuna_top500_minus_current_raw,positive_delta_x_num_rotatable_bonds_high_hard_q80,0.25,0.3906563528702536,-0.0007876417172357209,0.8493818697003888,0.00035114089965126993,0.12584541062801932,0.08966861598440545,0.003023799762817233,0.0,0.08664672813106833,0.9996713903963867,0.019760409706424818,0.13312222308844154,0.040674823964062114,0.23243410321409433
seed10_top500_minus_current_raw,num_heteroatoms_high_soft_q30,0.35,0.39065663211665647,-0.0007873624708328308,0.8504123588070304,0.0013816300062928777,0.24172705314009663,0.26851851851851855,0.011825660975327163,0.03363235622912608,0.16987507400788848,0.9994489989362189,-0.1564209979980322,-0.4827022133712643,-0.11671381639594462,-0.32124119125526646
seed10_top500_minus_current_raw,num_heteroatoms_high_soft_q50,0.35,0.39065663211665647,-0.0007873624708328308,0.8504123588070304,0.0013816300062928777,0.24172705314009663,0.26851851851851855,0.011825660975327163,0.03363235622912608,0.16987507400788848,0.9994489989362189,-0.1564209979980322,-0.4827022133712643,-0.11671381639594462,-0.32124119125526646
seed10_top500_minus_current_raw,positive_delta_x_exactmw_high_soft_q50,0.5,0.3906570392457072,-0.0007869553417820807,0.8502993666115778,0.0012686378108403007,0.10217323027152843,0.08550484951133387,0.005478835269112323,0.015923307634302834,0.15714620660045941,0.9996249032926027,-0.04899918957116438,-0.19102850281688993,-0.016762409595002754,-0.05343627132694198
seed10_top500_minus_current_raw,positive_delta_x_num_heteroatoms_high_soft_q30,0.35,0.3906576422926871,-0.0007863522948021728,0.850337671793826,0.0013069429930885335,0.11551932367149759,0.12719298245614036,0.0058717478744618025,0.02093813901128652,0.12325072738592269,0.9996585020024122,-0.07772587906870333,-0.35027482958096307,-0.051720799753589286,-0.20643000245490153
seed10_top500_minus_current_raw,positive_delta_x_num_heteroatoms_high_soft_q50,0.35,0.3906576422926871,-0.0007863522948021728,0.850337671793826,0.0013069429930885335,0.11551932367149759,0.12719298245614036,0.0058717478744618025,0.02093813901128652,0.12325072738592269,0.9996585020024122,-0.07772587906870333,-0.35027482958096307,-0.051720799753589286,-0.20643000245490153
optuna_top500_minus_current_raw,positive_delta_x_hbd_high_soft_q30,0.15,0.3906578892305147,-0.0007861053569745979,0.8499244703025384,0.0008937415018008821,0.09722222222222222,0.0935672514619883,0.002058501346214448,0.008339284422815754,0.04897091043203883,0.9999222252087744,0.017220294144855586,0.20783599206559958,0.030691230918513644,0.31871992579781666
optuna_top500_minus_current_raw,positive_delta_x_hbd_high_soft_q50,0.15,0.3906578892305147,-0.0007861053569745979,0.8499244703025384,0.0008937415018008821,0.09722222222222222,0.0935672514619883,0.002058501346214448,0.008339284422815754,0.04897091043203883,0.9999222252087744,0.017220294144855586,0.20783599206559958,0.030691230918513644,0.31871992579781666
seed10_top500_minus_current_raw,positive_delta_x_tpsa_high_soft_q20,0.25,0.3906579598209778,-0.0007860347665115119,0.8503166613836901,0.0012859325829526203,0.15330373483751725,0.1384128963800997,0.004197673099992634,0.014369870187623769,0.08803623384708725,0.9998432060208889,-0.046336214858596944,-0.3190907232852021,-0.028308678696703636,-0.1714454818000871
seed10_top500_minus_current_raw,positive_delta_x_tpsa_low_soft_q80,0.25,0.3906584135111873,-0.0007855810763019999,0.8494881223024453,0.00045739350170781456,0.19676902627446452,0.18231529132637586,0.004820718099099248,0.017564629663187326,0.07369718318993623,0.9998068518613331,-0.05067895854853576,-0.3479354721093341,-0.04240358941137209,-0.2607742898188172
