source,gate,gamma,MAE,delta_mae_vs_raw,Spearman_R,train_gate_mean,test_gate_mean,id55_abs_delta_mean,id55_abs_delta_p90,id55_abs_delta_max,id55_spearman,id56_minus_id55_projection,id56_minus_id55_pearson,id56_minus_id51_projection,id56_minus_id51_pearson
seed10_top500_minus_current_raw,log2fc_33_pred_soft_q60_to_q95_MAX_num_rings_high_soft_q20,0.15,0.3903295451217562,-0.0011144494657330806,0.8503157496816929,0.4553684000761269,0.4480443024420273,0.007452917920397004,0.01733567931033591,0.0887701266480585,0.9997995632523269,-0.06767445718339297,-0.414859702050037,-0.04287591893221899,-0.2347130338890028
optuna_top500_minus_current_raw,log2fc_33_pred_soft_q60_to_q95_AND_family_gap_high_soft_q20,0.35,0.3903496414250432,-0.0010943531624461045,0.8498464200881429,0.08646749596971656,0.09608444355042134,0.0036891660484255503,0.012728012782841172,0.06354366247287668,0.9998682717250326,0.022204834691523435,0.196569418997317,0.040447313420557594,0.30550649778933503
seed10_top500_minus_current_raw,log2fc_33_pred_soft_q50_to_q95,0.5,0.3903498132614325,-0.00109418132605682,0.8501213763717264,0.22595872019580202,0.2469696085131845,0.01208278366683478,0.03855621632568464,0.15783649446601977,0.9989214636380186,-0.07721378678154915,-0.21944973713859328,-0.04385905436648972,-0.11068750797873717
seed10_top500_minus_current_raw,log2fc_33_pred_soft_q60_to_q95_MEAN_num_rings_high_soft_q20,0.25,0.3903523946040289,-0.0010915999834604229,0.8502521580023117,0.28243664773490074,0.27311523335105725,0.007357376478788857,0.01831999966504121,0.0739751055400486,0.999801518732792,-0.06461767831866674,-0.40382558030252574,-0.04175373401378515,-0.2328311374631123
optuna_top500_minus_current_raw,log2fc_33_pred_soft_q60_to_q95_MEAN_positive_delta_AND_num_rings_high_soft_q20,0.15,0.39035556331945004,-0.0010884312680392583,0.850074718740963,0.182879481873387,0.18539593510544322,0.002892078233272829,0.009637036378912712,0.022335413343446575,0.9999599126504655,0.016533252909785547,0.2765607217582764,0.030800671278289764,0.4397560162341325
optuna_top500_minus_current_raw,log2fc_33_pred_soft_q50_to_q95,0.15,0.3903823146487117,-0.0010616799387775933,0.8500188690874741,0.22595872019580202,0.2469696085131845,0.003879163711871398,0.013210270274270642,0.034755691835631985,0.9998913819487112,0.021365246330299553,0.22520534857936605,0.04115174189915297,0.37310431059535004
seed10_top500_minus_current_raw,log2fc_33_pred_soft_q50_to_q95_MEAN_positive_delta_AND_num_rings_high_soft_q20,0.25,0.3903861098383432,-0.0010578847491460874,0.8501980405149717,0.2087925646067577,0.20308194525724202,0.005213606723096965,0.015003203426531365,0.04860320725891576,0.9998444504175485,-0.03993141021105524,-0.31038811200156596,-0.025460779757713922,-0.17511143718660918
seed10_top500_minus_current_raw,lf_mean_soft_q50_to_q95_AND_positive_delta_AND_family_gap_high_soft_q20,0.35,0.39039432338554436,-0.001049671201944935,0.8502489448911824,0.08287502717972095,0.0892623614092372,0.0036166012834888024,0.012370629815175251,0.0839262222451449,0.9998720049150115,-0.008150448245231812,-0.04407143316526733,0.009702782768519366,0.07202507671244121
optuna_top500_minus_current_raw,log2fc_33_pred_soft_q50_to_q95_AND_family_gap_high_soft_q20,0.25,0.39041265334123515,-0.0010313412462541471,0.8498505689156794,0.10430811720105043,0.12129866399587617,0.0034739279728156556,0.011931132206581381,0.04549751314554484,0.9999015148929393,0.022216027886631583,0.23513741117855552,0.040313998560647456,0.3648656869810382
seed10_top500_minus_current_raw,log2fc_33_pred_soft_q50_to_q95_MAX_positive_delta_AND_num_rings_high_soft_q20,0.15,0.39041746768622737,-0.001026526901261926,0.850237375357322,0.3345142007477684,0.33349217433315576,0.0051318511883423155,0.014718666117462222,0.047350948339805576,0.9998342285878447,-0.04198766893193136,-0.34043918819499097,-0.02824276590741996,-0.2034169163114305
seed10_top500_minus_current_raw,lf_mean_soft_q50_to_q95_MAX_positive_delta_AND_num_rings_high_soft_q20,0.15,0.39042174146699327,-0.0010222531204960306,0.8501920585592957,0.3284015391829227,0.33216401900703924,0.0051099989245263,0.015016039870873498,0.03951777788610755,0.9998471169818193,-0.040111945078950946,-0.3274121214505362,-0.025282293306743326,-0.1825307797569468
optuna_top500_minus_current_raw,lf_mean_soft_q50_to_q95_AND_positive_delta_AND_num_rings_high_soft_q20,0.35,0.39043430046060595,-0.0010096941268833426,0.8502362774590904,0.06366259955376365,0.06871249625149237,0.0026386446098460034,0.011068681897922343,0.04169277157443396,0.9999481797676749,0.01505561231940339,0.19710295290206473,0.027468968707447708,0.30432837913543254
seed10_top500_minus_current_raw,log2fc_33_pred_soft_q60_to_q95_MAX_positive_delta_AND_num_rings_high_soft_q20,0.15,0.3904387137772757,-0.0010052808102136157,0.8502028197207674,0.3078199439696435,0.29702239715541817,0.004583840293629865,0.013547003572441341,0.047350948339805576,0.9998486280349058,-0.03804233855772162,-0.3274246413358374,-0.025298790542638214,-0.19317602190985167
optuna_top500_minus_current_raw,log2fc_33_pred_soft_q60_to_q95_AND_positive_delta_AND_family_gap_high_soft_q20,0.35,0.39045379082561094,-0.000990203761878361,0.8496662091918408,0.06510639409239223,0.08344528844673398,0.003471682168807694,0.011972843688432813,0.06354366247287668,0.9998738715100008,0.02163283471368854,0.1975990737381356,0.03913005554850275,0.3038322094453095
seed10_top500_minus_current_raw,log2fc_33_pred_soft_q60_to_q95_MEAN_positive_delta_AND_num_rings_high_soft_q20,0.25,0.3904679184645386,-0.0009760761229506976,0.8500908086492505,0.18762988444987658,0.17662400528088182,0.004550752853996245,0.014066471580680686,0.04563600533576828,0.9998656051607621,-0.03544802124602646,-0.29938804986484785,-0.02252092218918971,-0.16812687858170852
seed10_top500_minus_current_raw,lf_mean_soft_q50_to_q95_AND_family_gap_high_soft_q20,0.35,0.39047555063887257,-0.0009684439486167262,0.8502474141416686,0.11197542651977795,0.13088389038308987,0.004708684861919167,0.015026381153204055,0.0839262222451449,0.9998230290179081,-0.022040305695383965,-0.13596564359724295,-0.006019710572993484,-0.029011129928178572
