source,gate,gamma,MAE,delta_mae_vs_raw,Spearman_R,train_gate_mean,test_gate_mean,id55_abs_delta_mean,id55_abs_delta_p90,id55_abs_delta_max,id55_spearman,id56_minus_id55_projection,id56_minus_id55_pearson,id56_minus_id51_projection,id56_minus_id51_pearson
seed10_top500_minus_current_raw,log2fc_33_pred_soft_q60_to_q95_MEAN_positive_delta_AND_family_gap_high_soft_q20,0.35,0.3896867182411865,-0.001757276346302794,0.8506739497185953,0.20266444206018003,0.2048683071713992,0.007943109014696224,0.02556022578632664,0.09573505905808766,0.9996457913793889,-0.043210423186973324,-0.1957050097900083,-0.009391403237930258,-0.031076629634709984
seed10_top500_minus_current_raw,positive_delta_AND_num_rings_high_soft_q20,0.35,0.38970853064181726,-0.0017354639456720333,0.8510973521760539,0.19162640901771336,0.15919428200129954,0.006140150257887164,0.02328607261359235,0.0775412842597083,0.9997768085705511,-0.057758297843870474,-0.32302310493909475,-0.040588845265056434,-0.20121172816153393
seed10_top500_minus_current_raw,log2fc_33_pred_soft_q60_to_q95_MEAN_positive_delta_AND_num_rings_high_soft_q20_AND_family_gap_high_soft_q20,0.35,0.3897126684971187,-0.0017313260903705774,0.8509051672214658,0.2423272568953364,0.23883873554565024,0.009177546776754458,0.02538089285428953,0.07906476802497142,0.9996672127790296,-0.08266985566221233,-0.3975258528868949,-0.05269448788946713,-0.22480044012878309
optuna_top500_minus_current_raw,lf_mean_soft_q50_to_q95_AND_positive_delta_AND_family_gap_high_soft_q20,0.35,0.3897249140343507,-0.0017190805531385744,0.8506632268617985,0.08956692956680154,0.11804737165069822,0.0057511281750822485,0.0208376077959505,0.09101002193888608,0.9998155626379505,0.035547274333596265,0.22314861896030444,0.06957031663286244,0.37007260702788075
optuna_top500_minus_current_raw,lf_mean_soft_q50_to_q95_MEAN_family_gap_high_soft_q20,0.15,0.3897300245392815,-0.0017139700482077802,0.8505471747739163,0.2889272845509673,0.3047888605959628,0.005491677047821849,0.015502404798720271,0.04110737113676333,0.9998918263760895,0.03586505530061421,0.3242319618195006,0.06649543163151203,0.5172779083780121
optuna_top500_minus_current_raw,log2fc_33_pred_soft_q50_to_q95_AND_positive_delta_AND_family_gap_high_soft_q20,0.5,0.3897357599625993,-0.0017082346248900038,0.8502622565690096,0.07891998275378836,0.10500517591152535,0.006568046451177432,0.022873958365402028,0.09099502629108969,0.9997020558854985,0.043386006224933264,0.23650493347205914,0.07844715556331593,0.3644531595966919
optuna_top500_minus_current_raw,num_rings_high_soft_q20,0.15,0.3897378438590428,-0.0017061507284464872,0.8506173352399754,0.38123993558776165,0.3521767381416504,0.005990718254783386,0.014902709301941465,0.054912640834951176,0.9998949373677385,0.04656278921157521,0.3623874623719602,0.0762710328355171,0.5305747177513893
seed10_top500_minus_current_raw,log2fc_33_pred_soft_q50_to_q95_MEAN_family_gap_high_soft_q20,0.35,0.3897393902614783,-0.0017046043260109944,0.8508044124817877,0.28884036099102905,0.30511890229418576,0.011624240452929127,0.03285516565142235,0.10413688070554894,0.9994488211652675,-0.10140237912242345,-0.3780749928211107,-0.06286310979760623,-0.20834205015916948
optuna_top500_minus_current_raw,log2fc_33_pred_soft_q50_to_q95,0.25,0.3897397928833062,-0.001704201704183117,0.8506079652231207,0.22595872019580202,0.2469696085131845,0.006465272853118995,0.022017117123784048,0.05792615305938753,0.9997386767014814,0.03560874388383265,0.22520534857936678,0.06858623649858828,0.3731043105953506
seed10_top500_minus_current_raw,lf_mean_soft_q50_to_q95_MEAN_num_rings_high_soft_q20,0.35,0.38977504873019814,-0.0016689458572911597,0.8510591054232325,0.30368625145172007,0.2992431316291944,0.011281840473086143,0.027931035532885676,0.10356514775606795,0.9996153036612285,-0.09427107515623312,-0.3923599846981063,-0.05793139031912018,-0.214899601753241
optuna_top500_minus_current_raw,lf_mean_soft_q50_to_q95_MEAN_positive_delta_AND_family_gap_high_soft_q20,0.15,0.3897852375498581,-0.0016587570376311866,0.850486626667313,0.24160965742086798,0.26573367913971313,0.005069973994390304,0.015439762389697265,0.04110737113676333,0.9998987594431932,0.034269191237281574,0.3269285990104157,0.06359028838824093,0.5192928213437543
optuna_top500_minus_current_raw,log2fc_33_pred_soft_q50_to_q95_MEAN_family_gap_high_soft_q20,0.15,0.3898262187537213,-0.001617775833767987,0.850419209847582,0.28884036099102905,0.30511890229418576,0.00525947534066841,0.014984319991985908,0.034430392937918164,0.9998958262224955,0.03431296837023841,0.3326629869036884,0.06279767293297364,0.5253076089580794
seed10_top500_minus_current_raw,log2fc_33_pred_soft_q60_to_q95_MEAN_family_gap_high_soft_q20,0.35,0.3898316318310227,-0.0016123627564665899,0.8506890115733787,0.2676776808341479,0.2786609623178256,0.010696245036188125,0.030306317329209714,0.09573505905808766,0.9995313068867047,-0.09512563457138315,-0.3786582012206737,-0.0587473092016723,-0.2078335284417268
seed10_top500_minus_current_raw,log2fc_33_pred_soft_q50_to_q95_MAX_positive_delta_AND_num_rings_high_soft_q20,0.25,0.3898471009899757,-0.0015968935975135823,0.8509766654761819,0.3345142007477684,0.33349217433315576,0.008553085313903848,0.02453111019576966,0.07891824723300989,0.999614325920996,-0.06997944821988546,-0.34043918819499025,-0.04707127651236651,-0.20341691631143005
seed10_top500_minus_current_raw,lf_mean_soft_q50_to_q95_MAX_positive_delta_AND_num_rings_high_soft_q20,0.25,0.3898499115360738,-0.0015940830514155069,0.8508887207330147,0.3284015391829227,0.33216401900703924,0.00851666487421047,0.02502673311812309,0.0658629631435117,0.9996520133626872,-0.06685324179825143,-0.32741212145053644,-0.042137155511238894,-0.18253077975694737
optuna_top500_minus_current_raw,lf_mean_soft_q50_to_q95_AND_num_rings_high_soft_q20,0.5,0.38987364304566474,-0.001570351541824555,0.8510719206623261,0.10026735359132435,0.08354579665414649,0.00410791559100625,0.01599298029826848,0.05956110224919087,0.999895915107971,0.022044090744727247,0.19268299295548882,0.041135799992509534,0.30573228124393165
seed10_top500_minus_current_raw,log2fc_33_pred_soft_q60_to_q95_MAX_positive_delta_AND_num_rings_high_soft_q20,0.25,0.3898768621762719,-0.00156713241121742,0.8509096096336188,0.3078199439696435,0.29702239715541817,0.007639733822716452,0.02257833928740194,0.07891824723300989,0.999644102555351,-0.06340389759620282,-0.32742464133583804,-0.042164650904397166,-0.19317602190985245
optuna_top500_minus_current_raw,log2fc_33_pred_soft_q50_to_q95_MEAN_positive_delta_AND_family_gap_high_soft_q20,0.15,0.38988143176429796,-0.001562562823191338,0.8503600927968683,0.24152273386092976,0.2660637208379361,0.004837772287236867,0.01464197824997857,0.034430392937918164,0.9999015148929393,0.03271710430690586,0.33655606635246266,0.059892529689702614,0.5287657431046002
seed10_top500_minus_current_raw,lf_mean_soft_q50_to_q95_MEAN_positive_delta_AND_num_rings_high_soft_q20,0.35,0.38988557181451994,-0.001558422772969359,0.8508688560808149,0.20887948816669594,0.20275190355901904,0.007352567398376498,0.021460861637977578,0.07361354604597814,0.9997518317518831,-0.053433555254536726,-0.2903767719038381,-0.031005453764686546,-0.14790608459957258
seed10_top500_minus_current_raw,log2fc_33_pred_soft_q50_to_q95_MEAN_num_rings_high_soft_q20,0.35,0.3899031558072515,-0.0015408387802378076,0.8508154426215614,0.3035993278917818,0.2995731733274174,0.011228322487045405,0.02731983584234774,0.10356514775606795,0.999595304429199,-0.09674149419717397,-0.4061303409385858,-0.06257102821523346,-0.2343557074668482
optuna_top500_minus_current_raw,log2fc_33_pred_soft_q60_to_q95_MEAN_family_gap_high_soft_q20,0.15,0.389924616307619,-0.0015193782798703093,0.8503309877548922,0.2676776808341479,0.2786609623178256,0.004799138073417743,0.01346634828009865,0.030506393714914815,0.9999082701890916,0.030953899346293307,0.32554710256963554,0.05694732934962913,0.5162384515528169
seed10_top500_minus_current_raw,lf_mean_soft_q50_to_q95_MEAN_positive_delta_AND_family_gap_high_soft_q20,0.25,0.38994259593344577,-0.0015013986540435287,0.8505450149145101,0.2239140457769994,0.23099620544953636,0.00637473029819857,0.020201374480099694,0.078915672593447,0.9997753864029401,-0.033583391926480584,-0.19052251333845052,-0.0063339756698220975,-0.02453412004141999
optuna_top500_minus_current_raw,lf_mean_soft_q50_to_q95_MEAN_num_rings_high_soft_q20,0.15,0.3899505569186659,-0.001493437668823372,0.8504822228135082,0.30368625145172007,0.2992431316291944,0.00516714269048082,0.012127641304465442,0.027456320417475588,0.9999321803820513,0.035516104701313174,0.3611299245011117,0.06240914606587339,0.5587096661047602
optuna_top500_minus_current_raw,log2fc_33_pred_soft_q60_to_q95_AND_family_gap_high_soft_q20,0.5,0.3899710170000378,-0.0014729775874515183,0.8501159238323186,0.08646749596971656,0.09608444355042134,0.005270237212036489,0.018182875404058413,0.09077666067553736,0.9997568093385215,0.03172119241646196,0.19656941899731664,0.05778187631508216,0.3055064977893343
optuna_top500_minus_current_raw,log2fc_33_pred_soft_q60_to_q95_MEAN_positive_delta_AND_family_gap_high_soft_q20,0.15,0.38997982931819564,-0.0014641652692936602,0.8502614135279306,0.22036005370404863,0.2396057808615759,0.004377435019986201,0.013291664469490882,0.030506393714914815,0.999913514432157,0.029358035282960694,0.3298371715412955,0.05404218610635806,0.5202071088561517
optuna_top500_minus_current_raw,log2fc_33_pred_soft_q60_to_q95_MEAN_positive_delta_AND_num_rings_high_soft_q20_AND_family_gap_high_soft_q20,0.15,0.389996492741883,-0.0014475018456062694,0.8503279423218432,0.23916032184434338,0.24468668876202454,0.004141314478670371,0.011807279926459736,0.02496568090668916,0.9999408911586686,0.026775732076582674,0.3441792775455729,0.04868164884112444,0.5379861653426968
seed10_top500_minus_current_raw,log2fc_33_pred_soft_q60_to_q95_MEAN_num_rings_high_soft_q20,0.35,0.3900037549111494,-0.0014402396763398828,0.8506923350324125,0.28243664773490074,0.27311523335105725,0.010300327070304382,0.02564799953105777,0.10356514775606795,0.9996441914408266,-0.09046474964613366,-0.4038255803025274,-0.05845522761929956,-0.232831137463114
seed10_top500_minus_current_raw,log2fc_33_pred_soft_q50_to_q95_MEAN_positive_delta_AND_num_rings_high_soft_q20,0.35,0.3900060993876346,-0.0014378951998547107,0.8506381040685301,0.2087925646067577,0.20308194525724202,0.007299049412335744,0.02100448479714423,0.06804449016248171,0.9997272104751179,-0.055903974295477374,-0.3103881120015662,-0.0356450916607996,-0.17511143718660982
seed10_top500_minus_current_raw,lf_mean_soft_q50_to_q95_MEAN_family_gap_high_soft_q20,0.25,0.3900272796648822,-0.0014167149226070874,0.8505880299651735,0.2889272845509673,0.3047888605959628,0.00834125602783563,0.02418786719092605,0.078915672593447,0.9997099666928347,-0.07066568577248751,-0.35956358788024606,-0.041588194215352044,-0.18765687853457694
seed10_top500_minus_current_raw,log2fc_33_pred_soft_q50_to_q95_MEAN_positive_delta_AND_family_gap_high_soft_q20,0.25,0.3900285039113404,-0.0014154906761488784,0.8503570099047221,0.22382712221706116,0.23132624714775935,0.006336503165312314,0.01936780829471907,0.07438348621824886,0.9997643646039549,-0.035347976955724066,-0.20934865508409067,-0.009648002738474529,-0.04514968915948595
optuna_top500_minus_current_raw,lf_mean_soft_q50_to_q95_AND_positive_delta_AND_num_rings_high_soft_q20,0.5,0.39004876813114736,-0.0013952264563419359,0.8506480204977671,0.06366259955376365,0.06871249625149237,0.0037694922997800087,0.01581240271131801,0.05956110224919087,0.9999104923259837,0.02150801759914771,0.19710295290206495,0.03924138386778249,0.3043283791354333
optuna_top500_minus_current_raw,log2fc_33_pred_soft_q50_to_q95_MEAN_num_rings_high_soft_q20,0.15,0.39005023116157855,-0.0013937634259107434,0.8503539532254882,0.3035993278917818,0.2995731733274174,0.0049349409833273905,0.0113657391821274,0.027456320417475588,0.9999271139099373,0.03396401777093743,0.3645675259266373,0.058711387367335055,0.556854580075265
optuna_top500_minus_current_raw,log2fc_33_pred_soft_q50_to_q95_AND_family_gap_high_soft_q20,0.35,0.39006251605118486,-0.0013814785363044368,0.8501374978200664,0.10430811720105043,0.12129866399587617,0.00486349916194193,0.016703585089214112,0.06369651840376278,0.9998326286492822,0.03110243904128424,0.23513741117855586,0.056439597984906484,0.364865686981039
optuna_top500_minus_current_raw,log2fc_33_pred_soft_q60_to_q95,0.25,0.39006353730545473,-0.001380457282034564,0.8502664396424474,0.18363335988203974,0.19405372856046413,0.004930815295616805,0.017608810506925466,0.05555618586503819,0.9997818750426651,0.024411847137348782,0.17710768572559388,0.04908509122077328,0.3044988818731091
seed10_top500_minus_current_raw,lf_mean_soft_q50_to_q95_AND_positive_delta_AND_family_gap_high_soft_q20,0.5,0.3900660182285814,-0.0013779763589079064,0.850659832966133,0.08287502717972095,0.0892623614092372,0.005166573262126861,0.01767232830739314,0.11989460320735024,0.9997723642967667,-0.011643497493188272,-0.04407143316526709,0.013861118240742052,0.07202507671244154
optuna_top500_minus_current_raw,lf_mean_soft_q50_to_q95_AND_family_gap_high_soft_q20,0.25,0.3900925483029751,-0.0013514462845142239,0.8503591076987169,0.11197542651977795,0.13088389038308987,0.004261966146896717,0.014884005568535846,0.06500715852777628,0.9998897820101488,0.025847183257751396,0.22298892745098933,0.05063623537793929,0.3711395787312299
seed10_top500_minus_current_raw,log2fc_33_pred_soft_q60_to_q95_MEAN_positive_delta_AND_family_gap_high_soft_q20,0.25,0.3901057844738786,-0.0013382101136106828,0.8502495804274662,0.20266444206018003,0.2048683071713992,0.005673649296211593,0.018257304133090103,0.06838218504149118,0.9997912080176123,-0.030864587990695146,-0.19570500979000768,-0.006708145169950123,-0.031076629634709592
optuna_top500_minus_current_raw,log2fc_33_pred_soft_q60_to_q95_AND_positive_delta_AND_family_gap_high_soft_q20,0.5,0.39011032852143895,-0.001333666066050343,0.8498903618920887,0.06510639409239223,0.08344528844673398,0.004959545955439558,0.017104062412047052,0.09077666067553736,0.9997713865565342,0.030904049590983605,0.19759907373813573,0.05590007935500387,0.30383220944530953
seed10_top500_minus_current_raw,log2fc_33_pred_soft_q60_to_q95_MEAN_positive_delta_AND_num_rings_high_soft_q20,0.35,0.39011492109408413,-0.001329073493405164,0.8504922618515282,0.18762988444987658,0.17662400528088182,0.006371053995594733,0.01969306021295321,0.06389040747007524,0.9997658756570416,-0.049627229744437146,-0.2993880498648489,-0.03152929106486575,-0.1681268785817095
seed10_top500_minus_current_raw,log2fc_33_pred_soft_q50_to_q95_MEAN_family_gap_high_soft_q20,0.25,0.3901170293361204,-0.0013269652513688834,0.8504014813786094,0.28884036099102905,0.30511890229418576,0.008303028894949367,0.023467975465301553,0.07438348621824886,0.9996933451088813,-0.0724302708017309,-0.3780749928211098,-0.04490222128400433,-0.2083420501591689
seed10_top500_minus_current_raw,log2fc_33_pred_soft_q60_to_q95_MEAN_positive_delta_AND_num_rings_high_soft_q20_AND_family_gap_high_soft_q20,0.25,0.3901343087711637,-0.001309685816325623,0.8504295547310966,0.2423272568953364,0.23883873554565024,0.006555390554824618,0.018129209181635634,0.05647483430355127,0.9998048963808681,-0.05904989690157999,-0.39752585288689307,-0.03763891992104763,-0.22480044012878084
seed10_top500_minus_current_raw,log2fc_33_pred_soft_q50_to_q95_MAX_positive_delta_AND_family_gap_high_soft_q20,0.15,0.39014123985872856,-0.0013027547287607355,0.8503090291137978,0.3488985287859253,0.36136790934005714,0.005994652559813415,0.018550049447912543,0.058638701029165574,0.9997747642046103,-0.037129057007824665,-0.23849021512052662,-0.012583154871877406,-0.0679466870640996
optuna_top500_minus_current_raw,log2fc_33_pred_soft_q60_to_q95_MEAN_num_rings_high_soft_q20,0.15,0.39014896503647795,-0.0012950295510113508,0.8502447657074024,0.28243664773490074,0.27311523335105725,0.0044746037160767185,0.010754337720704756,0.027456320417475588,0.9999389356782036,0.03060494874699238,0.3520780872712507,0.0528610437839906,0.5382036535393112
optuna_top500_minus_current_raw,positive_delta_AND_num_rings_high_soft_q20,0.15,0.39015097961856016,-0.0012930149689291404,0.8502858812520678,0.1821256038647343,0.17673814165042234,0.0028256672891756006,0.010219793624271745,0.03111001723543705,0.9999631125275902,0.018419397537161743,0.2861093358665748,0.03215028782411556,0.4259060795827378
seed10_top500_minus_current_raw,log2fc_33_pred_soft_q60_to_q95_MAX_positive_delta_AND_family_gap_high_soft_q20,0.15,0.39015248668481195,-0.0012915079026773468,0.8502558371959311,0.32390106115001016,0.3293922889360321,0.005556591648485839,0.01797039150691511,0.058638701029165574,0.9997871192857306,-0.03297750945556931,-0.2164802341934312,-0.008537414868833325,-0.044415132747187946
optuna_top500_minus_current_raw,lf_mean_soft_q50_to_q95_MEAN_positive_delta_AND_num_rings_high_soft_q20,0.15,0.39015824247824604,-0.0012857521092432544,0.8503126595175775,0.20412908559020643,0.21152383338358044,0.0035846172076769286,0.011626821612781413,0.026631286504934515,0.9999523573850321,0.021444408864106267,0.29739517968899887,0.04034877356017247,0.47731344950637744
seed10_top500_minus_current_raw,positive_delta_AND_num_rings_high_soft_q20,0.25,0.3901598731998582,-0.0012841213876311208,0.8505807176619251,0.19162640901771336,0.15919428200129954,0.004385821612776541,0.01663290900970864,0.055386631614077864,0.9998721826859627,-0.04125592703133602,-0.3230231049390944,-0.028992032332183185,-0.20121172816153407
optuna_top500_minus_current_raw,lf_mean_soft_q50_to_q95_AND_positive_delta_AND_family_gap_high_soft_q20,0.25,0.390164252358038,-0.0012797422294513194,0.8502282222311761,0.08956692956680154,0.11804737165069822,0.004107948696487336,0.014884005568535846,0.06500715852777628,0.9998945818258359,0.02539091023828319,0.22314861896030494,0.04969308330918771,0.3700726070278813
seed10_top500_minus_current_raw,positive_delta_AND_family_gap_high_soft_q20,0.15,0.390176410621963,-0.0012675839655262866,0.8501701937773383,0.22169552423832029,0.21568288578233427,0.003978968698324336,0.014404200594909256,0.058638701029165574,0.9998680939540812,-0.019253436312403963,-0.1454530469157755,0.0015801130237777152,0.02501421614733131
seed10_top500_minus_current_raw,lf_mean_soft_q50_to_q95_MAX_positive_delta_AND_family_gap_high_soft_q20,0.15,0.3901781813130264,-0.0012658132744629014,0.8502428541941996,0.3397520020266091,0.3485348933868363,0.005726599304563025,0.018550049447912543,0.058638701029165574,0.9997924524142718,-0.03545037851693516,-0.23473822037667003,-0.01170905713990069,-0.0642874435212851
optuna_top500_minus_current_raw,log2fc_33_pred_soft_q50_to_q95_AND_positive_delta_AND_family_gap_high_soft_q20,0.35,0.3901790735611684,-0.0012649210263209199,0.8499494194141243,0.07891998275378836,0.10500517591152535,0.004597632515824209,0.01601177085578147,0.06369651840376278,0.999842050509705,0.030370204357453367,0.2365049334720594,0.054913008894321255,0.3644531595966923
optuna_top500_minus_current_raw,lf_mean_soft_q50_to_q95,0.15,0.39018483437918744,-0.0012591602083018572,0.8502647869606131,0.22613256731567852,0.24630952511673845,0.004343567126178269,0.015308022802506649,0.042863686730932216,0.9998926263453707,0.024469420191051035,0.23320219472323292,0.04854725929622966,0.39489042130903335
seed10_top500_minus_current_raw,lf_mean_soft_q50_to_q95_MEAN_num_rings_high_soft_q20,0.25,0.39018576468287963,-0.0012582299046096646,0.8505354779805953,0.30368625145172007,0.2992431316291944,0.008058457480775832,0.019950739666347063,0.0739751055400486,0.9997809861879083,-0.06733648225445234,-0.39235998469810673,-0.04137956451365742,-0.2148996017532416
seed10_top500_minus_current_raw,lf_mean_soft_q50_to_q95_AND_family_gap_high_soft_q20,0.5,0.39018787745103656,-0.001256117136452739,0.8506460949479727,0.11197542651977795,0.13088389038308987,0.006726692659884521,0.021466258790291633,0.11989460320735024,0.9996884564077186,-0.03148615099340565,-0.13596564359724284,-0.008599586532847777,-0.02901112992817833
seed10_top500_minus_current_raw,log2fc_33_pred_soft_q60_to_q95_MEAN_family_gap_high_soft_q20,0.25,0.3901905965560227,-0.0012533980314666238,0.8503060625731584,0.2676776808341479,0.2786609623178256,0.0076401750258486565,0.021647369520863803,0.06838218504149118,0.9997302325812912,-0.06794688183670212,-0.3786582012206729,-0.0419623637154801,-0.2078335284417262
seed10_top500_minus_current_raw,log2fc_33_pred_soft_q50_to_q95_MAX_family_gap_high_soft_q20,0.15,0.39022098453736753,-0.0012230100501217644,0.850324969185697,0.43172196840082794,0.44187935328027517,0.007546404715550527,0.02140198488207581,0.06301281764095013,0.9997511206680777,-0.07171664003359306,-0.40740282103420633,-0.04378445956404913,-0.2212343120340753
seed10_top500_minus_current_raw,log2fc_33_pred_soft_q60_to_q95_MAX_family_gap_high_soft_q20,0.15,0.39023366083689315,-0.0012103337505961487,0.8502892474127812,0.4172694651886961,0.42368479348061183,0.007289782143401315,0.021294697146507603,0.06301281764095013,0.9997595647882679,-0.07039501688220788,-0.4049147271592679,-0.04284267154630066,-0.21912321049999045
seed10_top500_minus_current_raw,lf_mean_soft_q50_to_q95_MAX_family_gap_high_soft_q20,0.15,0.3902405815222613,-0.0012034130652279762,0.8502717349043821,0.42384287124686904,0.43210432773645624,0.00735968847934394,0.021294697146507603,0.06301281764095013,0.9997657867715659,-0.07088709332308012,-0.4096734263770125,-0.04365199225684298,-0.22430187289333406
optuna_top500_minus_current_raw,log2fc_33_pred_soft_q50_to_q95_MEAN_positive_delta_AND_num_rings_high_soft_q20,0.15,0.39025590613925293,-0.0011880884482363685,0.8501848334351199,0.20404216203026815,0.21185387508180342,0.0033524155005235008,0.010432514757942357,0.022461648991767724,0.9999512018738482,0.01989232193373058,0.2992318613156357,0.03665101486163419,0.47219918583348325
seed10_top500_minus_current_raw,lf_mean_soft_q50_to_q95_MAX_num_rings_high_soft_q20,0.15,0.3902762216355485,-0.0011677729519408153,0.8503128989006561,0.46631330223880607,0.4759286194487464,0.007892411967014675,0.018286487701325706,0.0887701266480585,0.9997994743668511,-0.06829967618470872,-0.40473642683317984,-0.041164543590082314,-0.2176729189625676
seed10_top500_minus_current_raw,log2fc_33_pred_soft_q50_to_q95_MEAN_num_rings_high_soft_q20,0.25,0.39027631808475294,-0.001167676502736359,0.8503355225041423,0.3035993278917818,0.2995731733274174,0.008020230347889588,0.019514168458819904,0.0739751055400486,0.9997685422213123,-0.06910106728369558,-0.4061303409385851,-0.0446935915823094,-0.23435570746684703
seed10_top500_minus_current_raw,family_gap_high_soft_q20,0.15,0.3902768246427834,-0.0011671699447058925,0.8502218904599592,0.35172200178625607,0.3632681960751871,0.006338799573888819,0.018912961895931526,0.06301281764095013,0.999810851707739,-0.06375218892761245,-0.40246460477996365,-0.04072494923085838,-0.22862103633396355
seed10_top500_minus_current_raw,lf_mean_soft_q50_to_q95,0.35,0.3902795130539483,-0.0011644815335409842,0.8505282042356952,0.22613256731567852,0.24630952511673845,0.00856498453886583,0.028193633913863182,0.09220814840091673,0.999531218001229,-0.049108812665202554,-0.195443803533191,-0.021422062264316134,-0.07423491330591474
seed10_top500_minus_current_raw,lf_mean_soft_q50_to_q95_MEAN_positive_delta_AND_num_rings_high_soft_q20,0.25,0.39029822707414985,-0.0011457675133394463,0.8503967854622284,0.20887948816669594,0.20275190355901904,0.005251833855983211,0.015329186884269852,0.05258110431855556,0.9998472947527707,-0.03816682518181196,-0.2903767719038378,-0.022146752689061806,-0.14790608459957227
optuna_top500_minus_current_raw,lf_mean_soft_q50_to_q95_AND_num_rings_high_soft_q20,0.35,0.39029995613259877,-0.001144038454890528,0.8505562167065798,0.10026735359132435,0.08354579665414649,0.0028755409137043754,0.01119508620878822,0.04169277157443396,0.9999426688681823,0.015430863521309044,0.19268299295548832,0.02879505999475663,0.30573228124393087
seed10_top500_minus_current_raw,log2fc_33_pred_soft_q50_to_q95_MAX_num_rings_high_soft_q20,0.15,0.39030045343851805,-0.00114354114897125,0.8503333785415991,0.4687050200921921,0.46917567064566057,0.0077941000375919105,0.017609184440371805,0.0887701266480585,0.9997874748276334,-0.06953497479367582,-0.4159028470641848,-0.04374719697240238,-0.23365072975136786
optuna_top500_minus_current_raw,log2fc_33_pred_soft_q50_to_q95_AND_num_rings_high_soft_q20,0.5,0.3903045421787091,-0.0011394524087802171,0.8502969316857091,0.09695890751254363,0.08561353419538169,0.0037098000829984567,0.013944150033344907,0.05956110224919087,0.9998847155380347,0.019262687118663736,0.18623854383177924,0.03444871896867137,0.2852940960785721
seed10_top500_minus_current_raw,log2fc_33_pred_soft_q60_to_q95_MAX_num_rings_high_soft_q20,0.15,0.3903295451217562,-0.0011144494657330806,0.8503157496816929,0.4553684000761269,0.4480443024420273,0.007452917920397004,0.01733567931033591,0.0887701266480585,0.9997995632523269,-0.06767445718339297,-0.414859702050037,-0.04287591893221899,-0.2347130338890028
optuna_top500_minus_current_raw,log2fc_33_pred_soft_q60_to_q95_AND_family_gap_high_soft_q20,0.35,0.3903496414250432,-0.0010943531624461045,0.8498464200881429,0.08646749596971656,0.09608444355042134,0.0036891660484255503,0.012728012782841172,0.06354366247287668,0.9998682717250326,0.022204834691523435,0.196569418997317,0.040447313420557594,0.30550649778933503
seed10_top500_minus_current_raw,log2fc_33_pred_soft_q60_to_q95_MEAN_num_rings_high_soft_q20,0.25,0.3903523946040289,-0.0010915999834604229,0.8502521580023117,0.28243664773490074,0.27311523335105725,0.007357376478788857,0.01831999966504121,0.0739751055400486,0.999801518732792,-0.06461767831866674,-0.40382558030252574,-0.04175373401378515,-0.2328311374631123
optuna_top500_minus_current_raw,log2fc_33_pred_soft_q60_to_q95_MEAN_positive_delta_AND_num_rings_high_soft_q20,0.15,0.39035556331945004,-0.0010884312680392583,0.850074718740963,0.182879481873387,0.18539593510544322,0.002892078233272829,0.009637036378912712,0.022335413343446575,0.9999599126504655,0.016533252909785547,0.2765607217582764,0.030800671278289764,0.4397560162341325
optuna_top500_minus_current_raw,log2fc_33_pred_soft_q50_to_q95,0.15,0.3903823146487117,-0.0010616799387775933,0.8500188690874741,0.22595872019580202,0.2469696085131845,0.003879163711871398,0.013210270274270642,0.034755691835631985,0.9998913819487112,0.021365246330299553,0.22520534857936605,0.04115174189915297,0.37310431059535004
seed10_top500_minus_current_raw,log2fc_33_pred_soft_q50_to_q95_MEAN_positive_delta_AND_num_rings_high_soft_q20,0.25,0.3903861098383432,-0.0010578847491460874,0.8501980405149717,0.2087925646067577,0.20308194525724202,0.005213606723096965,0.015003203426531365,0.04860320725891576,0.9998444504175485,-0.03993141021105524,-0.31038811200156596,-0.025460779757713922,-0.17511143718660918
seed10_top500_minus_current_raw,lf_mean_soft_q50_to_q95_AND_positive_delta_AND_family_gap_high_soft_q20,0.35,0.39039432338554436,-0.001049671201944935,0.8502489448911824,0.08287502717972095,0.0892623614092372,0.0036166012834888024,0.012370629815175251,0.0839262222451449,0.9998720049150115,-0.008150448245231812,-0.04407143316526733,0.009702782768519366,0.07202507671244121
optuna_top500_minus_current_raw,log2fc_33_pred_soft_q50_to_q95_AND_family_gap_high_soft_q20,0.25,0.39041265334123515,-0.0010313412462541471,0.8498505689156794,0.10430811720105043,0.12129866399587617,0.0034739279728156556,0.011931132206581381,0.04549751314554484,0.9999015148929393,0.022216027886631583,0.23513741117855552,0.040313998560647456,0.3648656869810382
seed10_top500_minus_current_raw,log2fc_33_pred_soft_q50_to_q95_MAX_positive_delta_AND_num_rings_high_soft_q20,0.15,0.39041746768622737,-0.001026526901261926,0.850237375357322,0.3345142007477684,0.33349217433315576,0.0051318511883423155,0.014718666117462222,0.047350948339805576,0.9998342285878447,-0.04198766893193136,-0.34043918819499097,-0.02824276590741996,-0.2034169163114305
seed10_top500_minus_current_raw,lf_mean_soft_q50_to_q95_MAX_positive_delta_AND_num_rings_high_soft_q20,0.15,0.39042174146699327,-0.0010222531204960306,0.8501920585592957,0.3284015391829227,0.33216401900703924,0.0051099989245263,0.015016039870873498,0.03951777788610755,0.9998471169818193,-0.040111945078950946,-0.3274121214505362,-0.025282293306743326,-0.1825307797569468
